"variable","importance","ID","K.sce","I.sce","N.sce"
"Dl",0.00878119020184285,92,0.15,3,1
"Dn",0.0040908390927877,92,0.15,3,1
"Da",0.00730218368936491,92,0.15,3,1
"Hcn",0.149386876212762,92,0.15,3,1
"Hcs",0.0433053854773034,92,0.15,3,1
"I",0.00978196338685561,92,0.15,3,1
"theta",0.00536276319115775,92,0.15,3,1
"Pl",0.00670361705030395,92,0.15,3,1
"Pn",0.00703558113351639,92,0.15,3,1
"Pa",0.0108512814420932,92,0.15,3,1
"Ql",0.0489457319566593,92,0.15,3,1
"Qn",0.00890278870151527,92,0.15,3,1
"Qa",0.0114633470308625,92,0.15,3,1
"Ra",0.0575338741543425,92,0.15,3,1
"E",0.0195758800843757,93,0.15,3,1
"Sl",0.0124154810088573,93,0.15,3,1
"Sn",0.0570177735602155,93,0.15,3,1
"Sa",0.0261366602334399,93,0.15,3,1
"Cll",0.00473499767721315,93,0.15,3,1
"Cnl",0.00705323130303543,93,0.15,3,1
"Cal",0.00651882399426293,93,0.15,3,1
"Cln",0.00605473181166886,93,0.15,3,1
"Cnn",0.00544282022407804,93,0.15,3,1
"Can",0.00644626043694329,93,0.15,3,1
"Cla",0.00484022136923601,93,0.15,3,1
"Cna",0.00677942897476088,93,0.15,3,1
"Caa",0.00604355529201773,93,0.15,3,1
"Cs",0.115239253043785,93,0.15,3,1
"Nlh",0.00552634036124859,93,0.15,3,1
"Nnh",0.00518713727039477,93,0.15,3,1
"Nah",0.00515382118834761,93,0.15,3,1
"Dl",0.00855123084786952,93,0.15,3,1
"Dn",0.0054188406549414,93,0.15,3,1
"Da",0.0113086536015838,93,0.15,3,1
"Hcn",0.154405074999273,93,0.15,3,1
"Hcs",0.0721125184668403,93,0.15,3,1
"I",0.0102715218273912,93,0.15,3,1
"theta",0.00859859555982733,93,0.15,3,1
"Pl",0.012499863377546,93,0.15,3,1
"Pn",0.0101539993430956,93,0.15,3,1
"Pa",0.00918414445471749,93,0.15,3,1
"Ql",0.0521924977477999,93,0.15,3,1
"Qn",0.00695301541917714,93,0.15,3,1
"Qa",0.00789709347106639,93,0.15,3,1
"Ra",0.0517367850737139,93,0.15,3,1
"E",0.0301932145712393,94,0.15,3,1
"Sl",0.0221657262826741,94,0.15,3,1
"Sn",0.0539263161160463,94,0.15,3,1
"Sa",0.0228493427615905,94,0.15,3,1
"Cll",0.0057870055100916,94,0.15,3,1
"Cnl",0.00633680079976613,94,0.15,3,1
"Cal",0.00579461734997042,94,0.15,3,1
"Cln",0.00659391364510543,94,0.15,3,1
"Cnn",0.00585791898523387,94,0.15,3,1
"Can",0.00518377983703613,94,0.15,3,1
"Cla",0.00614933196026024,94,0.15,3,1
"Cna",0.00718853803640763,94,0.15,3,1
"Caa",0.00450685906681995,94,0.15,3,1
"Cs",0.107244954773298,94,0.15,3,1
"Nlh",0.00672242326579499,94,0.15,3,1
"Nnh",0.00498846850543627,94,0.15,3,1
"Nah",0.004878743927722,94,0.15,3,1
"Dl",0.0116331642877184,94,0.15,3,1
"Dn",0.00803134313125002,94,0.15,3,1
"Da",0.0104359663028131,94,0.15,3,1
"Hcn",0.118707033554518,94,0.15,3,1
"Hcs",0.0483932874365411,94,0.15,3,1
"I",0.00774779356158352,94,0.15,3,1
"theta",0.0075319003086051,94,0.15,3,1
"Pl",0.00891602778780119,94,0.15,3,1
"Pn",0.00870004567994651,94,0.15,3,1
"Pa",0.0123419552405016,94,0.15,3,1
"Ql",0.05473813650401,94,0.15,3,1
"Qn",0.00755969759495642,94,0.15,3,1
"Qa",0.00728727748685287,94,0.15,3,1
"Ra",0.0768908440658364,94,0.15,3,1
"E",0.0229466043114943,95,0.15,3,1
"Sl",0.0143426785135071,95,0.15,3,1
"Sn",0.060831212502005,95,0.15,3,1
"Sa",0.0157452132120693,95,0.15,3,1
"Cll",0.0060623112626071,95,0.15,3,1
"Cnl",0.00832539308886038,95,0.15,3,1
"Cal",0.00506479056550163,95,0.15,3,1
"Cln",0.00533433180122659,95,0.15,3,1
"Cnn",0.00535948808123904,95,0.15,3,1
"Can",0.00444982786508868,95,0.15,3,1
"Cla",0.00529942558239833,95,0.15,3,1
"Cna",0.00849800249580019,95,0.15,3,1
"Caa",0.00404985509898976,95,0.15,3,1
"Cs",0.114521996205722,95,0.15,3,1
"Nlh",0.00542016393271993,95,0.15,3,1
"Nnh",0.00563694353780633,95,0.15,3,1
"Nah",0.00373042622685617,95,0.15,3,1
"Dl",0.00820813329997025,95,0.15,3,1
"Dn",0.00803737410771472,95,0.15,3,1
"Da",0.00901829596502204,95,0.15,3,1
"Hcn",0.148554443862863,95,0.15,3,1
"Hcs",0.0650179350540441,95,0.15,3,1
"I",0.00879209514425635,95,0.15,3,1
"theta",0.010908499656203,95,0.15,3,1
"Pl",0.00765346183673335,95,0.15,3,1
"Pn",0.00985375995878929,95,0.15,3,1
"Pa",0.00840661935014183,95,0.15,3,1
"Ql",0.0681038722413033,95,0.15,3,1
"Qn",0.00921363823269842,95,0.15,3,1
"Qa",0.009969579266451,95,0.15,3,1
"Ra",0.0571629909348551,95,0.15,3,1
"E",0.0337855905368121,96,0.15,3,1
"Sl",0.0244401020330502,96,0.15,3,1
"Sn",0.0571936984157632,96,0.15,3,1
"Sa",0.0196706347401473,96,0.15,3,1
"Cll",0.00763139096923952,96,0.15,3,1
"Cnl",0.00628468979331208,96,0.15,3,1
"Cal",0.00763397671750288,96,0.15,3,1
"Cln",0.0100155136375781,96,0.15,3,1
"Cnn",0.00607114657056215,96,0.15,3,1
"Can",0.00660007180730014,96,0.15,3,1
"Cla",0.00820456478830487,96,0.15,3,1
"Cna",0.00665880245264123,96,0.15,3,1
"Caa",0.00568353076319983,96,0.15,3,1
"Cs",0.124116623588442,96,0.15,3,1
"Nlh",0.00711246268162888,96,0.15,3,1
"Nnh",0.00517853777407945,96,0.15,3,1
"Nah",0.00562046582825159,96,0.15,3,1
"Dl",0.00892079481117566,96,0.15,3,1
"Dn",0.00777870856493266,96,0.15,3,1
"Da",0.0116104248545071,96,0.15,3,1
"Hcn",0.157785167570144,96,0.15,3,1
"Hcs",0.0507564414731526,96,0.15,3,1
"I",0.0122271444927446,96,0.15,3,1
"theta",0.0103964623846595,96,0.15,3,1
"Pl",0.00729686505360796,96,0.15,3,1
"Pn",0.0190839733107083,96,0.15,3,1
"Pa",0.0128114286395751,96,0.15,3,1
"Ql",0.0415606603714721,96,0.15,3,1
"Qn",0.00909720824420274,96,0.15,3,1
"Qa",0.00841611923359807,96,0.15,3,1
"Ra",0.0395736122916277,96,0.15,3,1
"E",0.0176432254673427,97,0.15,3,1
"Sl",0.0170945932788699,97,0.15,3,1
"Sn",0.046687446825765,97,0.15,3,1
"Sa",0.0120917156692818,97,0.15,3,1
"Cll",0.00579225699049128,97,0.15,3,1
"Cnl",0.00552664837696112,97,0.15,3,1
"Cal",0.00572305117857753,97,0.15,3,1
"Cln",0.00527548367662663,97,0.15,3,1
"Cnn",0.00684368051584964,97,0.15,3,1
"Can",0.00532756563620774,97,0.15,3,1
"Cla",0.00619553038357117,97,0.15,3,1
"Cna",0.00843917741123005,97,0.15,3,1
"Caa",0.00468466232686174,97,0.15,3,1
"Cs",0.123643266335032,97,0.15,3,1
"Nlh",0.00561086310086037,97,0.15,3,1
"Nnh",0.00615748384051495,97,0.15,3,1
"Nah",0.00434609455700836,97,0.15,3,1
"Dl",0.0085955384969938,97,0.15,3,1
"Dn",0.00958128116316173,97,0.15,3,1
"Da",0.00856588316415502,97,0.15,3,1
"Hcn",0.166257600983763,97,0.15,3,1
"Hcs",0.0438133733368915,97,0.15,3,1
"I",0.00635294686957797,97,0.15,3,1
"theta",0.00733542378736094,97,0.15,3,1
"Pl",0.00733720889244866,97,0.15,3,1
"Pn",0.0101974015262233,97,0.15,3,1
"Pa",0.0103287651096208,97,0.15,3,1
"Ql",0.048806380161844,97,0.15,3,1
"Qn",0.0125032969511871,97,0.15,3,1
"Qa",0.00525297851043757,97,0.15,3,1
"Ra",0.0448004337864315,97,0.15,3,1
"E",0.0341772176463637,98,0.15,3,1
"Sl",0.0173777588202401,98,0.15,3,1
"Sn",0.0389262286397867,98,0.15,3,1
"Sa",0.0161385492861353,98,0.15,3,1
"Cll",0.00534728589999715,98,0.15,3,1
"Cnl",0.0077649956390849,98,0.15,3,1
"Cal",0.00611034516804666,98,0.15,3,1
"Cln",0.0068289385059322,98,0.15,3,1
"Cnn",0.00655147195566968,98,0.15,3,1
"Can",0.00541874129784114,98,0.15,3,1
"Cla",0.00580957204980322,98,0.15,3,1
"Cna",0.00784040017241108,98,0.15,3,1
"Caa",0.00436469465581014,98,0.15,3,1
"Cs",0.123502657019339,98,0.15,3,1
"Nlh",0.00580510839428351,98,0.15,3,1
"Nnh",0.00664887089291898,98,0.15,3,1
"Nah",0.00454446214006909,98,0.15,3,1
"Dl",0.0077031860388067,98,0.15,3,1
"Dn",0.00755145349199393,98,0.15,3,1
"Da",0.00794062115865712,98,0.15,3,1
"Hcn",0.148127984133198,98,0.15,3,1
"Hcs",0.0637359363548311,98,0.15,3,1
"I",0.0132187469686441,98,0.15,3,1
"theta",0.00921560607393373,98,0.15,3,1
"Pl",0.00948705579413005,98,0.15,3,1
"Pn",0.0099348464991694,98,0.15,3,1
"Pa",0.00943790094345053,98,0.15,3,1
"Ql",0.0511826788557035,98,0.15,3,1
"Qn",0.00939412276962598,98,0.15,3,1
"Qa",0.0081058520595338,98,0.15,3,1
"Ra",0.0501862458579893,98,0.15,3,1
"E",0.0204779118878723,99,0.15,3,1
"Sl",0.0167320302765163,99,0.15,3,1
"Sn",0.0511644463669223,99,0.15,3,1
"Sa",0.0173578057129555,99,0.15,3,1
"Cll",0.00531364587097078,99,0.15,3,1
"Cnl",0.00678985020138553,99,0.15,3,1
"Cal",0.005731853143669,99,0.15,3,1
"Cln",0.00497994311508356,99,0.15,3,1
"Cnn",0.00611838686152188,99,0.15,3,1
"Can",0.0052181282415242,99,0.15,3,1
"Cla",0.00425268892942552,99,0.15,3,1
"Cna",0.00622493936526432,99,0.15,3,1
"Caa",0.00486987109313254,99,0.15,3,1
"Cs",0.109330343517628,99,0.15,3,1
"Nlh",0.00471750084521678,99,0.15,3,1
"Nnh",0.0047441409314169,99,0.15,3,1
"Nah",0.00580642029572969,99,0.15,3,1
"Dl",0.0113977500036104,99,0.15,3,1
"Dn",0.00838259499567471,99,0.15,3,1
"Da",0.00777761432708165,99,0.15,3,1
"Hcn",0.149201131006758,99,0.15,3,1
"Hcs",0.0500206793549565,99,0.15,3,1
"I",0.0107307894037856,99,0.15,3,1
"theta",0.00848551906148712,99,0.15,3,1
"Pl",0.0065891953939975,99,0.15,3,1
"Pn",0.00778897202198313,99,0.15,3,1
"Pa",0.0129852244326621,99,0.15,3,1
"Ql",0.0654886190723219,99,0.15,3,1
"Qn",0.0129166043267438,99,0.15,3,1
"Qa",0.00674910013569277,99,0.15,3,1
"Ra",0.0383823614561034,99,0.15,3,1
"E",0.0250215602708008,100,0.15,3,1
"Sl",0.0244392345696913,100,0.15,3,1
"Sn",0.0553755692498289,100,0.15,3,1
"Sa",0.0243911502244947,100,0.15,3,1
"Cll",0.00698804667873851,100,0.15,3,1
"Cnl",0.00651993409814989,100,0.15,3,1
"Cal",0.00538350961854258,100,0.15,3,1
"Cln",0.0076009965917383,100,0.15,3,1
"Cnn",0.00629372380937568,100,0.15,3,1
"Can",0.00547891814829548,100,0.15,3,1
"Cla",0.00765024760012008,100,0.15,3,1
"Cna",0.00650296894382411,100,0.15,3,1
"Caa",0.00413605192722126,100,0.15,3,1
"Cs",0.0964067241659562,100,0.15,3,1
"Nlh",0.00661888210938512,100,0.15,3,1
"Nnh",0.00651292008210037,100,0.15,3,1
"Nah",0.0041375588977662,100,0.15,3,1
"Dl",0.0083209563639443,100,0.15,3,1
"Dn",0.00535268450508907,100,0.15,3,1
"Da",0.00652658624046267,100,0.15,3,1
"Hcn",0.14753149993985,100,0.15,3,1
"Hcs",0.0355157804222583,100,0.15,3,1
"I",0.0113112949616934,100,0.15,3,1
"theta",0.0128289840391381,100,0.15,3,1
"Pl",0.00739392722063855,100,0.15,3,1
"Pn",0.00982023717025567,100,0.15,3,1
"Pa",0.0107747503211178,100,0.15,3,1
"Ql",0.035242130773095,100,0.15,3,1
"Qn",0.00655536743047892,100,0.15,3,1
"Qa",0.00738060799402426,100,0.15,3,1
"Ra",0.0858800979857834,100,0.15,3,1
"E",0.0104827076775726,1,0.15,3,2
"Sl",0.0127990987290018,1,0.15,3,2
"Sn",0.0170895952813415,1,0.15,3,2
"Sa",0.0129730130964757,1,0.15,3,2
"Cll",0.0040665259356857,1,0.15,3,2
"Cnl",0.00761327353037258,1,0.15,3,2
"Cal",0.00536776655791562,1,0.15,3,2
"Cln",0.00589873657496462,1,0.15,3,2
"Cnn",0.00631470948497502,1,0.15,3,2
"Can",0.00613409210410081,1,0.15,3,2
"Cla",0.0067901475240506,1,0.15,3,2
"Cna",0.00509366570769657,1,0.15,3,2
"Caa",0.00465235385409092,1,0.15,3,2
"Cs",0.153661123133926,1,0.15,3,2
"Nlh",0.00458772384706762,1,0.15,3,2
"Nnh",0.00474505300981367,1,0.15,3,2
"Nah",0.00447006206172382,1,0.15,3,2
"Dl",0.00726695607890343,1,0.15,3,2
"Dn",0.0112544839209275,1,0.15,3,2
"Da",0.00489145447453292,1,0.15,3,2
"Hcn",0.205401549759636,1,0.15,3,2
"Hcs",0.0694900732097635,1,0.15,3,2
"I",0.00758819493147322,1,0.15,3,2
"theta",0.00861731620977266,1,0.15,3,2
"Pl",0.0127989458496633,1,0.15,3,2
"Pn",0.00897118612919184,1,0.15,3,2
"Pa",0.00987239124036635,1,0.15,3,2
"Ql",0.0866354716300013,1,0.15,3,2
"Qn",0.00514360406315977,1,0.15,3,2
"Qa",0.00598369505751133,1,0.15,3,2
"Ra",0.0258792679371341,1,0.15,3,2
"E",0.0109325065255405,2,0.15,3,2
"Sl",0.0130527666590315,2,0.15,3,2
"Sn",0.0160183271495666,2,0.15,3,2
"Sa",0.0130172757621237,2,0.15,3,2
"Cll",0.0044019415057687,2,0.15,3,2
"Cnl",0.00451903124702589,2,0.15,3,2
"Cal",0.00538894913522717,2,0.15,3,2
"Cln",0.00604555662624757,2,0.15,3,2
"Cnn",0.00483264671547252,2,0.15,3,2
"Can",0.00358280174288278,2,0.15,3,2
"Cla",0.00552838287918158,2,0.15,3,2
"Cna",0.0059321907151243,2,0.15,3,2
"Caa",0.00409099380259483,2,0.15,3,2
"Cs",0.146524308571835,2,0.15,3,2
"Nlh",0.00481888034234452,2,0.15,3,2
"Nnh",0.00499545171833835,2,0.15,3,2
"Nah",0.00340190902232785,2,0.15,3,2
"Dl",0.00853592052077123,2,0.15,3,2
"Dn",0.00668020556941656,2,0.15,3,2
"Da",0.00658846357138136,2,0.15,3,2
"Hcn",0.19045205883963,2,0.15,3,2
"Hcs",0.0730258921443264,2,0.15,3,2
"I",0.00651912728371735,2,0.15,3,2
"theta",0.0059281337499098,2,0.15,3,2
"Pl",0.01096655256526,2,0.15,3,2
"Pn",0.00718312320004529,2,0.15,3,2
"Pa",0.00972734954919215,2,0.15,3,2
"Ql",0.0717654472478634,2,0.15,3,2
"Qn",0.00890695014196449,2,0.15,3,2
"Qa",0.00682177099022985,2,0.15,3,2
"Ra",0.0258187566624339,2,0.15,3,2
"E",0.0111244112618103,3,0.15,3,2
"Sl",0.0127189363894973,3,0.15,3,2
"Sn",0.0221688607753331,3,0.15,3,2
"Sa",0.00932101303526779,3,0.15,3,2
"Cll",0.00452790409310086,3,0.15,3,2
"Cnl",0.00694306520486268,3,0.15,3,2
"Cal",0.00395605111090073,3,0.15,3,2
"Cln",0.00567611022769958,3,0.15,3,2
"Cnn",0.007967753531601,3,0.15,3,2
"Can",0.00507108524288463,3,0.15,3,2
"Cla",0.00509624592734621,3,0.15,3,2
"Cna",0.0100375050701996,3,0.15,3,2
"Caa",0.00451210104916336,3,0.15,3,2
"Cs",0.135065261121097,3,0.15,3,2
"Nlh",0.00400457806979694,3,0.15,3,2
"Nnh",0.00712658727056811,3,0.15,3,2
"Nah",0.0045579805936585,3,0.15,3,2
"Dl",0.00592881257677882,3,0.15,3,2
"Dn",0.00814011063128826,3,0.15,3,2
"Da",0.00824203580888254,3,0.15,3,2
"Hcn",0.170828528353193,3,0.15,3,2
"Hcs",0.0528057449948538,3,0.15,3,2
"I",0.00939554676492728,3,0.15,3,2
"theta",0.00890181739042585,3,0.15,3,2
"Pl",0.013529308231938,3,0.15,3,2
"Pn",0.0099120867167123,3,0.15,3,2
"Pa",0.0106027787165199,3,0.15,3,2
"Ql",0.0790594647431993,3,0.15,3,2
"Qn",0.00967850048444304,3,0.15,3,2
"Qa",0.00646940604722042,3,0.15,3,2
"Ra",0.0282305653599633,3,0.15,3,2
"E",0.0128203010312851,4,0.15,3,2
"Sl",0.0194796111267025,4,0.15,3,2
"Sn",0.0194331901996658,4,0.15,3,2
"Sa",0.010264121519059,4,0.15,3,2
"Cll",0.00367736384340007,4,0.15,3,2
"Cnl",0.007274129506762,4,0.15,3,2
"Cal",0.00397900877123585,4,0.15,3,2
"Cln",0.00554221039695878,4,0.15,3,2
"Cnn",0.00767741934589943,4,0.15,3,2
"Can",0.00482066406943325,4,0.15,3,2
"Cla",0.0048767707523246,4,0.15,3,2
"Cna",0.00784520232360992,4,0.15,3,2
"Caa",0.00282634802114496,4,0.15,3,2
"Cs",0.141194663510764,4,0.15,3,2
"Nlh",0.0038997646324063,4,0.15,3,2
"Nnh",0.00822881705696713,4,0.15,3,2
"Nah",0.00326004915695741,4,0.15,3,2
"Dl",0.00652681606865805,4,0.15,3,2
"Dn",0.00675475781588574,4,0.15,3,2
"Da",0.0075661176614644,4,0.15,3,2
"Hcn",0.183182893623878,4,0.15,3,2
"Hcs",0.075172141170723,4,0.15,3,2
"I",0.00940113358213701,4,0.15,3,2
"theta",0.00788806588268986,4,0.15,3,2
"Pl",0.00763667886114953,4,0.15,3,2
"Pn",0.00856491035765703,4,0.15,3,2
"Pa",0.0131694827517615,4,0.15,3,2
"Ql",0.0854263865900807,4,0.15,3,2
"Qn",0.00560592336672525,4,0.15,3,2
"Qa",0.00672237231533161,4,0.15,3,2
"Ra",0.0342162329768855,4,0.15,3,2
"E",0.0129837161262701,5,0.15,3,2
"Sl",0.0152718664768059,5,0.15,3,2
"Sn",0.0169856800193335,5,0.15,3,2
"Sa",0.0126359488888048,5,0.15,3,2
"Cll",0.00368697566245362,5,0.15,3,2
"Cnl",0.00539636211538709,5,0.15,3,2
"Cal",0.00806844616718631,5,0.15,3,2
"Cln",0.00466735489063456,5,0.15,3,2
"Cnn",0.00590580266909748,5,0.15,3,2
"Can",0.0049948747289911,5,0.15,3,2
"Cla",0.00481384616821832,5,0.15,3,2
"Cna",0.00549540000903582,5,0.15,3,2
"Caa",0.00681605761289718,5,0.15,3,2
"Cs",0.124630416322705,5,0.15,3,2
"Nlh",0.00367108141228391,5,0.15,3,2
"Nnh",0.00567660493411914,5,0.15,3,2
"Nah",0.00663426686398839,5,0.15,3,2
"Dl",0.00771985095419175,5,0.15,3,2
"Dn",0.0105947217256959,5,0.15,3,2
"Da",0.00847489826106217,5,0.15,3,2
"Hcn",0.1970889076407,5,0.15,3,2
"Hcs",0.070800422556525,5,0.15,3,2
"I",0.0129861344814956,5,0.15,3,2
"theta",0.00770839462629946,5,0.15,3,2
"Pl",0.01298708223674,5,0.15,3,2
"Pn",0.0117528140143569,5,0.15,3,2
"Pa",0.0175904466758701,5,0.15,3,2
"Ql",0.0613177181395704,5,0.15,3,2
"Qn",0.0105851247080393,5,0.15,3,2
"Qa",0.00707124278628203,5,0.15,3,2
"Ra",0.0231204409356836,5,0.15,3,2
"E",0.018539778385294,6,0.15,3,2
"Sl",0.0171575556906078,6,0.15,3,2
"Sn",0.0158480699208737,6,0.15,3,2
"Sa",0.0159277064293259,6,0.15,3,2
"Cll",0.00425732482727749,6,0.15,3,2
"Cnl",0.00660249288503278,6,0.15,3,2
"Cal",0.00577328395305156,6,0.15,3,2
"Cln",0.00606329134619524,6,0.15,3,2
"Cnn",0.00676016690990645,6,0.15,3,2
"Can",0.0058268518107346,6,0.15,3,2
"Cla",0.00550830821682692,6,0.15,3,2
"Cna",0.00554920591173682,6,0.15,3,2
"Caa",0.00541434413418337,6,0.15,3,2
"Cs",0.136945399861708,6,0.15,3,2
"Nlh",0.0048818536713327,6,0.15,3,2
"Nnh",0.00518478416441028,6,0.15,3,2
"Nah",0.00494026365501774,6,0.15,3,2
"Dl",0.0130191838494919,6,0.15,3,2
"Dn",0.0100795755853494,6,0.15,3,2
"Da",0.00765455476414588,6,0.15,3,2
"Hcn",0.198889568079488,6,0.15,3,2
"Hcs",0.0661362877999096,6,0.15,3,2
"I",0.00827174864371111,6,0.15,3,2
"theta",0.0121258920546198,6,0.15,3,2
"Pl",0.0148948129367173,6,0.15,3,2
"Pn",0.0117902432209132,6,0.15,3,2
"Pa",0.011706608349794,6,0.15,3,2
"Ql",0.0672401441535156,6,0.15,3,2
"Qn",0.0101178005025151,6,0.15,3,2
"Qa",0.00704790978203539,6,0.15,3,2
"Ra",0.0637798371373855,6,0.15,3,2
"E",0.0291062635425671,7,0.15,3,2
"Sl",0.0183415534089444,7,0.15,3,2
"Sn",0.0189988636780844,7,0.15,3,2
"Sa",0.0138212203836111,7,0.15,3,2
"Cll",0.00378459906282576,7,0.15,3,2
"Cnl",0.00543561602452203,7,0.15,3,2
"Cal",0.00401634231963343,7,0.15,3,2
"Cln",0.00346359309857424,7,0.15,3,2
"Cnn",0.00530044697596732,7,0.15,3,2
"Can",0.00405291892542255,7,0.15,3,2
"Cla",0.00427551706960204,7,0.15,3,2
"Cna",0.00507869292916852,7,0.15,3,2
"Caa",0.00303393874655502,7,0.15,3,2
"Cs",0.132649232078659,7,0.15,3,2
"Nlh",0.00300384993044621,7,0.15,3,2
"Nnh",0.0049168447340204,7,0.15,3,2
"Nah",0.00325198164285651,7,0.15,3,2
"Dl",0.0069437599542971,7,0.15,3,2
"Dn",0.00800973037824811,7,0.15,3,2
"Da",0.00802397274419965,7,0.15,3,2
"Hcn",0.165919840423349,7,0.15,3,2
"Hcs",0.0542761526341672,7,0.15,3,2
"I",0.00852011865752831,7,0.15,3,2
"theta",0.00712046619370893,7,0.15,3,2
"Pl",0.0113377122160422,7,0.15,3,2
"Pn",0.00668326943012425,7,0.15,3,2
"Pa",0.0152104163289791,7,0.15,3,2
"Ql",0.081340615313844,7,0.15,3,2
"Qn",0.0102664008992682,7,0.15,3,2
"Qa",0.00705175455310576,7,0.15,3,2
"Ra",0.0432982053241056,7,0.15,3,2
"E",0.0144776213652179,8,0.15,3,2
"Sl",0.0168230674440277,8,0.15,3,2
"Sn",0.0213283644392655,8,0.15,3,2
"Sa",0.010800855461983,8,0.15,3,2
"Cll",0.0042457239160788,8,0.15,3,2
"Cnl",0.00629841163032162,8,0.15,3,2
"Cal",0.00569879002500586,8,0.15,3,2
"Cln",0.00474329175156082,8,0.15,3,2
"Cnn",0.0073301300540658,8,0.15,3,2
"Can",0.00564218881456301,8,0.15,3,2
"Cla",0.00453709198085874,8,0.15,3,2
"Cna",0.0059658999050241,8,0.15,3,2
"Caa",0.00434751685840104,8,0.15,3,2
"Cs",0.132477162706459,8,0.15,3,2
"Nlh",0.00427467952923358,8,0.15,3,2
"Nnh",0.00616534240183717,8,0.15,3,2
"Nah",0.00347190698124332,8,0.15,3,2
"Dl",0.00634939938558986,8,0.15,3,2
"Dn",0.00886310320462832,8,0.15,3,2
"Da",0.0115885806982847,8,0.15,3,2
"Hcn",0.175312721766072,8,0.15,3,2
"Hcs",0.0743338942367121,8,0.15,3,2
"I",0.00874480509557244,8,0.15,3,2
"theta",0.00630681575521449,8,0.15,3,2
"Pl",0.0119078983766458,8,0.15,3,2
"Pn",0.00879339241956056,8,0.15,3,2
"Pa",0.00958015515876804,8,0.15,3,2
"Ql",0.0820327015094413,8,0.15,3,2
"Qn",0.00734399717674989,8,0.15,3,2
"Qa",0.00774931127458287,8,0.15,3,2
"Ra",0.0342035127767011,8,0.15,3,2
"E",0.0173296566037351,9,0.15,3,2
"Sl",0.0125208136329691,9,0.15,3,2
"Sn",0.0228213063449115,9,0.15,3,2
"Sa",0.00899848795891037,9,0.15,3,2
"Cll",0.00367268986161005,9,0.15,3,2
"Cnl",0.00497882672542747,9,0.15,3,2
"Cal",0.0053570248284751,9,0.15,3,2
"Cln",0.00423660269120643,9,0.15,3,2
"Cnn",0.00361215111038328,9,0.15,3,2
"Can",0.00510267844524944,9,0.15,3,2
"Cla",0.00467117102184035,9,0.15,3,2
"Cna",0.00508310275087468,9,0.15,3,2
"Caa",0.00437673938730233,9,0.15,3,2
"Cs",0.17858917463487,9,0.15,3,2
"Nlh",0.00278166926348685,9,0.15,3,2
"Nnh",0.00402647725258931,9,0.15,3,2
"Nah",0.00336989065608083,9,0.15,3,2
"Dl",0.00690167429461229,9,0.15,3,2
"Dn",0.0086120008784648,9,0.15,3,2
"Da",0.006900841098746,9,0.15,3,2
"Hcn",0.182993741979511,9,0.15,3,2
"Hcs",0.0714969020475743,9,0.15,3,2
"I",0.006843882769911,9,0.15,3,2
"theta",0.00757731601701188,9,0.15,3,2
"Pl",0.00896669240338691,9,0.15,3,2
"Pn",0.00906468959888256,9,0.15,3,2
"Pa",0.00660093400300577,9,0.15,3,2
"Ql",0.0948912004890008,9,0.15,3,2
"Qn",0.00585285732163179,9,0.15,3,2
"Qa",0.0065673805763145,9,0.15,3,2
"Ra",0.0160690836773679,9,0.15,3,2
"E",0.00965253929213069,10,0.15,3,2
"Sl",0.0148852000815072,10,0.15,3,2
"Sn",0.030368699574567,10,0.15,3,2
"Sa",0.0143479805866963,10,0.15,3,2
"Cll",0.00425114998264776,10,0.15,3,2
"Cnl",0.00487508185425133,10,0.15,3,2
"Cal",0.00448163720676098,10,0.15,3,2
"Cln",0.00510341539556161,10,0.15,3,2
"Cnn",0.00632713882400558,10,0.15,3,2
"Can",0.0048575967223517,10,0.15,3,2
"Cla",0.00514439591307245,10,0.15,3,2
"Cna",0.00740199357980935,10,0.15,3,2
"Caa",0.00310632771874001,10,0.15,3,2
"Cs",0.129366246131863,10,0.15,3,2
"Nlh",0.00410256107562503,10,0.15,3,2
"Nnh",0.00433760789881374,10,0.15,3,2
"Nah",0.00300881656364569,10,0.15,3,2
"Dl",0.00663505674490464,10,0.15,3,2
"Dn",0.00783745672636687,10,0.15,3,2
"Da",0.00952243004301103,10,0.15,3,2
"Hcn",0.191696438417296,10,0.15,3,2
"Hcs",0.0707562704634816,10,0.15,3,2
"I",0.00927236131645084,10,0.15,3,2
"theta",0.0101989421211675,10,0.15,3,2
"Pl",0.00724895328797595,10,0.15,3,2
"Pn",0.0149490003414638,10,0.15,3,2
"Pa",0.0106118463057381,10,0.15,3,2
"Ql",0.0757397565894818,10,0.15,3,2
"Qn",0.0123831809189761,10,0.15,3,2
"Qa",0.00804526277311892,10,0.15,3,2
"Ra",0.0208163629232652,10,0.15,3,2
"E",0.0114545676040765,11,0.15,3,2
"Sl",0.013865399867076,11,0.15,3,2
"Sn",0.0216121716133111,11,0.15,3,2
"Sa",0.0140081749421192,11,0.15,3,2
"Cll",0.00430107461314863,11,0.15,3,2
"Cnl",0.00541531234911947,11,0.15,3,2
"Cal",0.00607141762388136,11,0.15,3,2
"Cln",0.00550052914582525,11,0.15,3,2
"Cnn",0.00518857090985766,11,0.15,3,2
"Can",0.0065514396263845,11,0.15,3,2
"Cla",0.00618674073674451,11,0.15,3,2
"Cna",0.00676235175984998,11,0.15,3,2
"Caa",0.00459846615617016,11,0.15,3,2
