"par","yhat","K.sce","I.sce","N.sce","outcome"
0.0322839611813927,0.201529045857705,0.05,1,1,"systemic"
0.0386772231880919,0.194618102548255,0.05,1,1,"systemic"
0.0450704851947911,0.192996142480193,0.05,1,1,"systemic"
0.0514637472014903,0.187755091049966,0.05,1,1,"systemic"
0.0578570092081895,0.183490119152897,0.05,1,1,"systemic"
0.0642502712148888,0.177465660513607,0.05,1,1,"systemic"
0.070643533221588,0.174424333446006,0.05,1,1,"systemic"
0.0770367952282872,0.172182508236337,0.05,1,1,"systemic"
0.0834300572349864,0.165608738261996,0.05,1,1,"systemic"
0.0898233192416856,0.159726351929738,0.05,1,1,"systemic"
0.0962165812483848,0.155226844799687,0.05,1,1,"systemic"
0.102609843255084,0.151900250540593,0.05,1,1,"systemic"
0.109003105261783,0.150322481473887,0.05,1,1,"systemic"
0.115396367268482,0.148135258974685,0.05,1,1,"systemic"
0.121789629275182,0.147096401272359,0.05,1,1,"systemic"
0.128182891281881,0.145794842621799,0.05,1,1,"systemic"
0.13457615328858,0.143591137076787,0.05,1,1,"systemic"
0.140969415295279,0.142417396017307,0.05,1,1,"systemic"
0.147362677301978,0.140699431308397,0.05,1,1,"systemic"
0.153755939308678,0.140494901889441,0.05,1,1,"systemic"
0.160149201315377,0.140370631148246,0.05,1,1,"systemic"
0.166542463322076,0.139960457296374,0.05,1,1,"systemic"
0.172935725328775,0.139894626002334,0.05,1,1,"systemic"
0.179328987335475,0.139646718851759,0.05,1,1,"systemic"
0.185722249342174,0.139552649060226,0.05,1,1,"systemic"
0.192115511348873,0.13951888682227,0.05,1,1,"systemic"
0.198508773355572,0.139347891551407,0.05,1,1,"systemic"
0.204902035362271,0.139337562436238,0.05,1,1,"systemic"
0.211295297368971,0.139303237676574,0.05,1,1,"systemic"
0.21768855937567,0.139307032451918,0.05,1,1,"systemic"
0.224081821382369,0.139304713345786,0.05,1,1,"systemic"
0.230475083389068,0.139303990619462,0.05,1,1,"systemic"
0.236868345395767,0.139260138088366,0.05,1,1,"systemic"
0.243261607402467,0.13926514513985,0.05,1,1,"systemic"
0.249654869409166,0.139278020437907,0.05,1,1,"systemic"
0.256048131415865,0.139250753514164,0.05,1,1,"systemic"
0.262441393422564,0.139170883768772,0.05,1,1,"systemic"
0.268834655429263,0.139168502614033,0.05,1,1,"systemic"
0.275227917435963,0.139167191405875,0.05,1,1,"systemic"
0.281621179442662,0.139166268142333,0.05,1,1,"systemic"
0.288014441449361,0.139164466480786,0.05,1,1,"systemic"
0.29440770345606,0.139164466480786,0.05,1,1,"systemic"
0.30080096546276,0.139162850901858,0.05,1,1,"systemic"
0.307194227469459,0.139162850901858,0.05,1,1,"systemic"
0.313587489476158,0.139162850901858,0.05,1,1,"systemic"
0.319980751482857,0.139162850901858,0.05,1,1,"systemic"
0.326374013489556,0.139162850901858,0.05,1,1,"systemic"
0.332767275496256,0.139162850901858,0.05,1,1,"systemic"
0.339160537502955,0.139162850901858,0.05,1,1,"systemic"
0.345553799509654,0.139162850901858,0.05,1,1,"systemic"
0.0246774112294103,0.178094370742504,0.05,1,1,"systemic"
0.0307502846183481,0.177735059436116,0.05,1,1,"systemic"
0.036823158007286,0.177243342664488,0.05,1,1,"systemic"
0.0428960313962238,0.175694005367946,0.05,1,1,"systemic"
0.0489689047851616,0.173566446938874,0.05,1,1,"systemic"
0.0550417781740995,0.171633511050304,0.05,1,1,"systemic"
0.0611146515630373,0.16985627229166,0.05,1,1,"systemic"
0.0671875249519751,0.167735520133192,0.05,1,1,"systemic"
0.073260398340913,0.166300939485142,0.05,1,1,"systemic"
0.0793332717298508,0.164536958418942,0.05,1,1,"systemic"
0.0854061451187886,0.162079926475857,0.05,1,1,"systemic"
0.0914790185077265,0.161382934446059,0.05,1,1,"systemic"
0.0975518918966643,0.160070787379244,0.05,1,1,"systemic"
0.103624765285602,0.158515965153898,0.05,1,1,"systemic"
0.10969763867454,0.157708930047166,0.05,1,1,"systemic"
0.115770512063478,0.15644734957827,0.05,1,1,"systemic"
0.121843385452416,0.155931189474533,0.05,1,1,"systemic"
0.127916258841353,0.15541667891269,0.05,1,1,"systemic"
0.133989132230291,0.155056315048597,0.05,1,1,"systemic"
0.140062005619229,0.154863334797091,0.05,1,1,"systemic"
0.146134879008167,0.154645782446077,0.05,1,1,"systemic"
0.152207752397105,0.154386558153383,0.05,1,1,"systemic"
0.158280625786043,0.154348304433311,0.05,1,1,"systemic"
0.16435349917498,0.154263685959418,0.05,1,1,"systemic"
0.170426372563918,0.154023276509326,0.05,1,1,"systemic"
0.176499245952856,0.153794456331708,0.05,1,1,"systemic"
0.182572119341794,0.15378628108582,0.05,1,1,"systemic"
0.188644992730732,0.153771720272634,0.05,1,1,"systemic"
0.19471786611967,0.153769945464234,0.05,1,1,"systemic"
0.200790739508607,0.153743737715636,0.05,1,1,"systemic"
0.206863612897545,0.153718129644853,0.05,1,1,"systemic"
0.212936486286483,0.153638671916444,0.05,1,1,"systemic"
0.219009359675421,0.153637194989,0.05,1,1,"systemic"
0.225082233064359,0.153645156243158,0.05,1,1,"systemic"
0.231155106453297,0.153705740712308,0.05,1,1,"systemic"
0.237227979842234,0.153659519271803,0.05,1,1,"systemic"
0.243300853231172,0.153659879870624,0.05,1,1,"systemic"
0.24937372662011,0.153659879870624,0.05,1,1,"systemic"
0.255446600009048,0.153659669843606,0.05,1,1,"systemic"
0.261519473397986,0.153659669843606,0.05,1,1,"systemic"
0.267592346786924,0.153623837505034,0.05,1,1,"systemic"
0.273665220175861,0.153623676294927,0.05,1,1,"systemic"
0.279738093564799,0.153623676294927,0.05,1,1,"systemic"
0.285810966953737,0.153623676294927,0.05,1,1,"systemic"
0.291883840342675,0.153623676294927,0.05,1,1,"systemic"
0.297956713731613,0.153623676294927,0.05,1,1,"systemic"
0.304029587120551,0.153623676294927,0.05,1,1,"systemic"
0.310102460509488,0.153623676294927,0.05,1,1,"systemic"
0.316175333898426,0.153623676294927,0.05,1,1,"systemic"
0.322248207287364,0.153623676294927,0.05,1,1,"systemic"
0.328321080676302,0.153623676294927,0.05,1,1,"systemic"
0.0949197860962567,0.165196304878293,0.05,1,1,"systemic"
0.272734843205691,0.165198864984655,0.05,1,1,"systemic"
0.450549900315124,0.165004782184737,0.05,1,1,"systemic"
0.628364957424558,0.164603024059792,0.05,1,1,"systemic"
0.806180014533992,0.164475708844425,0.05,1,1,"systemic"
0.983995071643426,0.164259936107252,0.05,1,1,"systemic"
1.16181012875286,0.164110201813055,0.05,1,1,"systemic"
1.33962518586229,0.163935988690014,0.05,1,1,"systemic"
1.51744024297173,0.163810074873056,0.05,1,1,"systemic"
1.69525530008116,0.1635970181327,0.05,1,1,"systemic"
1.8730703571906,0.163466967270882,0.05,1,1,"systemic"
2.05088541430003,0.163267578503014,0.05,1,1,"systemic"
2.22870047140946,0.163175605769308,0.05,1,1,"systemic"
2.4065155285189,0.163066543297021,0.05,1,1,"systemic"
2.58433058562833,0.163063571670211,0.05,1,1,"systemic"
2.76214564273776,0.162929546953488,0.05,1,1,"systemic"
2.9399606998472,0.162883837672441,0.05,1,1,"systemic"
3.11777575695663,0.162842433733166,0.05,1,1,"systemic"
3.29559081406607,0.162702705210833,0.05,1,1,"systemic"
3.4734058711755,0.16266427467266,0.05,1,1,"systemic"
3.65122092828493,0.162579568852881,0.05,1,1,"systemic"
3.82903598539437,0.1624464849811,0.05,1,1,"systemic"
4.0068510425038,0.162371694233275,0.05,1,1,"systemic"
4.18466609961323,0.162226578776197,0.05,1,1,"systemic"
4.36248115672267,0.162137757714268,0.05,1,1,"systemic"
4.5402962138321,0.162001803592439,0.05,1,1,"systemic"
4.71811127094154,0.1619449140204,0.05,1,1,"systemic"
4.89592632805097,0.161852635369804,0.05,1,1,"systemic"
5.0737413851604,0.161767092341475,0.05,1,1,"systemic"
5.25155644226984,0.161747553528668,0.05,1,1,"systemic"
5.42937149937927,0.161704544594558,0.05,1,1,"systemic"
5.60718655648871,0.161686593697633,0.05,1,1,"systemic"
5.78500161359814,0.161624696988241,0.05,1,1,"systemic"
5.96281667070757,0.16160915158642,0.05,1,1,"systemic"
6.14063172781701,0.161505321001537,0.05,1,1,"systemic"
6.31844678492644,0.16140027191866,0.05,1,1,"systemic"
6.49626184203588,0.161318838563936,0.05,1,1,"systemic"
6.67407689914531,0.161175506941678,0.05,1,1,"systemic"
6.85189195625474,0.161090001084782,0.05,1,1,"systemic"
7.02970701336418,0.16106158552476,0.05,1,1,"systemic"
7.20752207047361,0.161051274841571,0.05,1,1,"systemic"
7.38533712758304,0.161049965878169,0.05,1,1,"systemic"
7.56315218469248,0.161091097942809,0.05,1,1,"systemic"
7.74096724180191,0.16108802279481,0.05,1,1,"systemic"
7.91878229891135,0.161221141965062,0.05,1,1,"systemic"
8.09659735602078,0.161269978737002,0.05,1,1,"systemic"
8.27441241313021,0.161311207156747,0.05,1,1,"systemic"
8.45222747023965,0.161476982480425,0.05,1,1,"systemic"
8.63004252734908,0.161573760385607,0.05,1,1,"systemic"
8.80785758445852,0.161951527858389,0.05,1,1,"systemic"
8.98567264156795,0.161840778300241,0.05,1,1,"systemic"
0.00076453109872133,0.163329925922491,0.05,1,1,"systemic"
0.00664187468398784,0.162408563967119,0.05,1,1,"systemic"
0.0125192182692544,0.161972016044591,0.05,1,1,"systemic"
0.0183965618545209,0.161596980133124,0.05,1,1,"systemic"
0.0242739054397874,0.161495182891682,0.05,1,1,"systemic"
0.0301512490250539,0.161414031466285,0.05,1,1,"systemic"
0.0360285926103204,0.161316246860968,0.05,1,1,"systemic"
0.0419059361955869,0.161274850325018,0.05,1,1,"systemic"
0.0477832797808534,0.161229175241655,0.05,1,1,"systemic"
0.05366062336612,0.161183578205242,0.05,1,1,"systemic"
0.0595379669513865,0.161172768137402,0.05,1,1,"systemic"
0.065415310536653,0.161147848494807,0.05,1,1,"systemic"
0.0712926541219195,0.161185084768765,0.05,1,1,"systemic"
0.077169997707186,0.161401875238062,0.05,1,1,"systemic"
0.0830473412924525,0.16140288423033,0.05,1,1,"systemic"
0.088924684877719,0.161444672981012,0.05,1,1,"systemic"
0.0948020284629855,0.161741197509948,0.05,1,1,"systemic"
0.100679372048252,0.162252261346548,0.05,1,1,"systemic"
0.106556715633519,0.162423371354248,0.05,1,1,"systemic"
0.112434059218785,0.162432813979501,0.05,1,1,"systemic"
0.118311402804052,0.162421785899124,0.05,1,1,"systemic"
0.124188746389318,0.162418586079458,0.05,1,1,"systemic"
0.130066089974585,0.162524489277927,0.05,1,1,"systemic"
0.135943433559851,0.162769306874434,0.05,1,1,"systemic"
0.141820777145118,0.162846106805237,0.05,1,1,"systemic"
0.147698120730384,0.16301520023695,0.05,1,1,"systemic"
0.153575464315651,0.163122868213842,0.05,1,1,"systemic"
0.159452807900917,0.16337464442988,0.05,1,1,"systemic"
0.165330151486184,0.163737227052507,0.05,1,1,"systemic"
0.17120749507145,0.16397037637908,0.05,1,1,"systemic"
0.177084838656717,0.164144390965797,0.05,1,1,"systemic"
0.182962182241983,0.164434479251284,0.05,1,1,"systemic"
0.18883952582725,0.164865875611691,0.05,1,1,"systemic"
0.194716869412516,0.165029334449979,0.05,1,1,"systemic"
0.200594212997783,0.165075573399545,0.05,1,1,"systemic"
0.206471556583049,0.165225318092902,0.05,1,1,"systemic"
0.212348900168316,0.165534091487617,0.05,1,1,"systemic"
0.218226243753582,0.16560578361393,0.05,1,1,"systemic"
0.224103587338849,0.165605103578894,0.05,1,1,"systemic"
0.229980930924115,0.165768278527355,0.05,1,1,"systemic"
0.235858274509382,0.165933740725428,0.05,1,1,"systemic"
0.241735618094648,0.166315392502378,0.05,1,1,"systemic"
0.247612961679915,0.166329154778556,0.05,1,1,"systemic"
0.253490305265181,0.166330090071494,0.05,1,1,"systemic"
0.259367648850448,0.166330006930812,0.05,1,1,"systemic"
0.265244992435714,0.166326957901596,0.05,1,1,"systemic"
0.271122336020981,0.166326957901596,0.05,1,1,"systemic"
0.276999679606247,0.166326957901596,0.05,1,1,"systemic"
0.282877023191514,0.166326957901596,0.05,1,1,"systemic"
0.28875436677678,0.166326957901596,0.05,1,1,"systemic"
0.294631710362047,0.166326957901596,0.05,1,1,"systemic"
0.000125784554509483,0.161629747415474,0.05,1,1,"systemic"
0.0017628440693144,0.161485501648036,0.05,1,1,"systemic"
0.00339990358411931,0.161518686501153,0.05,1,1,"systemic"
0.00503696309892422,0.161489131614708,0.05,1,1,"systemic"
0.00667402261372913,0.161495562904509,0.05,1,1,"systemic"
0.00831108212853405,0.161560515789084,0.05,1,1,"systemic"
0.00994814164333896,0.161640799550001,0.05,1,1,"systemic"
0.0115852011581439,0.161663430737728,0.05,1,1,"systemic"
0.0132222606729488,0.161689495101491,0.05,1,1,"systemic"
0.0148593201877537,0.161812544112398,0.05,1,1,"systemic"
0.0164963797025586,0.1618777735284,0.05,1,1,"systemic"
0.0181334392173635,0.16188312797346,0.05,1,1,"systemic"
0.0197704987321684,0.162021646718153,0.05,1,1,"systemic"
0.0214075582469733,0.161984595233523,0.05,1,1,"systemic"
0.0230446177617783,0.16199574466644,0.05,1,1,"systemic"
0.0246816772765832,0.162022879818298,0.05,1,1,"systemic"
0.0263187367913881,0.16212619707373,0.05,1,1,"systemic"
0.027955796306193,0.16215956964029,0.05,1,1,"systemic"
0.0295928558209979,0.162236710629347,0.05,1,1,"systemic"
0.0312299153358028,0.162387844552111,0.05,1,1,"systemic"
0.0328669748506077,0.162407697889955,0.05,1,1,"systemic"
0.0345040343654126,0.162374647399596,0.05,1,1,"systemic"
0.0361410938802176,0.162378787855384,0.05,1,1,"systemic"
0.0377781533950225,0.162545854793794,0.05,1,1,"systemic"
0.0394152129098274,0.162757609752321,0.05,1,1,"systemic"
0.0410522724246323,0.162960724933764,0.05,1,1,"systemic"
0.0426893319394372,0.163194869196892,0.05,1,1,"systemic"
0.0443263914542421,0.163382216836152,0.05,1,1,"systemic"
0.045963450969047,0.16357525875579,0.05,1,1,"systemic"
0.0476005104838519,0.163763339932645,0.05,1,1,"systemic"
0.0492375699986568,0.163952700942999,0.05,1,1,"systemic"
0.0508746295134618,0.164012198530504,0.05,1,1,"systemic"
0.0525116890282667,0.164222235336637,0.05,1,1,"systemic"
0.0541487485430716,0.164308149685231,0.05,1,1,"systemic"
0.0557858080578765,0.164305443407996,0.05,1,1,"systemic"
0.0574228675726814,0.164337452605174,0.05,1,1,"systemic"
0.0590599270874863,0.164346854547794,0.05,1,1,"systemic"
0.0606969866022912,0.16435755780855,0.05,1,1,"systemic"
0.0623340461170961,0.164363572171079,0.05,1,1,"systemic"
0.0639711056319011,0.164359999795586,0.05,1,1,"systemic"
0.065608165146706,0.164359999795586,0.05,1,1,"systemic"
0.0672452246615109,0.164375294467957,0.05,1,1,"systemic"
0.0688822841763158,0.164373899855636,0.05,1,1,"systemic"
0.0705193436911207,0.164398800653694,0.05,1,1,"systemic"
0.0721564032059256,0.164398221578746,0.05,1,1,"systemic"
0.0737934627207305,0.164398221578746,0.05,1,1,"systemic"
0.0754305222355354,0.164398221578746,0.05,1,1,"systemic"
0.0770675817503404,0.164437321038115,0.05,1,1,"systemic"
0.0787046412651453,0.164437321038115,0.05,1,1,"systemic"
0.0803417007799502,0.164437321038115,0.05,1,1,"systemic"
0.0819787602947551,0.164437321038115,0.05,1,1,"systemic"
0.00490627261740596,0.165393937597941,0.05,1,1,"systemic"
0.0351001179679776,0.164875543802869,0.05,1,1,"systemic"
0.0652939633185493,0.164449143399815,0.05,1,1,"systemic"
0.095487808669121,0.164130716293664,0.05,1,1,"systemic"
0.125681654019693,0.164011215873046,0.05,1,1,"systemic"
0.155875499370264,0.163790795568516,0.05,1,1,"systemic"
0.186069344720836,0.16367217598785,0.05,1,1,"systemic"
0.216263190071408,0.163496382854781,0.05,1,1,"systemic"
0.246457035421979,0.163195521161053,0.05,1,1,"systemic"
0.276650880772551,0.16304832632763,0.05,1,1,"systemic"
0.306844726123123,0.162669550235266,0.05,1,1,"systemic"
0.337038571473694,0.162520241350724,0.05,1,1,"systemic"
0.367232416824266,0.162258817895352,0.05,1,1,"systemic"
0.397426262174838,0.162075351216803,0.05,1,1,"systemic"
0.427620107525409,0.162006662409778,0.05,1,1,"systemic"
0.457813952875981,0.161942904083602,0.05,1,1,"systemic"
0.488007798226553,0.161840894024403,0.05,1,1,"systemic"
0.518201643577125,0.161744896957589,0.05,1,1,"systemic"
0.548395488927696,0.161693933140638,0.05,1,1,"systemic"
0.578589334278268,0.161580857611265,0.05,1,1,"systemic"
0.60878317962884,0.161624832869419,0.05,1,1,"systemic"
0.638977024979411,0.161592970716039,0.05,1,1,"systemic"
0.669170870329983,0.161555865632149,0.05,1,1,"systemic"
0.699364715680555,0.161522505717402,0.05,1,1,"systemic"
0.729558561031126,0.161534844153384,0.05,1,1,"systemic"
0.759752406381698,0.161406488909909,0.05,1,1,"systemic"
0.78994625173227,0.161294638815677,0.05,1,1,"systemic"
0.820140097082841,0.161259712945488,0.05,1,1,"systemic"
0.850333942433413,0.161288690915183,0.05,1,1,"systemic"
0.880527787783985,0.161335942057745,0.05,1,1,"systemic"
0.910721633134556,0.161226909499275,0.05,1,1,"systemic"
0.940915478485128,0.16123424103617,0.05,1,1,"systemic"
0.9711093238357,0.161209278203271,0.05,1,1,"systemic"
1.00130316918627,0.161298519220214,0.05,1,1,"systemic"
1.03149701453684,0.161355603993257,0.05,1,1,"systemic"
1.06169085988741,0.16157175972872,0.05,1,1,"systemic"
1.09188470523799,0.16167478511625,0.05,1,1,"systemic"
1.12207855058856,0.161677221740935,0.05,1,1,"systemic"
1.15227239593913,0.161712154396751,0.05,1,1,"systemic"
1.1824662412897,0.161774616600773,0.05,1,1,"systemic"
1.21266008664027,0.161813938425322,0.05,1,1,"systemic"
1.24285393199084,0.161859712301426,0.05,1,1,"systemic"
1.27304777734142,0.161906345286459,0.05,1,1,"systemic"
1.30324162269199,0.161997887314393,0.05,1,1,"systemic"
1.33343546804256,0.162044376842173,0.05,1,1,"systemic"
1.36362931339313,0.162137973705747,0.05,1,1,"systemic"
1.3938231587437,0.162177272609401,0.05,1,1,"systemic"
1.42401700409428,0.162177272609401,0.05,1,1,"systemic"
1.45421084944485,0.162178134863019,0.05,1,1,"systemic"
1.48440469479542,0.162178134863019,0.05,1,1,"systemic"
1.51459854014599,0.162415283524297,0.05,1,1,"systemic"
0.0104166666666667,0.164403110014462,0.05,1,1,"systemic"
0.060274408080391,0.163650081853454,0.05,1,1,"systemic"
0.110132149494115,0.163447369879649,0.05,1,1,"systemic"
0.15998989090784,0.163171120740561,0.05,1,1,"systemic"
0.209847632321564,0.163000953717171,0.05,1,1,"systemic"
0.259705373735288,0.162584428295356,0.05,1,1,"systemic"
0.309563115149012,0.162329669310362,0.05,1,1,"systemic"
0.359420856562737,0.162172066446393,0.05,1,1,"systemic"
0.409278597976461,0.162105719637447,0.05,1,1,"systemic"
0.459136339390185,0.162131656560858,0.05,1,1,"systemic"
0.508994080803909,0.162104253955588,0.05,1,1,"systemic"
0.558851822217634,0.161939169204571,0.05,1,1,"systemic"
0.608709563631358,0.161836309619693,0.05,1,1,"systemic"
0.658567305045082,0.161809258934143,0.05,1,1,"systemic"
0.708425046458806,0.161770453219958,0.05,1,1,"systemic"
0.758282787872531,0.161710752599821,0.05,1,1,"systemic"
0.808140529286255,0.161710239271369,0.05,1,1,"systemic"
0.857998270699979,0.1616661620211,0.05,1,1,"systemic"
0.907856012113704,0.161656212074563,0.05,1,1,"systemic"
0.957713753527428,0.161654826224567,0.05,1,1,"systemic"
1.00757149494115,0.161696274744389,0.05,1,1,"systemic"
1.05742923635488,0.161707522015649,0.05,1,1,"systemic"
1.1072869777686,0.161780884133172,0.05,1,1,"systemic"
1.15714471918232,0.161755518635352,0.05,1,1,"systemic"
1.20700246059605,0.161681641558107,0.05,1,1,"systemic"
1.25686020200977,0.161729689053439,0.05,1,1,"systemic"
1.3067179434235,0.161715245911916,0.05,1,1,"systemic"
1.35657568483722,0.161685854059099,0.05,1,1,"systemic"
1.40643342625095,0.16167283761589,0.05,1,1,"systemic"
1.45629116766467,0.161705928689976,0.05,1,1,"systemic"
1.50614890907839,0.161723171481823,0.05,1,1,"systemic"
1.55600665049212,0.161784521459192,0.05,1,1,"systemic"
1.60586439190584,0.161851099869587,0.05,1,1,"systemic"
1.65572213331957,0.1619064045751,0.05,1,1,"systemic"
1.70557987473329,0.161872362687778,0.05,1,1,"systemic"
1.75543761614702,0.16189262661095,0.05,1,1,"systemic"
1.80529535756074,0.161930485853198,0.05,1,1,"systemic"
1.85515309897446,0.161963312661787,0.05,1,1,"systemic"
1.90501084038819,0.162016154915614,0.05,1,1,"systemic"
1.95486858180191,0.162098690869193,0.05,1,1,"systemic"
2.00472632321564,0.162122518158794,0.05,1,1,"systemic"
2.05458406462936,0.162166525504836,0.05,1,1,"systemic"
2.10444180604309,0.162199000349725,0.05,1,1,"systemic"
2.15429954745681,0.162317890872188,0.05,1,1,"systemic"
2.20415728887053,0.162540234482027,0.05,1,1,"systemic"
2.25401503028426,0.162638760221841,0.05,1,1,"systemic"
2.30387277169798,0.162823202781295,0.05,1,1,"systemic"
2.35373051311171,0.163000203987205,0.05,1,1,"systemic"
2.40358825452543,0.163912336377468,0.05,1,1,"systemic"
2.45344599593916,0.163982491724177,0.05,1,1,"systemic"
2.50330373735288,0.164154081334953,0.05,1,1,"systemic"
0,0.16169118635711,0.05,1,1,"systemic"
