"variable","importance","ID","K.sce","I.sce","N.sce"
"Can",4.30913350854363e-05,100,0.15,2,2
"Cla",5.92405280993564e-05,100,0.15,2,2
"Cna",5.29810756953646e-05,100,0.15,2,2
"Caa",4.1114910325424e-05,100,0.15,2,2
"Cs",0.000103901880223606,100,0.15,2,2
"Nlh",4.85568773833034e-05,100,0.15,2,2
"Nnh",5.51734864994486e-05,100,0.15,2,2
"Nah",4.84719198476273e-05,100,0.15,2,2
"Dl",7.30806219425701e-05,100,0.15,2,2
"Dn",7.24951741721485e-05,100,0.15,2,2
"Da",5.26611240130059e-05,100,0.15,2,2
"Hcn",0.000185138433941842,100,0.15,2,2
"Hcs",0.000495952989730181,100,0.15,2,2
"I",0.000115111223021686,100,0.15,2,2
"theta",6.61512042109642e-05,100,0.15,2,2
"Pl",3.72441012418339e-05,100,0.15,2,2
"Pn",8.39257367604269e-05,100,0.15,2,2
"Pa",7.36186124605929e-05,100,0.15,2,2
"Ql",0.000212769725453133,100,0.15,2,2
"Qn",9.9879705695727e-05,100,0.15,2,2
"Qa",5.81572214912645e-05,100,0.15,2,2
"Ra",0.0038871998695711,100,0.15,2,2
"E",0.00150130421948914,1,0.15,2,3
"Sl",0.000749177353765434,1,0.15,2,3
"Sn",0.000921628427789282,1,0.15,2,3
"Sa",0.000386074876677832,1,0.15,2,3
"Cll",4.31837554320844e-05,1,0.15,2,3
"Cnl",2.07189021209788e-05,1,0.15,2,3
"Cal",3.40826630200044e-05,1,0.15,2,3
"Cln",3.65148457796931e-05,1,0.15,2,3
"Cnn",2.8729581431399e-05,1,0.15,2,3
"Can",3.56991783510556e-05,1,0.15,2,3
"Cla",4.92458796331767e-05,1,0.15,2,3
"Cna",3.75157323913586e-05,1,0.15,2,3
"Caa",2.93631036667268e-05,1,0.15,2,3
"Cs",0.000110181831317049,1,0.15,2,3
"Nlh",4.64984087376765e-05,1,0.15,2,3
"Nnh",2.63266185672095e-05,1,0.15,2,3
"Nah",3.46313056275858e-05,1,0.15,2,3
"Dl",3.37979885931496e-05,1,0.15,2,3
"Dn",6.69670810997562e-05,1,0.15,2,3
"Da",3.44827681099833e-05,1,0.15,2,3
"Hcn",5.14954080407068e-05,1,0.15,2,3
"Hcs",0.000286610027368047,1,0.15,2,3
"I",8.47690810193478e-05,1,0.15,2,3
"theta",2.59149516655413e-05,1,0.15,2,3
"Pl",3.90345491285136e-05,1,0.15,2,3
"Pn",2.88500291857705e-05,1,0.15,2,3
"Pa",4.6981596571305e-05,1,0.15,2,3
"Ql",0.000102676802648611,1,0.15,2,3
"Qn",7.19540287360339e-05,1,0.15,2,3
"Qa",3.38161747641603e-05,1,0.15,2,3
"Ra",0.00309049110836725,1,0.15,2,3
"E",0.00124449906745412,2,0.15,2,3
"Sl",0.00120047558154584,2,0.15,2,3
"Sn",0.00084397734114231,2,0.15,2,3
"Sa",0.000475446167059254,2,0.15,2,3
"Cll",4.67465105777132e-05,2,0.15,2,3
"Cnl",3.17595510264468e-05,2,0.15,2,3
"Cal",3.63543431787816e-05,2,0.15,2,3
"Cln",2.86073117887877e-05,2,0.15,2,3
"Cnn",2.73114288905478e-05,2,0.15,2,3
"Can",4.78397845388463e-05,2,0.15,2,3
"Cla",3.08072572852285e-05,2,0.15,2,3
"Cna",3.64209201655437e-05,2,0.15,2,3
"Caa",2.59593617992058e-05,2,0.15,2,3
"Cs",0.000117327002802887,2,0.15,2,3
"Nlh",3.79102078822742e-05,2,0.15,2,3
"Nnh",3.01333182740748e-05,2,0.15,2,3
"Nah",3.47869617996175e-05,2,0.15,2,3
"Dl",4.51996945864734e-05,2,0.15,2,3
"Dn",5.75989255726532e-05,2,0.15,2,3
"Da",4.61429081586526e-05,2,0.15,2,3
"Hcn",7.41216817168451e-05,2,0.15,2,3
"Hcs",0.000480705966116129,2,0.15,2,3
"I",0.000101194476664243,2,0.15,2,3
"theta",4.67060874367005e-05,2,0.15,2,3
"Pl",4.75585101019265e-05,2,0.15,2,3
"Pn",4.90270521113529e-05,2,0.15,2,3
"Pa",8.20803617187149e-05,2,0.15,2,3
"Ql",0.000148290003086888,2,0.15,2,3
"Qn",8.2090437294817e-05,2,0.15,2,3
"Qa",7.16412079350677e-05,2,0.15,2,3
"Ra",0.00337348714197706,2,0.15,2,3
"E",0.00184596266680322,3,0.15,2,3
"Sl",0.000882180909659776,3,0.15,2,3
"Sn",0.00076623359854179,3,0.15,2,3
"Sa",0.00066821045339671,3,0.15,2,3
"Cll",4.90774002538623e-05,3,0.15,2,3
"Cnl",2.97634379177258e-05,3,0.15,2,3
"Cal",3.52153376405291e-05,3,0.15,2,3
"Cln",4.02324965894034e-05,3,0.15,2,3
"Cnn",3.02110920917691e-05,3,0.15,2,3
"Can",3.40416436601427e-05,3,0.15,2,3
"Cla",5.15075524443658e-05,3,0.15,2,3
"Cna",3.10291612789071e-05,3,0.15,2,3
"Caa",2.76037327176086e-05,3,0.15,2,3
"Cs",0.000120924014326696,3,0.15,2,3
"Nlh",4.53269753541765e-05,3,0.15,2,3
"Nnh",2.53694528498283e-05,3,0.15,2,3
"Nah",3.07487753828766e-05,3,0.15,2,3
"Dl",5.80414476857292e-05,3,0.15,2,3
"Dn",4.55686681100733e-05,3,0.15,2,3
"Da",4.04559844361116e-05,3,0.15,2,3
"Hcn",9.18221366217322e-05,3,0.15,2,3
"Hcs",0.000370993740324949,3,0.15,2,3
"I",0.00010940012817617,3,0.15,2,3
"theta",5.99669447251869e-05,3,0.15,2,3
"Pl",3.70484566018034e-05,3,0.15,2,3
"Pn",4.80811084756037e-05,3,0.15,2,3
"Pa",7.14065123158678e-05,3,0.15,2,3
"Ql",9.29686719058405e-05,3,0.15,2,3
"Qn",3.96894386309086e-05,3,0.15,2,3
"Qa",7.29997003989653e-05,3,0.15,2,3
"Ra",0.00343139436443851,3,0.15,2,3
"E",0.00157273882843286,4,0.15,2,3
"Sl",0.000967615043478684,4,0.15,2,3
"Sn",0.000426386015373175,4,0.15,2,3
"Sa",0.000496952530843859,4,0.15,2,3
"Cll",4.34436364921551e-05,4,0.15,2,3
"Cnl",2.66863380808e-05,4,0.15,2,3
"Cal",2.52624064021127e-05,4,0.15,2,3
"Cln",3.80600014557657e-05,4,0.15,2,3
"Cnn",2.36824077620117e-05,4,0.15,2,3
"Can",3.08577845465794e-05,4,0.15,2,3
"Cla",3.91871538639987e-05,4,0.15,2,3
"Cna",2.53641772980921e-05,4,0.15,2,3
"Caa",3.30613710474956e-05,4,0.15,2,3
"Cs",8.2062783859268e-05,4,0.15,2,3
"Nlh",3.69871463603133e-05,4,0.15,2,3
"Nnh",2.15244853223682e-05,4,0.15,2,3
"Nah",2.49922319238773e-05,4,0.15,2,3
"Dl",4.27418407894034e-05,4,0.15,2,3
"Dn",3.77458280664185e-05,4,0.15,2,3
"Da",3.83896482287784e-05,4,0.15,2,3
"Hcn",7.72394872397042e-05,4,0.15,2,3
"Hcs",0.000482658165308718,4,0.15,2,3
"I",7.3965178779134e-05,4,0.15,2,3
"theta",3.19524700341618e-05,4,0.15,2,3
"Pl",4.12069776058597e-05,4,0.15,2,3
"Pn",3.90908972522088e-05,4,0.15,2,3
"Pa",5.58338986493472e-05,4,0.15,2,3
"Ql",9.88757382622498e-05,4,0.15,2,3
"Qn",5.40211567638069e-05,4,0.15,2,3
"Qa",4.85666816778776e-05,4,0.15,2,3
"Ra",0.00337892011574334,4,0.15,2,3
"E",0.00150097815563648,5,0.15,2,3
"Sl",0.000732995166808158,5,0.15,2,3
"Sn",0.000627589184540312,5,0.15,2,3
"Sa",0.00046276806307145,5,0.15,2,3
"Cll",4.3071010358745e-05,5,0.15,2,3
"Cnl",2.97799264863139e-05,5,0.15,2,3
"Cal",3.50615770407388e-05,5,0.15,2,3
"Cln",3.47624084272011e-05,5,0.15,2,3
"Cnn",2.12535198285984e-05,5,0.15,2,3
"Can",3.18832404489888e-05,5,0.15,2,3
"Cla",4.23430378703329e-05,5,0.15,2,3
"Cna",2.89769672674955e-05,5,0.15,2,3
"Caa",2.32126183109558e-05,5,0.15,2,3
"Cs",7.33086580029401e-05,5,0.15,2,3
"Nlh",3.84913384082344e-05,5,0.15,2,3
"Nnh",2.3773641618847e-05,5,0.15,2,3
"Nah",2.28647881793482e-05,5,0.15,2,3
"Dl",3.18040302291018e-05,5,0.15,2,3
"Dn",5.43445135710265e-05,5,0.15,2,3
"Da",3.94191780053446e-05,5,0.15,2,3
"Hcn",6.11889456109929e-05,5,0.15,2,3
"Hcs",0.000569000968768592,5,0.15,2,3
"I",0.000106348846971271,5,0.15,2,3
"theta",4.21140354929084e-05,5,0.15,2,3
"Pl",5.43601003075282e-05,5,0.15,2,3
"Pn",3.01629589600998e-05,5,0.15,2,3
"Pa",4.48700626645389e-05,5,0.15,2,3
"Ql",0.000131845475666399,5,0.15,2,3
"Qn",5.43354048935867e-05,5,0.15,2,3
"Qa",5.40346987698426e-05,5,0.15,2,3
"Ra",0.00313860385478584,5,0.15,2,3
"E",0.00194162643906694,6,0.15,2,3
"Sl",0.00109538701334128,6,0.15,2,3
"Sn",0.00115198656922271,6,0.15,2,3
"Sa",0.000447667429597752,6,0.15,2,3
"Cll",3.95720570716511e-05,6,0.15,2,3
"Cnl",2.94565427127285e-05,6,0.15,2,3
"Cal",3.5592965852745e-05,6,0.15,2,3
"Cln",3.96617244231456e-05,6,0.15,2,3
"Cnn",2.44636329956811e-05,6,0.15,2,3
"Can",4.35729678816832e-05,6,0.15,2,3
"Cla",4.83308806031353e-05,6,0.15,2,3
"Cna",2.63042019802642e-05,6,0.15,2,3
"Caa",2.79939654302908e-05,6,0.15,2,3
"Cs",0.000152864998990792,6,0.15,2,3
"Nlh",4.47282213349296e-05,6,0.15,2,3
"Nnh",2.85093057792198e-05,6,0.15,2,3
"Nah",3.93068219288493e-05,6,0.15,2,3
"Dl",3.57041146776731e-05,6,0.15,2,3
"Dn",4.75948665657635e-05,6,0.15,2,3
"Da",6.0221450238392e-05,6,0.15,2,3
"Hcn",6.44752055390843e-05,6,0.15,2,3
"Hcs",0.000458157823797288,6,0.15,2,3
"I",8.24685087374655e-05,6,0.15,2,3
"theta",5.26658028472957e-05,6,0.15,2,3
"Pl",4.2057792636369e-05,6,0.15,2,3
"Pn",4.73571506279196e-05,6,0.15,2,3
"Pa",3.35276883848485e-05,6,0.15,2,3
"Ql",8.58418287423686e-05,6,0.15,2,3
"Qn",8.13843591817487e-05,6,0.15,2,3
"Qa",3.76517391546365e-05,6,0.15,2,3
"Ra",0.0033770448931547,6,0.15,2,3
"E",0.00159359793917651,7,0.15,2,3
"Sl",0.000717608289257551,7,0.15,2,3
"Sn",0.000719982575362426,7,0.15,2,3
"Sa",0.000423528154152556,7,0.15,2,3
"Cll",3.50565725481564e-05,7,0.15,2,3
"Cnl",2.1303892856982e-05,7,0.15,2,3
"Cal",3.46022048728236e-05,7,0.15,2,3
"Cln",4.08503297771454e-05,7,0.15,2,3
"Cnn",2.56981140695152e-05,7,0.15,2,3
"Can",2.3322010652002e-05,7,0.15,2,3
"Cla",5.2779975968509e-05,7,0.15,2,3
"Cna",2.90777686380319e-05,7,0.15,2,3
"Caa",3.05262633981018e-05,7,0.15,2,3
"Cs",8.0487888097057e-05,7,0.15,2,3
"Nlh",3.72030708409437e-05,7,0.15,2,3
"Nnh",3.74546318736937e-05,7,0.15,2,3
"Nah",2.39035010870299e-05,7,0.15,2,3
"Dl",3.73393582717505e-05,7,0.15,2,3
"Dn",4.21501287875519e-05,7,0.15,2,3
"Da",5.03229126471547e-05,7,0.15,2,3
"Hcn",5.81324124218547e-05,7,0.15,2,3
"Hcs",0.000550508512371973,7,0.15,2,3
"I",6.07770980669182e-05,7,0.15,2,3
"theta",3.95465923243312e-05,7,0.15,2,3
"Pl",4.94878098282654e-05,7,0.15,2,3
"Pn",4.24590403578391e-05,7,0.15,2,3
"Pa",5.56372007021837e-05,7,0.15,2,3
"Ql",8.87078712081621e-05,7,0.15,2,3
"Qn",8.189192688921e-05,7,0.15,2,3
"Qa",5.4802786546394e-05,7,0.15,2,3
"Ra",0.00304791201989591,7,0.15,2,3
"E",0.0012278358261794,8,0.15,2,3
"Sl",0.00104150070447204,8,0.15,2,3
"Sn",0.000834677892790327,8,0.15,2,3
"Sa",0.000477192482989227,8,0.15,2,3
"Cll",3.35918920694314e-05,8,0.15,2,3
"Cnl",1.98637935942196e-05,8,0.15,2,3
"Cal",2.72890982807481e-05,8,0.15,2,3
"Cln",3.1932157502524e-05,8,0.15,2,3
"Cnn",2.0356345888529e-05,8,0.15,2,3
"Can",2.88977644154393e-05,8,0.15,2,3
"Cla",3.33342960512426e-05,8,0.15,2,3
"Cna",2.36937559377857e-05,8,0.15,2,3
"Caa",3.02597424678384e-05,8,0.15,2,3
"Cs",8.11815289340048e-05,8,0.15,2,3
"Nlh",3.28269322044734e-05,8,0.15,2,3
"Nnh",2.65658412374836e-05,8,0.15,2,3
"Nah",3.92118146261282e-05,8,0.15,2,3
"Dl",4.42426475959579e-05,8,0.15,2,3
"Dn",3.99683405595062e-05,8,0.15,2,3
"Da",3.80046265584193e-05,8,0.15,2,3
"Hcn",7.54991801496987e-05,8,0.15,2,3
"Hcs",0.000378865629005087,8,0.15,2,3
"I",6.20518653380411e-05,8,0.15,2,3
"theta",3.80132863202312e-05,8,0.15,2,3
"Pl",5.82230992830288e-05,8,0.15,2,3
"Pn",5.16579951951528e-05,8,0.15,2,3
"Pa",5.31873495260848e-05,8,0.15,2,3
"Ql",6.85061673500462e-05,8,0.15,2,3
"Qn",4.86877415420412e-05,8,0.15,2,3
"Qa",4.58251398134122e-05,8,0.15,2,3
"Ra",0.00316356020496355,8,0.15,2,3
"E",0.00146745332308489,9,0.15,2,3
"Sl",0.000774230514255942,9,0.15,2,3
"Sn",0.000627434487645421,9,0.15,2,3
"Sa",0.000358228483814738,9,0.15,2,3
"Cll",4.15384733510447e-05,9,0.15,2,3
"Cnl",3.2077157721546e-05,9,0.15,2,3
"Cal",3.75160551142391e-05,9,0.15,2,3
"Cln",4.08492454059084e-05,9,0.15,2,3
"Cnn",2.67091932943058e-05,9,0.15,2,3
"Can",3.98686453731638e-05,9,0.15,2,3
"Cla",5.06828992464388e-05,9,0.15,2,3
"Cna",3.51827264465074e-05,9,0.15,2,3
"Caa",3.10797807398682e-05,9,0.15,2,3
"Cs",7.91859779463915e-05,9,0.15,2,3
"Nlh",3.35291121618384e-05,9,0.15,2,3
"Nnh",3.71416444981214e-05,9,0.15,2,3
"Nah",2.97286942123411e-05,9,0.15,2,3
"Dl",3.76761213301542e-05,9,0.15,2,3
"Dn",4.48536001954614e-05,9,0.15,2,3
"Da",3.23953893973037e-05,9,0.15,2,3
"Hcn",8.49506222019407e-05,9,0.15,2,3
"Hcs",0.000616896758592682,9,0.15,2,3
"I",9.7259210173547e-05,9,0.15,2,3
"theta",3.71924731661388e-05,9,0.15,2,3
"Pl",4.15821485601009e-05,9,0.15,2,3
"Pn",4.09025599020407e-05,9,0.15,2,3
"Pa",4.51299598252171e-05,9,0.15,2,3
"Ql",0.000122387524562764,9,0.15,2,3
"Qn",4.88214193901564e-05,9,0.15,2,3
"Qa",4.43909462102001e-05,9,0.15,2,3
"Ra",0.00307561530977711,9,0.15,2,3
"E",0.00171024376585753,10,0.15,2,3
"Sl",0.00113810911886772,10,0.15,2,3
"Sn",0.000829433698992436,10,0.15,2,3
"Sa",0.000708482522634897,10,0.15,2,3
"Cll",6.1149888706304e-05,10,0.15,2,3
"Cnl",2.32361657433469e-05,10,0.15,2,3
"Cal",3.68951169590301e-05,10,0.15,2,3
"Cln",3.61268503672738e-05,10,0.15,2,3
"Cnn",4.06164691083792e-05,10,0.15,2,3
"Can",3.62228669477038e-05,10,0.15,2,3
"Cla",4.72066307148975e-05,10,0.15,2,3
"Cna",3.2785674631455e-05,10,0.15,2,3
"Caa",2.78601475287215e-05,10,0.15,2,3
"Cs",0.000108936268546816,10,0.15,2,3
"Nlh",4.91082604384265e-05,10,0.15,2,3
"Nnh",3.63250069167846e-05,10,0.15,2,3
"Nah",3.69574506343067e-05,10,0.15,2,3
"Dl",4.6685254381434e-05,10,0.15,2,3
"Dn",6.62237919177313e-05,10,0.15,2,3
"Da",3.46388652582326e-05,10,0.15,2,3
"Hcn",5.22611654252141e-05,10,0.15,2,3
"Hcs",0.000486489519474541,10,0.15,2,3
"I",0.000110621781193997,10,0.15,2,3
"theta",5.82617851926781e-05,10,0.15,2,3
"Pl",4.09768670817103e-05,10,0.15,2,3
"Pn",5.03597010898353e-05,10,0.15,2,3
"Pa",8.07738088507661e-05,10,0.15,2,3
"Ql",0.000144263040669828,10,0.15,2,3
"Qn",7.73973559846326e-05,10,0.15,2,3
"Qa",4.57209962325755e-05,10,0.15,2,3
"Ra",0.00347261268239087,10,0.15,2,3
"E",0.00176896063396351,11,0.15,2,3
"Sl",0.0010594978424207,11,0.15,2,3
"Sn",0.000670951764481341,11,0.15,2,3
"Sa",0.000332826316716194,11,0.15,2,3
"Cll",4.55835036547991e-05,11,0.15,2,3
"Cnl",2.31103466450844e-05,11,0.15,2,3
"Cal",4.79620870905917e-05,11,0.15,2,3
"Cln",4.90159469012088e-05,11,0.15,2,3
"Cnn",2.55311495229935e-05,11,0.15,2,3
"Can",2.47106453408605e-05,11,0.15,2,3
"Cla",4.90264585532099e-05,11,0.15,2,3
"Cna",2.87095433279743e-05,11,0.15,2,3
"Caa",2.8471247148627e-05,11,0.15,2,3
"Cs",0.000107537549860755,11,0.15,2,3
"Nlh",2.80284035612e-05,11,0.15,2,3
"Nnh",2.88520584045076e-05,11,0.15,2,3
"Nah",3.06062448246069e-05,11,0.15,2,3
"Dl",4.80569611858002e-05,11,0.15,2,3
"Dn",5.86225883897094e-05,11,0.15,2,3
"Da",3.88547482577812e-05,11,0.15,2,3
"Hcn",7.33425988649021e-05,11,0.15,2,3
"Hcs",0.000515561617575802,11,0.15,2,3
"I",9.33333191312065e-05,11,0.15,2,3
"theta",6.11866088758961e-05,11,0.15,2,3
"Pl",3.33282776435377e-05,11,0.15,2,3
"Pn",3.50458246022507e-05,11,0.15,2,3
"Pa",4.32787510318382e-05,11,0.15,2,3
"Ql",9.84792879021432e-05,11,0.15,2,3
"Qn",5.15836120553721e-05,11,0.15,2,3
"Qa",4.58542440505922e-05,11,0.15,2,3
"Ra",0.00327649846585565,11,0.15,2,3
"E",0.00174120354115124,12,0.15,2,3
"Sl",0.000870085366131007,12,0.15,2,3
"Sn",0.00047648620967983,12,0.15,2,3
"Sa",0.000671591721336221,12,0.15,2,3
"Cll",5.4919266366358e-05,12,0.15,2,3
"Cnl",4.08524576125344e-05,12,0.15,2,3
"Cal",3.73718265590284e-05,12,0.15,2,3
"Cln",4.03083776520676e-05,12,0.15,2,3
"Cnn",3.57623389575363e-05,12,0.15,2,3
"Can",4.23259232490032e-05,12,0.15,2,3
"Cla",5.99492162524666e-05,12,0.15,2,3
"Cna",4.19764950059083e-05,12,0.15,2,3
"Caa",3.47563927596064e-05,12,0.15,2,3
"Cs",0.000140625293535596,12,0.15,2,3
"Nlh",5.66789750846468e-05,12,0.15,2,3
"Nnh",3.59408436914401e-05,12,0.15,2,3
"Nah",2.62282284221698e-05,12,0.15,2,3
"Dl",4.63678386109285e-05,12,0.15,2,3
"Dn",5.18888877978461e-05,12,0.15,2,3
"Da",3.61404622022543e-05,12,0.15,2,3
"Hcn",7.08669788267307e-05,12,0.15,2,3
"Hcs",0.000493464606703274,12,0.15,2,3
"I",0.000107164752150077,12,0.15,2,3
"theta",5.1153291828844e-05,12,0.15,2,3
"Pl",4.47632139713394e-05,12,0.15,2,3
"Pn",4.90550725403758e-05,12,0.15,2,3
"Pa",4.53108303738485e-05,12,0.15,2,3
"Ql",0.000162623561295081,12,0.15,2,3
"Qn",7.10201020681838e-05,12,0.15,2,3
"Qa",3.87558129632197e-05,12,0.15,2,3
"Ra",0.00333791934274848,12,0.15,2,3
"E",0.0019344163541517,13,0.15,2,3
"Sl",0.00108339944528506,13,0.15,2,3
"Sn",0.00054546868596274,13,0.15,2,3
"Sa",0.000435198082731568,13,0.15,2,3
"Cll",4.3947586438374e-05,13,0.15,2,3
"Cnl",2.69057586048065e-05,13,0.15,2,3
"Cal",4.85077401913394e-05,13,0.15,2,3
"Cln",5.54764765761997e-05,13,0.15,2,3
"Cnn",2.29622140533901e-05,13,0.15,2,3
"Can",5.00131022100707e-05,13,0.15,2,3
"Cla",5.6958179061213e-05,13,0.15,2,3
"Cna",2.9625051985487e-05,13,0.15,2,3
"Caa",3.48682338185458e-05,13,0.15,2,3
"Cs",9.74959543893874e-05,13,0.15,2,3
"Nlh",4.12881508891199e-05,13,0.15,2,3
"Nnh",2.48476446760484e-05,13,0.15,2,3
"Nah",3.50225786518448e-05,13,0.15,2,3
"Dl",6.75075701075232e-05,13,0.15,2,3
"Dn",4.0944997739337e-05,13,0.15,2,3
"Da",8.59635582486538e-05,13,0.15,2,3
"Hcn",7.34009842246828e-05,13,0.15,2,3
"Hcs",0.000724292705480391,13,0.15,2,3
"I",8.13607754427046e-05,13,0.15,2,3
"theta",5.26398310333869e-05,13,0.15,2,3
"Pl",5.0232684765221e-05,13,0.15,2,3
"Pn",5.05849967253829e-05,13,0.15,2,3
"Pa",4.40449642310257e-05,13,0.15,2,3
"Ql",0.000119158988315231,13,0.15,2,3
"Qn",5.65317127346914e-05,13,0.15,2,3
"Qa",6.80448709718511e-05,13,0.15,2,3
"Ra",0.00332202928693308,13,0.15,2,3
"E",0.00150203126609538,14,0.15,2,3
"Sl",0.000881366261123706,14,0.15,2,3
"Sn",0.000713028765463786,14,0.15,2,3
"Sa",0.000655530031453574,14,0.15,2,3
"Cll",3.08375719490768e-05,14,0.15,2,3
"Cnl",2.80467770522137e-05,14,0.15,2,3
"Cal",4.09077945762091e-05,14,0.15,2,3
"Cln",2.93233482145012e-05,14,0.15,2,3
"Cnn",4.16750965631218e-05,14,0.15,2,3
"Can",3.6645881217757e-05,14,0.15,2,3
"Cla",3.46522036237209e-05,14,0.15,2,3
"Cna",3.18833360116517e-05,14,0.15,2,3
"Caa",5.50574508186585e-05,14,0.15,2,3
"Cs",8.32603856916439e-05,14,0.15,2,3
"Nlh",2.96376140079344e-05,14,0.15,2,3
"Nnh",4.22403525440516e-05,14,0.15,2,3
"Nah",4.47063753980885e-05,14,0.15,2,3
"Dl",4.2509135703813e-05,14,0.15,2,3
"Dn",4.17224559779188e-05,14,0.15,2,3
"Da",5.70314556810734e-05,14,0.15,2,3
"Hcn",9.20096462236091e-05,14,0.15,2,3
"Hcs",0.000582841313555861,14,0.15,2,3
"I",0.000101979294876805,14,0.15,2,3
"theta",4.61513460724496e-05,14,0.15,2,3
"Pl",4.8511396618236e-05,14,0.15,2,3
"Pn",3.56447129564694e-05,14,0.15,2,3
"Pa",3.73886685383435e-05,14,0.15,2,3
"Ql",0.00014341288940441,14,0.15,2,3
"Qn",5.87870563088624e-05,14,0.15,2,3
"Qa",7.64752087947975e-05,14,0.15,2,3
"Ra",0.00341727418187364,14,0.15,2,3
"E",0.00157917930090103,15,0.15,2,3
"Sl",0.00109068701624867,15,0.15,2,3
"Sn",0.000702967380376649,15,0.15,2,3
"Sa",0.000526377685355966,15,0.15,2,3
"Cll",6.11852792024186e-05,15,0.15,2,3
"Cnl",3.77902302065507e-05,15,0.15,2,3
"Cal",3.11571052938389e-05,15,0.15,2,3
"Cln",5.16202196594553e-05,15,0.15,2,3
"Cnn",2.79685317984355e-05,15,0.15,2,3
"Can",2.79865761963596e-05,15,0.15,2,3
"Cla",3.87587330205237e-05,15,0.15,2,3
"Cna",3.28720164778187e-05,15,0.15,2,3
"Caa",2.32593301922572e-05,15,0.15,2,3
"Cs",0.00013603375992769,15,0.15,2,3
"Nlh",5.38268439765506e-05,15,0.15,2,3
"Nnh",3.12642930170008e-05,15,0.15,2,3
"Nah",2.18020580729907e-05,15,0.15,2,3
"Dl",3.58350720072618e-05,15,0.15,2,3
"Dn",3.51122728063198e-05,15,0.15,2,3
"Da",3.84625793943141e-05,15,0.15,2,3
"Hcn",5.37674397956072e-05,15,0.15,2,3
"Hcs",0.000435105576398174,15,0.15,2,3
"I",0.000108824885547771,15,0.15,2,3
"theta",5.81976165945808e-05,15,0.15,2,3
"Pl",3.66846704712305e-05,15,0.15,2,3
"Pn",3.36697342002816e-05,15,0.15,2,3
"Pa",5.12853253854344e-05,15,0.15,2,3
"Ql",0.000128328630192171,15,0.15,2,3
"Qn",7.46390166638213e-05,15,0.15,2,3
"Qa",3.43152398603905e-05,15,0.15,2,3
"Ra",0.00384805250976243,15,0.15,2,3
"E",0.00127975500525441,16,0.15,2,3
"Sl",0.0010136316601788,16,0.15,2,3
"Sn",0.0011404486828885,16,0.15,2,3
"Sa",0.000469944657196316,16,0.15,2,3
"Cll",5.83608935026634e-05,16,0.15,2,3
"Cnl",3.9995383098397e-05,16,0.15,2,3
"Cal",2.61812578977307e-05,16,0.15,2,3
"Cln",5.17995145306662e-05,16,0.15,2,3
"Cnn",3.54135420606316e-05,16,0.15,2,3
"Can",3.82814444884101e-05,16,0.15,2,3
"Cla",5.98269782412586e-05,16,0.15,2,3
"Cna",4.44304967653628e-05,16,0.15,2,3
"Caa",2.38227556011139e-05,16,0.15,2,3
"Cs",0.000143422170765043,16,0.15,2,3
"Nlh",4.39217735027546e-05,16,0.15,2,3
"Nnh",3.29313271084448e-05,16,0.15,2,3
"Nah",2.00974130773901e-05,16,0.15,2,3
"Dl",3.52291271042195e-05,16,0.15,2,3
"Dn",4.94576103871018e-05,16,0.15,2,3
"Da",4.51123785352094e-05,16,0.15,2,3
"Hcn",9.34095496093736e-05,16,0.15,2,3
"Hcs",0.00040627663875382,16,0.15,2,3
"I",5.24520244065065e-05,16,0.15,2,3
"theta",4.45634237050199e-05,16,0.15,2,3
"Pl",4.06218971731294e-05,16,0.15,2,3
"Pn",3.76811594595401e-05,16,0.15,2,3
"Pa",4.27654827116877e-05,16,0.15,2,3
"Ql",0.000122230476469914,16,0.15,2,3
"Qn",9.44222379880857e-05,16,0.15,2,3
"Qa",3.90847725018615e-05,16,0.15,2,3
"Ra",0.00364775935379855,16,0.15,2,3
"E",0.00122641320552972,17,0.15,2,3
"Sl",0.00092386802947546,17,0.15,2,3
"Sn",0.00106375131072711,17,0.15,2,3
"Sa",0.000459605903316012,17,0.15,2,3
"Cll",6.17799212600436e-05,17,0.15,2,3
"Cnl",4.183877988055e-05,17,0.15,2,3
"Cal",4.75779667364231e-05,17,0.15,2,3
"Cln",3.92524893741233e-05,17,0.15,2,3
"Cnn",4.47353899779617e-05,17,0.15,2,3
"Can",4.21617012471798e-05,17,0.15,2,3
"Cla",5.5932379243872e-05,17,0.15,2,3
"Cna",4.58557498572771e-05,17,0.15,2,3
"Caa",5.59870821824198e-05,17,0.15,2,3
"Cs",9.04474369930577e-05,17,0.15,2,3
"Nlh",5.81180946144717e-05,17,0.15,2,3
"Nnh",3.10675987309152e-05,17,0.15,2,3
"Nah",2.91044904464963e-05,17,0.15,2,3
"Dl",4.31884564072218e-05,17,0.15,2,3
"Dn",5.03739646739902e-05,17,0.15,2,3
"Da",5.41642192167882e-05,17,0.15,2,3
"Hcn",8.82035879101288e-05,17,0.15,2,3
"Hcs",0.000725733010923844,17,0.15,2,3
"I",7.73019898914637e-05,17,0.15,2,3
"theta",4.40237561232097e-05,17,0.15,2,3
"Pl",4.39671320318733e-05,17,0.15,2,3
"Pn",3.31572472793462e-05,17,0.15,2,3
"Pa",4.4748648518991e-05,17,0.15,2,3
"Ql",0.000157558166942673,17,0.15,2,3
"Qn",8.86124411625733e-05,17,0.15,2,3
"Qa",5.03442931272904e-05,17,0.15,2,3
