"variable","importance","ID","K.sce","I.sce","N.sce"
"Cln",7.95163551589235e-05,89,0.15,3,2
"Cnn",5.85321261566516e-05,89,0.15,3,2
"Can",5.28130260044575e-05,89,0.15,3,2
"Cla",8.64548608442692e-05,89,0.15,3,2
"Cna",8.65682095367917e-05,89,0.15,3,2
"Caa",4.0831709699833e-05,89,0.15,3,2
"Cs",0.00778554931598237,89,0.15,3,2
"Nlh",6.88096382020744e-05,89,0.15,3,2
"Nnh",7.05845024489655e-05,89,0.15,3,2
"Nah",4.248740048781e-05,89,0.15,3,2
"Dl",0.000131337433864333,89,0.15,3,2
"Dn",0.000141280985038512,89,0.15,3,2
"Da",0.000107320892290089,89,0.15,3,2
"Hcn",0.0108009436529128,89,0.15,3,2
"Hcs",0.00303267173050096,89,0.15,3,2
"I",0.000186541169094795,89,0.15,3,2
"theta",8.01183180604816e-05,89,0.15,3,2
"Pl",0.000153141906990396,89,0.15,3,2
"Pn",9.27485969395139e-05,89,0.15,3,2
"Pa",0.000161007689520573,89,0.15,3,2
"Ql",0.00218014930112197,89,0.15,3,2
"Qn",0.000124081474724091,89,0.15,3,2
"Qa",0.00011421718683188,89,0.15,3,2
"Ra",0.000117897873584382,89,0.15,3,2
"E",0.000167214239836547,90,0.15,3,2
"Sl",7.15798800096954e-05,90,0.15,3,2
"Sn",0.000275573951837064,90,0.15,3,2
"Sa",0.00012669694390386,90,0.15,3,2
"Cll",4.25317589406247e-05,90,0.15,3,2
"Cnl",3.84121608977814e-05,90,0.15,3,2
"Cal",8.01843172992198e-05,90,0.15,3,2
"Cln",5.55599915653433e-05,90,0.15,3,2
"Cnn",4.33293339209759e-05,90,0.15,3,2
"Can",6.10947955985288e-05,90,0.15,3,2
"Cla",4.94218191345317e-05,90,0.15,3,2
"Cna",4.24941430214065e-05,90,0.15,3,2
"Caa",4.97163965901708e-05,90,0.15,3,2
"Cs",0.00730109462276344,90,0.15,3,2
"Nlh",3.47995241078729e-05,90,0.15,3,2
"Nnh",3.71612125528809e-05,90,0.15,3,2
"Nah",4.67983188791812e-05,90,0.15,3,2
"Dl",9.98380688638336e-05,90,0.15,3,2
"Dn",8.68938379600934e-05,90,0.15,3,2
"Da",9.26023209713416e-05,90,0.15,3,2
"Hcn",0.010844613500281,90,0.15,3,2
"Hcs",0.00342278444333442,90,0.15,3,2
"I",0.000140916860340612,90,0.15,3,2
"theta",9.06605844661763e-05,90,0.15,3,2
"Pl",0.000141672887929251,90,0.15,3,2
"Pn",0.000106107611864727,90,0.15,3,2
"Pa",0.000293559407255768,90,0.15,3,2
"Ql",0.00321494828520193,90,0.15,3,2
"Qn",7.3517112627737e-05,90,0.15,3,2
"Qa",5.6770290972614e-05,90,0.15,3,2
"Ra",0.000140691663252823,90,0.15,3,2
"E",9.55098975697646e-05,91,0.15,3,2
"Sl",7.34132932110976e-05,91,0.15,3,2
"Sn",0.000396412045501275,91,0.15,3,2
"Sa",0.000122497987654099,91,0.15,3,2
"Cll",3.69456819399587e-05,91,0.15,3,2
"Cnl",5.68854418443259e-05,91,0.15,3,2
"Cal",5.80148247783305e-05,91,0.15,3,2
"Cln",5.30629235670672e-05,91,0.15,3,2
"Cnn",5.53172825931496e-05,91,0.15,3,2
"Can",9.10301756575311e-05,91,0.15,3,2
"Cla",4.92005195461236e-05,91,0.15,3,2
"Cna",3.99677924427952e-05,91,0.15,3,2
"Caa",6.52230952206099e-05,91,0.15,3,2
"Cs",0.00734244088682792,91,0.15,3,2
"Nlh",4.37355421378212e-05,91,0.15,3,2
"Nnh",5.14496180403603e-05,91,0.15,3,2
"Nah",6.37718275741725e-05,91,0.15,3,2
"Dl",0.0001160518259084,91,0.15,3,2
"Dn",7.00328030192392e-05,91,0.15,3,2
"Da",0.000104108709720249,91,0.15,3,2
"Hcn",0.0121127491625335,91,0.15,3,2
"Hcs",0.00259938015344632,91,0.15,3,2
"I",0.000161266734724063,91,0.15,3,2
"theta",7.41888051155355e-05,91,0.15,3,2
"Pl",0.000132294610482815,91,0.15,3,2
"Pn",0.000146233371391312,91,0.15,3,2
"Pa",0.000205661475291237,91,0.15,3,2
"Ql",0.00286712141317408,91,0.15,3,2
"Qn",0.000104794912923466,91,0.15,3,2
"Qa",6.98826181554766e-05,91,0.15,3,2
"Ra",0.000175564552096536,91,0.15,3,2
"E",0.00014699114586362,92,0.15,3,2
"Sl",9.55946067209812e-05,92,0.15,3,2
"Sn",0.00031148997713997,92,0.15,3,2
"Sa",7.53222483849567e-05,92,0.15,3,2
"Cll",4.7795045192502e-05,92,0.15,3,2
"Cnl",5.439914347047e-05,92,0.15,3,2
"Cal",4.9536269145914e-05,92,0.15,3,2
"Cln",6.22619787669989e-05,92,0.15,3,2
"Cnn",5.09315410494795e-05,92,0.15,3,2
"Can",5.12421226839088e-05,92,0.15,3,2
"Cla",5.24992651166745e-05,92,0.15,3,2
"Cna",6.51000948677727e-05,92,0.15,3,2
"Caa",4.28929823652033e-05,92,0.15,3,2
"Cs",0.00794814485936981,92,0.15,3,2
"Nlh",5.42126402410898e-05,92,0.15,3,2
"Nnh",5.76348930105213e-05,92,0.15,3,2
"Nah",4.42156255271169e-05,92,0.15,3,2
"Dl",7.41227014560595e-05,92,0.15,3,2
"Dn",7.93194298504585e-05,92,0.15,3,2
"Da",0.000132923640886126,92,0.15,3,2
"Hcn",0.0106235203311225,92,0.15,3,2
"Hcs",0.00308341444596876,92,0.15,3,2
"I",9.63642637709277e-05,92,0.15,3,2
"theta",7.58173141841954e-05,92,0.15,3,2
"Pl",9.89364814421787e-05,92,0.15,3,2
"Pn",0.00011254124136205,92,0.15,3,2
"Pa",0.000312850296448472,92,0.15,3,2
"Ql",0.00266905613641978,92,0.15,3,2
"Qn",0.000103933754725753,92,0.15,3,2
"Qa",9.04015424238913e-05,92,0.15,3,2
"Ra",0.000107762448435981,92,0.15,3,2
"E",0.000113530565977762,93,0.15,3,2
"Sl",7.24608173759025e-05,93,0.15,3,2
"Sn",0.000262467808869626,93,0.15,3,2
"Sa",8.33449681872569e-05,93,0.15,3,2
"Cll",5.30309243180815e-05,93,0.15,3,2
"Cnl",4.68863122183181e-05,93,0.15,3,2
"Cal",7.13756897306086e-05,93,0.15,3,2
"Cln",6.4611487130271e-05,93,0.15,3,2
"Cnn",4.22225513915016e-05,93,0.15,3,2
"Can",6.87647136696856e-05,93,0.15,3,2
"Cla",7.2275606636391e-05,93,0.15,3,2
"Cna",3.90918486109721e-05,93,0.15,3,2
"Caa",4.43357551113828e-05,93,0.15,3,2
"Cs",0.00623112779923765,93,0.15,3,2
"Nlh",5.57277893284607e-05,93,0.15,3,2
"Nnh",3.46036074691338e-05,93,0.15,3,2
"Nah",5.93966675663082e-05,93,0.15,3,2
"Dl",0.000102267986090652,93,0.15,3,2
"Dn",9.75302826234579e-05,93,0.15,3,2
"Da",0.000102146665898027,93,0.15,3,2
"Hcn",0.0121300285636696,93,0.15,3,2
"Hcs",0.00309184087576274,93,0.15,3,2
"I",0.000148717642169319,93,0.15,3,2
"theta",0.000115898175689212,93,0.15,3,2
"Pl",9.75080500427819e-05,93,0.15,3,2
"Pn",0.000117370596236767,93,0.15,3,2
"Pa",0.000263631545236389,93,0.15,3,2
"Ql",0.0030213587416997,93,0.15,3,2
"Qn",6.97203382228739e-05,93,0.15,3,2
"Qa",8.36983722331399e-05,93,0.15,3,2
"Ra",0.000130910832178809,93,0.15,3,2
"E",8.01618513969007e-05,94,0.15,3,2
"Sl",8.41485196736542e-05,94,0.15,3,2
"Sn",0.000317561643876269,94,0.15,3,2
"Sa",5.85930167463466e-05,94,0.15,3,2
"Cll",4.53531376019618e-05,94,0.15,3,2
"Cnl",3.57015033712331e-05,94,0.15,3,2
"Cal",4.21329042471201e-05,94,0.15,3,2
"Cln",6.28024687441366e-05,94,0.15,3,2
"Cnn",4.52719564621873e-05,94,0.15,3,2
"Can",5.42957246570732e-05,94,0.15,3,2
"Cla",5.61972447291545e-05,94,0.15,3,2
"Cna",4.57001055533279e-05,94,0.15,3,2
"Caa",4.57662475097611e-05,94,0.15,3,2
"Cs",0.00694652692299709,94,0.15,3,2
"Nlh",4.67776956386676e-05,94,0.15,3,2
"Nnh",3.80693949116315e-05,94,0.15,3,2
"Nah",4.09730273207278e-05,94,0.15,3,2
"Dl",9.21382723849866e-05,94,0.15,3,2
"Dn",7.40544616380423e-05,94,0.15,3,2
"Da",0.000104193033026706,94,0.15,3,2
"Hcn",0.0111624887248427,94,0.15,3,2
"Hcs",0.00239392914613015,94,0.15,3,2
"I",0.000113775292934916,94,0.15,3,2
"theta",8.22021585658601e-05,94,0.15,3,2
"Pl",0.000178685421837909,94,0.15,3,2
"Pn",7.38586642638803e-05,94,0.15,3,2
"Pa",0.000153867002307133,94,0.15,3,2
"Ql",0.00269574868260798,94,0.15,3,2
"Qn",9.35099099896521e-05,94,0.15,3,2
"Qa",8.96862940077419e-05,94,0.15,3,2
"Ra",0.000150620847746233,94,0.15,3,2
"E",9.49278701464924e-05,95,0.15,3,2
"Sl",6.60966617766015e-05,95,0.15,3,2
"Sn",0.000239570799895091,95,0.15,3,2
"Sa",6.59222193385798e-05,95,0.15,3,2
"Cll",4.81005234093777e-05,95,0.15,3,2
"Cnl",4.74813918375903e-05,95,0.15,3,2
"Cal",5.03479709785453e-05,95,0.15,3,2
"Cln",3.70868909843822e-05,95,0.15,3,2
"Cnn",5.07747892934034e-05,95,0.15,3,2
"Can",4.92825889499298e-05,95,0.15,3,2
"Cla",4.95800256546841e-05,95,0.15,3,2
"Cna",6.10594156528279e-05,95,0.15,3,2
"Caa",6.3397047795116e-05,95,0.15,3,2
"Cs",0.00677361144988935,95,0.15,3,2
"Nlh",5.02113276703109e-05,95,0.15,3,2
"Nnh",5.17546210777273e-05,95,0.15,3,2
"Nah",5.92753311601717e-05,95,0.15,3,2
"Dl",0.00010455520285212,95,0.15,3,2
"Dn",8.74644730789163e-05,95,0.15,3,2
"Da",5.56291946972927e-05,95,0.15,3,2
"Hcn",0.0116744122205273,95,0.15,3,2
"Hcs",0.00283631381117606,95,0.15,3,2
"I",0.000155849694409883,95,0.15,3,2
"theta",7.8795680952888e-05,95,0.15,3,2
"Pl",0.000122668272833428,95,0.15,3,2
"Pn",0.000108872369627899,95,0.15,3,2
"Pa",0.000176698488857644,95,0.15,3,2
"Ql",0.00297847237732999,95,0.15,3,2
"Qn",8.2222596115848e-05,95,0.15,3,2
"Qa",5.49807402997913e-05,95,0.15,3,2
"Ra",0.00011438536685747,95,0.15,3,2
"E",7.97101986229471e-05,96,0.15,3,2
"Sl",0.00010106969885773,96,0.15,3,2
"Sn",0.000188739779631272,96,0.15,3,2
"Sa",9.33541394325062e-05,96,0.15,3,2
"Cll",4.84762690545146e-05,96,0.15,3,2
"Cnl",7.81451215012221e-05,96,0.15,3,2
"Cal",5.82409915027424e-05,96,0.15,3,2
"Cln",6.05785839147448e-05,96,0.15,3,2
"Cnn",5.26749079285398e-05,96,0.15,3,2
"Can",5.21828890562848e-05,96,0.15,3,2
"Cla",4.59171402526337e-05,96,0.15,3,2
"Cna",5.85487570794798e-05,96,0.15,3,2
"Caa",7.44432862265494e-05,96,0.15,3,2
"Cs",0.00676817027562893,96,0.15,3,2
"Nlh",5.69433868730789e-05,96,0.15,3,2
"Nnh",4.69002716531728e-05,96,0.15,3,2
"Nah",5.54509845589162e-05,96,0.15,3,2
"Dl",0.000114120853797287,96,0.15,3,2
"Dn",6.68796212039391e-05,96,0.15,3,2
"Da",0.000113514785629911,96,0.15,3,2
"Hcn",0.0109388151477309,96,0.15,3,2
"Hcs",0.00319890591603548,96,0.15,3,2
"I",0.000140005645140468,96,0.15,3,2
"theta",5.99143580194765e-05,96,0.15,3,2
"Pl",9.62094950551924e-05,96,0.15,3,2
"Pn",0.000104489250879207,96,0.15,3,2
"Pa",0.000324633947721447,96,0.15,3,2
"Ql",0.00281364315348009,96,0.15,3,2
"Qn",0.000104267741480477,96,0.15,3,2
"Qa",7.75153571112655e-05,96,0.15,3,2
"Ra",0.000158099875073114,96,0.15,3,2
"E",9.27953916776314e-05,97,0.15,3,2
"Sl",9.12935212362791e-05,97,0.15,3,2
"Sn",0.000310592159310995,97,0.15,3,2
"Sa",9.08958119137251e-05,97,0.15,3,2
"Cll",5.54319112354078e-05,97,0.15,3,2
"Cnl",7.26609163249903e-05,97,0.15,3,2
"Cal",5.95084178320493e-05,97,0.15,3,2
"Cln",7.75888142111774e-05,97,0.15,3,2
"Cnn",3.37868752567345e-05,97,0.15,3,2
"Can",4.85333791262532e-05,97,0.15,3,2
"Cla",8.23959244430255e-05,97,0.15,3,2
"Cna",6.09856027980815e-05,97,0.15,3,2
"Caa",5.3065399544405e-05,97,0.15,3,2
"Cs",0.00682273147747998,97,0.15,3,2
"Nlh",6.19999177950299e-05,97,0.15,3,2
"Nnh",4.62596766860774e-05,97,0.15,3,2
"Nah",4.79753608858384e-05,97,0.15,3,2
"Dl",9.01323382195043e-05,97,0.15,3,2
"Dn",6.33598034130403e-05,97,0.15,3,2
"Da",0.000136170332456751,97,0.15,3,2
"Hcn",0.0122675798152342,97,0.15,3,2
"Hcs",0.00289412032964195,97,0.15,3,2
"I",0.000153249745627124,97,0.15,3,2
"theta",0.000111537093684193,97,0.15,3,2
"Pl",0.000127142434080115,97,0.15,3,2
"Pn",8.05333521350333e-05,97,0.15,3,2
"Pa",0.000248969003570917,97,0.15,3,2
"Ql",0.00251930177622513,97,0.15,3,2
"Qn",0.000101076356180044,97,0.15,3,2
"Qa",7.73903324747756e-05,97,0.15,3,2
"Ra",0.000153115511580044,97,0.15,3,2
"E",8.50081967694161e-05,98,0.15,3,2
"Sl",7.42881910754176e-05,98,0.15,3,2
"Sn",0.000353490009226733,98,0.15,3,2
"Sa",9.58982009412339e-05,98,0.15,3,2
"Cll",5.80162165033891e-05,98,0.15,3,2
"Cnl",6.20345684619801e-05,98,0.15,3,2
"Cal",4.9393628913635e-05,98,0.15,3,2
"Cln",6.92483103810886e-05,98,0.15,3,2
"Cnn",4.6444538247961e-05,98,0.15,3,2
"Can",6.6089915347658e-05,98,0.15,3,2
"Cla",6.24586263852611e-05,98,0.15,3,2
"Cna",7.14519819653356e-05,98,0.15,3,2
"Caa",5.00030302453705e-05,98,0.15,3,2
"Cs",0.00640656900446497,98,0.15,3,2
"Nlh",5.44574911328906e-05,98,0.15,3,2
"Nnh",5.32600829629031e-05,98,0.15,3,2
"Nah",4.0651565451908e-05,98,0.15,3,2
"Dl",6.98885695764166e-05,98,0.15,3,2
"Dn",0.000127945872639361,98,0.15,3,2
"Da",9.56200535736555e-05,98,0.15,3,2
"Hcn",0.0120176018052365,98,0.15,3,2
"Hcs",0.00307999046140704,98,0.15,3,2
"I",0.000104149120258205,98,0.15,3,2
"theta",7.30905070206462e-05,98,0.15,3,2
"Pl",0.000106546802553191,98,0.15,3,2
"Pn",0.000136624497374932,98,0.15,3,2
"Pa",0.000221052688858558,98,0.15,3,2
"Ql",0.0031879086959946,98,0.15,3,2
"Qn",0.000116004387067276,98,0.15,3,2
"Qa",9.19813152689946e-05,98,0.15,3,2
"Ra",0.000177504442864119,98,0.15,3,2
"E",9.13072530122094e-05,99,0.15,3,2
"Sl",6.93012147003498e-05,99,0.15,3,2
"Sn",0.000361358713756466,99,0.15,3,2
"Sa",0.000122746484028552,99,0.15,3,2
"Cll",4.24227337600429e-05,99,0.15,3,2
"Cnl",6.1543047777143e-05,99,0.15,3,2
"Cal",4.91642441162459e-05,99,0.15,3,2
"Cln",6.51675248205201e-05,99,0.15,3,2
"Cnn",3.7683234046318e-05,99,0.15,3,2
"Can",5.49960596770311e-05,99,0.15,3,2
"Cla",5.37795455428909e-05,99,0.15,3,2
"Cna",4.81326624937088e-05,99,0.15,3,2
"Caa",4.39633536312467e-05,99,0.15,3,2
"Cs",0.00670403033532098,99,0.15,3,2
"Nlh",4.11351741973076e-05,99,0.15,3,2
"Nnh",5.7646055865189e-05,99,0.15,3,2
"Nah",5.17607548324519e-05,99,0.15,3,2
"Dl",7.9030246332114e-05,99,0.15,3,2
"Dn",0.00011772596778354,99,0.15,3,2
"Da",0.000108139081238337,99,0.15,3,2
"Hcn",0.0107786098034663,99,0.15,3,2
"Hcs",0.00320826708087354,99,0.15,3,2
"I",9.8466353171408e-05,99,0.15,3,2
"theta",7.50264136275363e-05,99,0.15,3,2
"Pl",7.92957476989766e-05,99,0.15,3,2
"Pn",9.7735734682799e-05,99,0.15,3,2
"Pa",0.000206916596998826,99,0.15,3,2
"Ql",0.00350991256507302,99,0.15,3,2
"Qn",7.88521736636918e-05,99,0.15,3,2
"Qa",8.43817173944697e-05,99,0.15,3,2
"Ra",0.000193890136722493,99,0.15,3,2
"E",0.000120347207532075,100,0.15,3,2
"Sl",8.33627214672699e-05,100,0.15,3,2
"Sn",0.000226331273352074,100,0.15,3,2
"Sa",8.699158886928e-05,100,0.15,3,2
"Cll",3.84240757981467e-05,100,0.15,3,2
"Cnl",8.32070708663719e-05,100,0.15,3,2
"Cal",5.2019536162156e-05,100,0.15,3,2
"Cln",7.26813957470283e-05,100,0.15,3,2
"Cnn",5.98641941184386e-05,100,0.15,3,2
"Can",5.41794257328843e-05,100,0.15,3,2
"Cla",4.73427643052642e-05,100,0.15,3,2
"Cna",7.80197891460084e-05,100,0.15,3,2
"Caa",3.48109266273515e-05,100,0.15,3,2
"Cs",0.00684757368931946,100,0.15,3,2
"Nlh",4.46936427498399e-05,100,0.15,3,2
"Nnh",5.42394682038947e-05,100,0.15,3,2
"Nah",4.24120773492691e-05,100,0.15,3,2
"Dl",6.43517677164571e-05,100,0.15,3,2
"Dn",9.4253922078062e-05,100,0.15,3,2
"Da",9.76523802376943e-05,100,0.15,3,2
"Hcn",0.0109312293412602,100,0.15,3,2
"Hcs",0.00266745533376596,100,0.15,3,2
"I",9.31863871949006e-05,100,0.15,3,2
"theta",6.15837307739928e-05,100,0.15,3,2
"Pl",8.80637578267662e-05,100,0.15,3,2
"Pn",0.000101119615245354,100,0.15,3,2
"Pa",0.000172085887887434,100,0.15,3,2
"Ql",0.0033600543923679,100,0.15,3,2
"Qn",9.41449213990795e-05,100,0.15,3,2
"Qa",7.46059944796558e-05,100,0.15,3,2
"Ra",0.000146504993948677,100,0.15,3,2
"E",0.000105573378869574,1,0.15,3,3
"Sl",0.000104122111401457,1,0.15,3,3
"Sn",0.000350431934085654,1,0.15,3,3
"Sa",0.000125019920933714,1,0.15,3,3
"Cll",9.53878320455359e-05,1,0.15,3,3
"Cnl",8.15750506412134e-05,1,0.15,3,3
"Cal",7.29124150352507e-05,1,0.15,3,3
"Cln",9.77479237584711e-05,1,0.15,3,3
"Cnn",7.41496344443333e-05,1,0.15,3,3
"Can",6.49186458341797e-05,1,0.15,3,3
"Cla",8.20735980942613e-05,1,0.15,3,3
"Cna",8.36216307277806e-05,1,0.15,3,3
"Caa",7.5403653179984e-05,1,0.15,3,3
"Cs",0.00989622910580197,1,0.15,3,3
"Nlh",0.000101722117389623,1,0.15,3,3
"Nnh",7.59742982797382e-05,1,0.15,3,3
"Nah",7.53348307383348e-05,1,0.15,3,3
"Dl",0.000114470609412678,1,0.15,3,3
"Dn",0.000108039731030906,1,0.15,3,3
"Da",8.77577623256185e-05,1,0.15,3,3
"Hcn",0.0136359947996887,1,0.15,3,3
"Hcs",0.00350235929733667,1,0.15,3,3
"I",0.000132979941464318,1,0.15,3,3
"theta",9.28978355840127e-05,1,0.15,3,3
"Pl",0.000134422863477255,1,0.15,3,3
"Pn",0.000138029682352631,1,0.15,3,3
"Pa",0.000270017236537035,1,0.15,3,3
"Ql",0.00310566417293807,1,0.15,3,3
"Qn",0.000108492694838887,1,0.15,3,3
"Qa",9.17223735027359e-05,1,0.15,3,3
"Ra",0.000204333733040476,1,0.15,3,3
"E",0.000140055607420946,2,0.15,3,3
"Sl",8.62578788943349e-05,2,0.15,3,3
"Sn",0.000517130923397492,2,0.15,3,3
"Sa",0.000107883753229061,2,0.15,3,3
"Cll",5.39651130503713e-05,2,0.15,3,3
"Cnl",9.54574239430717e-05,2,0.15,3,3
"Cal",5.8679578332349e-05,2,0.15,3,3
"Cln",7.61784828198369e-05,2,0.15,3,3
"Cnn",7.84769762430537e-05,2,0.15,3,3
"Can",6.13804615241964e-05,2,0.15,3,3
"Cla",8.89007062172857e-05,2,0.15,3,3
"Cna",9.71951793288448e-05,2,0.15,3,3
"Caa",4.29435568454388e-05,2,0.15,3,3
"Cs",0.00855671905557427,2,0.15,3,3
"Nlh",8.26696064366856e-05,2,0.15,3,3
"Nnh",0.000116610116284338,2,0.15,3,3
"Nah",5.81764104020284e-05,2,0.15,3,3
"Dl",0.000107236659861916,2,0.15,3,3
"Dn",0.000128972348123149,2,0.15,3,3
"Da",9.73895729743965e-05,2,0.15,3,3
"Hcn",0.0135117925496476,2,0.15,3,3
"Hcs",0.00311911030023587,2,0.15,3,3
"I",0.000156097168000139,2,0.15,3,3
"theta",9.60371626151773e-05,2,0.15,3,3
"Pl",9.34720253268195e-05,2,0.15,3,3
"Pn",0.000139665517780474,2,0.15,3,3
"Pa",0.000239719487182998,2,0.15,3,3
"Ql",0.00235834245395042,2,0.15,3,3
"Qn",8.95827770128699e-05,2,0.15,3,3
"Qa",7.37938821299413e-05,2,0.15,3,3
"Ra",0.000176335400707209,2,0.15,3,3
"E",0.000126954898895112,3,0.15,3,3
"Sl",0.00011087507901206,3,0.15,3,3
"Sn",0.000306791729811626,3,0.15,3,3
"Sa",0.000183218330353117,3,0.15,3,3
"Cll",7.53942761815856e-05,3,0.15,3,3
"Cnl",8.95289313019427e-05,3,0.15,3,3
"Cal",7.95074773317304e-05,3,0.15,3,3
"Cln",7.75754290378201e-05,3,0.15,3,3
"Cnn",5.5187953661362e-05,3,0.15,3,3
"Can",6.51104007198948e-05,3,0.15,3,3
"Cla",8.62948516851858e-05,3,0.15,3,3
"Cna",7.50238597994424e-05,3,0.15,3,3
"Caa",5.22800430447246e-05,3,0.15,3,3
"Cs",0.0081970414344004,3,0.15,3,3
"Nlh",6.16608657745073e-05,3,0.15,3,3
"Nnh",5.90456299395061e-05,3,0.15,3,3
"Nah",5.71328080867417e-05,3,0.15,3,3
"Dl",9.6007692831553e-05,3,0.15,3,3
"Dn",0.000115082488468354,3,0.15,3,3
"Da",0.000148919563945528,3,0.15,3,3
"Hcn",0.0153607750620325,3,0.15,3,3
"Hcs",0.00338789106945755,3,0.15,3,3
"I",0.000176971620611562,3,0.15,3,3
"theta",8.02257979579726e-05,3,0.15,3,3
"Pl",9.29339339905846e-05,3,0.15,3,3
"Pn",0.000100987534403652,3,0.15,3,3
"Pa",0.000203563361301755,3,0.15,3,3
"Ql",0.00311291958008372,3,0.15,3,3
"Qn",0.000127690485617609,3,0.15,3,3
"Qa",0.000117822174413223,3,0.15,3,3
"Ra",0.000144407484448124,3,0.15,3,3
"E",0.000119801396327238,4,0.15,3,3
"Sl",0.000146023361642241,4,0.15,3,3
"Sn",0.000272034324159449,4,0.15,3,3
"Sa",0.000123831355880861,4,0.15,3,3
"Cll",7.51740653806052e-05,4,0.15,3,3
"Cnl",5.25705006556865e-05,4,0.15,3,3
"Cal",6.29207762459727e-05,4,0.15,3,3
"Cln",8.45349602177967e-05,4,0.15,3,3
"Cnn",6.23544187177854e-05,4,0.15,3,3
"Can",6.35030939481105e-05,4,0.15,3,3
"Cla",6.79583357284608e-05,4,0.15,3,3
"Cna",7.32935931724379e-05,4,0.15,3,3
"Caa",5.73277937874814e-05,4,0.15,3,3
"Cs",0.00887852063880714,4,0.15,3,3
"Nlh",6.47207223882558e-05,4,0.15,3,3
"Nnh",5.60984835889529e-05,4,0.15,3,3
"Nah",5.5891030561718e-05,4,0.15,3,3
"Dl",9.74647877668122e-05,4,0.15,3,3
"Dn",9.25044671925885e-05,4,0.15,3,3
"Da",0.000163889333734482,4,0.15,3,3
"Hcn",0.0130370399880145,4,0.15,3,3
"Hcs",0.00330496222301971,4,0.15,3,3
"I",0.000189539709207334,4,0.15,3,3
"theta",8.76010350568204e-05,4,0.15,3,3
"Pl",0.000128547930398082,4,0.15,3,3
"Pn",8.9573367473093e-05,4,0.15,3,3
"Pa",0.000210681002901832,4,0.15,3,3
"Ql",0.00367387609082882,4,0.15,3,3
"Qn",8.81413853479576e-05,4,0.15,3,3
"Qa",0.000101848663607738,4,0.15,3,3
"Ra",0.000110938977991664,4,0.15,3,3
"E",0.000152819101531238,5,0.15,3,3
"Sl",0.00010459410601423,5,0.15,3,3
"Sn",0.000368631519305448,5,0.15,3,3
"Sa",0.000123860734754628,5,0.15,3,3
"Cll",5.4641879516828e-05,5,0.15,3,3
"Cnl",7.53729215744179e-05,5,0.15,3,3
"Cal",7.08249117679463e-05,5,0.15,3,3
"Cln",6.89615481487931e-05,5,0.15,3,3
"Cnn",5.64457109404528e-05,5,0.15,3,3
"Can",6.25561514563695e-05,5,0.15,3,3
"Cla",8.39292309809585e-05,5,0.15,3,3
"Cna",7.47155265121462e-05,5,0.15,3,3
"Caa",6.55280040698321e-05,5,0.15,3,3
"Cs",0.00837178747972053,5,0.15,3,3
"Nlh",6.12235183342562e-05,5,0.15,3,3
"Nnh",6.64894929031159e-05,5,0.15,3,3
"Nah",5.6481173748423e-05,5,0.15,3,3
"Dl",9.11499889394018e-05,5,0.15,3,3
"Dn",0.000124437816665478,5,0.15,3,3
"Da",0.000131367546128134,5,0.15,3,3
"Hcn",0.0134726157928614,5,0.15,3,3
"Hcs",0.00277166475201092,5,0.15,3,3
"I",0.000154538635254394,5,0.15,3,3
"theta",6.97729475149542e-05,5,0.15,3,3
"Pl",0.000113832277231631,5,0.15,3,3
"Pn",0.000111424713993112,5,0.15,3,3
"Pa",0.000178051699844439,5,0.15,3,3
"Ql",0.00397171161269632,5,0.15,3,3
"Qn",0.000129586697936798,5,0.15,3,3
"Qa",0.000113914535738811,5,0.15,3,3
"Ra",0.000183802810090179,5,0.15,3,3
"E",0.000125808981004478,6,0.15,3,3
"Sl",8.91123895915433e-05,6,0.15,3,3
"Sn",0.00037161622589227,6,0.15,3,3
"Sa",0.000118260877457441,6,0.15,3,3
"Cll",7.23139093898271e-05,6,0.15,3,3
"Cnl",9.20511754124145e-05,6,0.15,3,3
"Cal",7.22920942429244e-05,6,0.15,3,3
"Cln",7.23635151831021e-05,6,0.15,3,3
"Cnn",5.14544492905449e-05,6,0.15,3,3
"Can",8.14580240057954e-05,6,0.15,3,3
"Cla",7.14056704966888e-05,6,0.15,3,3
"Cna",4.89469192005183e-05,6,0.15,3,3
"Caa",4.50402677493191e-05,6,0.15,3,3
"Cs",0.00780214965110327,6,0.15,3,3
"Nlh",6.33739019145201e-05,6,0.15,3,3
"Nnh",6.74126962147792e-05,6,0.15,3,3
"Nah",5.22249648830864e-05,6,0.15,3,3
"Dl",0.000121763077340677,6,0.15,3,3
"Dn",0.000105595096208181,6,0.15,3,3
"Da",9.97672196893049e-05,6,0.15,3,3
"Hcn",0.014455646687944,6,0.15,3,3
"Hcs",0.00267029093030038,6,0.15,3,3
"I",0.000157749764354123,6,0.15,3,3
"theta",8.04327406664482e-05,6,0.15,3,3
"Pl",0.000155482416790595,6,0.15,3,3
"Pn",0.000152466069737246,6,0.15,3,3
"Pa",0.000317448350106519,6,0.15,3,3
"Ql",0.00425209311857112,6,0.15,3,3
"Qn",8.79322834331437e-05,6,0.15,3,3
"Qa",0.000108820114583687,6,0.15,3,3
"Ra",0.000139114073200963,6,0.15,3,3
"E",0.000127947886650126,7,0.15,3,3
"Sl",0.000103729331420467,7,0.15,3,3
"Sn",0.000452031974511017,7,0.15,3,3
"Sa",0.000121714799799813,7,0.15,3,3
"Cll",8.63727034128194e-05,7,0.15,3,3
