"variable","importance","ID","K.sce","I.sce","N.sce"
"Da",0.000395663339156018,26,0.15,3,2
"Hcn",0.0136880902877102,26,0.15,3,2
"Hcs",0.0044304203392385,26,0.15,3,2
"I",0.000535443245448262,26,0.15,3,2
"theta",0.000306973136246151,26,0.15,3,2
"Pl",0.000362086747212702,26,0.15,3,2
"Pn",0.00022627897475834,26,0.15,3,2
"Pa",0.000647701668845402,26,0.15,3,2
"Ql",0.00482275441809065,26,0.15,3,2
"Qn",0.000408235627148102,26,0.15,3,2
"Qa",0.000280645670270426,26,0.15,3,2
"Ra",0.00354814000001981,26,0.15,3,2
"E",0.00118768318749968,27,0.15,3,2
"Sl",0.00119863072417696,27,0.15,3,2
"Sn",0.0025629972797162,27,0.15,3,2
"Sa",0.000711438011504756,27,0.15,3,2
"Cll",0.000162052144130665,27,0.15,3,2
"Cnl",0.000238793256278502,27,0.15,3,2
"Cal",0.000186264614867816,27,0.15,3,2
"Cln",0.000181083887207418,27,0.15,3,2
"Cnn",0.000239383283739429,27,0.15,3,2
"Can",0.000241851719861367,27,0.15,3,2
"Cla",0.000178667519394855,27,0.15,3,2
"Cna",0.00026033616298432,27,0.15,3,2
"Caa",0.000173558821291596,27,0.15,3,2
"Cs",0.00817748772809233,27,0.15,3,2
"Nlh",0.000172671190885336,27,0.15,3,2
"Nnh",0.000192939651078541,27,0.15,3,2
"Nah",0.000174042922503475,27,0.15,3,2
"Dl",0.000335173758003591,27,0.15,3,2
"Dn",0.000266978557731503,27,0.15,3,2
"Da",0.000383940902674681,27,0.15,3,2
"Hcn",0.0149328253224936,27,0.15,3,2
"Hcs",0.00729114844217453,27,0.15,3,2
"I",0.000468491569527293,27,0.15,3,2
"theta",0.000362620990861514,27,0.15,3,2
"Pl",0.000433094280886599,27,0.15,3,2
"Pn",0.000336093304051306,27,0.15,3,2
"Pa",0.000713918026737009,27,0.15,3,2
"Ql",0.00500553668789428,27,0.15,3,2
"Qn",0.000388490110569105,27,0.15,3,2
"Qa",0.000228906796146687,27,0.15,3,2
"Ra",0.00403475264293456,27,0.15,3,2
"E",0.00152223911230664,28,0.15,3,2
"Sl",0.00130648814770411,28,0.15,3,2
"Sn",0.00246694008810174,28,0.15,3,2
"Sa",0.000455279514891789,28,0.15,3,2
"Cll",0.000142645950084758,28,0.15,3,2
"Cnl",0.000232464245557385,28,0.15,3,2
"Cal",0.000200745273205801,28,0.15,3,2
"Cln",0.000193274500796253,28,0.15,3,2
"Cnn",0.000210291295836606,28,0.15,3,2
"Can",0.000205476324050322,28,0.15,3,2
"Cla",0.000187436773938265,28,0.15,3,2
"Cna",0.000247543829908187,28,0.15,3,2
"Caa",0.000204504922296788,28,0.15,3,2
"Cs",0.00753723055070776,28,0.15,3,2
"Nlh",0.00014663253462053,28,0.15,3,2
"Nnh",0.000208397682183359,28,0.15,3,2
"Nah",0.000191385736936338,28,0.15,3,2
"Dl",0.000276008940328993,28,0.15,3,2
"Dn",0.000372905481061166,28,0.15,3,2
"Da",0.000382074122159114,28,0.15,3,2
"Hcn",0.0133779301890741,28,0.15,3,2
"Hcs",0.00723615571167383,28,0.15,3,2
"I",0.000635821002328481,28,0.15,3,2
"theta",0.000363923350139367,28,0.15,3,2
"Pl",0.000384790128917596,28,0.15,3,2
"Pn",0.000246465139071994,28,0.15,3,2
"Pa",0.000453625415790536,28,0.15,3,2
"Ql",0.00540877220170459,28,0.15,3,2
"Qn",0.00031831955873413,28,0.15,3,2
"Qa",0.000379987800144093,28,0.15,3,2
"Ra",0.00437355240990223,28,0.15,3,2
"E",0.00125847955409786,29,0.15,3,2
"Sl",0.00120978282000318,29,0.15,3,2
"Sn",0.00270829152442244,29,0.15,3,2
"Sa",0.00103725404471228,29,0.15,3,2
"Cll",0.000155614699251905,29,0.15,3,2
"Cnl",0.000208999600965658,29,0.15,3,2
"Cal",0.000252752534573319,29,0.15,3,2
"Cln",0.000199328604957815,29,0.15,3,2
"Cnn",0.000175820618211605,29,0.15,3,2
"Can",0.000219638032117842,29,0.15,3,2
"Cla",0.000203132700991349,29,0.15,3,2
"Cna",0.000220578556464482,29,0.15,3,2
"Caa",0.000212864027136019,29,0.15,3,2
"Cs",0.00782421300975564,29,0.15,3,2
"Nlh",0.000175447163370864,29,0.15,3,2
"Nnh",0.000178357366722912,29,0.15,3,2
"Nah",0.000237758709513568,29,0.15,3,2
"Dl",0.000288554379390001,29,0.15,3,2
"Dn",0.00027785979431367,29,0.15,3,2
"Da",0.000293754944461596,29,0.15,3,2
"Hcn",0.0138767323858952,29,0.15,3,2
"Hcs",0.00575317812129995,29,0.15,3,2
"I",0.000313933342912741,29,0.15,3,2
"theta",0.000260658685831755,29,0.15,3,2
"Pl",0.000320895026872555,29,0.15,3,2
"Pn",0.000301774626752442,29,0.15,3,2
"Pa",0.000395063416321558,29,0.15,3,2
"Ql",0.00458750126084872,29,0.15,3,2
"Qn",0.000255797061689455,29,0.15,3,2
"Qa",0.000275628262510855,29,0.15,3,2
"Ra",0.0061005634433239,29,0.15,3,2
"E",0.00132834149515473,30,0.15,3,2
"Sl",0.000819568884728278,30,0.15,3,2
"Sn",0.00275562822572709,30,0.15,3,2
"Sa",0.000490102913545569,30,0.15,3,2
"Cll",0.000174347777498076,30,0.15,3,2
"Cnl",0.000201762789310214,30,0.15,3,2
"Cal",0.000223603295997759,30,0.15,3,2
"Cln",0.000205720641447974,30,0.15,3,2
"Cnn",0.000194322038856056,30,0.15,3,2
"Can",0.000230946299307506,30,0.15,3,2
"Cla",0.000214739634489614,30,0.15,3,2
"Cna",0.000205390627987585,30,0.15,3,2
"Caa",0.000185998984053119,30,0.15,3,2
"Cs",0.00851391560623352,30,0.15,3,2
"Nlh",0.000159367254849784,30,0.15,3,2
"Nnh",0.000194349565765987,30,0.15,3,2
"Nah",0.000207385467035415,30,0.15,3,2
"Dl",0.000283638097886844,30,0.15,3,2
"Dn",0.000278682232574375,30,0.15,3,2
"Da",0.000418020262092035,30,0.15,3,2
"Hcn",0.0143104118974748,30,0.15,3,2
"Hcs",0.00576007850766099,30,0.15,3,2
"I",0.000589803125098388,30,0.15,3,2
"theta",0.000304188671367006,30,0.15,3,2
"Pl",0.000340493238979939,30,0.15,3,2
"Pn",0.000326812844774942,30,0.15,3,2
"Pa",0.000500809445404099,30,0.15,3,2
"Ql",0.00366098218533465,30,0.15,3,2
"Qn",0.000338240227900595,30,0.15,3,2
"Qa",0.000284648328104663,30,0.15,3,2
"Ra",0.00607969116045454,30,0.15,3,2
"E",0.00128335123385681,31,0.15,3,2
"Sl",0.00152359597488655,31,0.15,3,2
"Sn",0.0033260308206565,31,0.15,3,2
"Sa",0.000766312184070049,31,0.15,3,2
"Cll",0.00014556958954284,31,0.15,3,2
"Cnl",0.000309427447755572,31,0.15,3,2
"Cal",0.000174606658107083,31,0.15,3,2
"Cln",0.000195808072720944,31,0.15,3,2
"Cnn",0.00020354176283532,31,0.15,3,2
"Can",0.000166527391083293,31,0.15,3,2
"Cla",0.00022185299595826,31,0.15,3,2
"Cna",0.000214036050864415,31,0.15,3,2
"Caa",0.00016230159980361,31,0.15,3,2
"Cs",0.00757813954828399,31,0.15,3,2
"Nlh",0.000155966863861035,31,0.15,3,2
"Nnh",0.00021954488713446,31,0.15,3,2
"Nah",0.00015758008860251,31,0.15,3,2
"Dl",0.000245627651348338,31,0.15,3,2
"Dn",0.000255533210034887,31,0.15,3,2
"Da",0.000326108091168576,31,0.15,3,2
"Hcn",0.0134012424580377,31,0.15,3,2
"Hcs",0.00730312986927156,31,0.15,3,2
"I",0.000467765799249623,31,0.15,3,2
"theta",0.000364248990529189,31,0.15,3,2
"Pl",0.000320514274328002,31,0.15,3,2
"Pn",0.000291608774380395,31,0.15,3,2
"Pa",0.000434704844892014,31,0.15,3,2
"Ql",0.00540717601000422,31,0.15,3,2
"Qn",0.000375211292464761,31,0.15,3,2
"Qa",0.000264043237011776,31,0.15,3,2
"Ra",0.00555038872349915,31,0.15,3,2
"E",0.00116778497036929,32,0.15,3,2
"Sl",0.000915683869256349,32,0.15,3,2
"Sn",0.00234038030147901,32,0.15,3,2
"Sa",0.000633266713988903,32,0.15,3,2
"Cll",0.000149116641866019,32,0.15,3,2
"Cnl",0.000237605768822721,32,0.15,3,2
"Cal",0.000216613512784434,32,0.15,3,2
"Cln",0.000215702606744154,32,0.15,3,2
"Cnn",0.000229320264660698,32,0.15,3,2
"Can",0.000194969423611113,32,0.15,3,2
"Cla",0.000178986614291265,32,0.15,3,2
"Cna",0.000216660814711569,32,0.15,3,2
"Caa",0.000172891936128503,32,0.15,3,2
"Cs",0.00909572530901332,32,0.15,3,2
"Nlh",0.000158848772588534,32,0.15,3,2
"Nnh",0.000220101292245182,32,0.15,3,2
"Nah",0.000163682063297459,32,0.15,3,2
"Dl",0.000370672787616052,32,0.15,3,2
"Dn",0.000341557587598821,32,0.15,3,2
"Da",0.000273198195098239,32,0.15,3,2
"Hcn",0.014545506759182,32,0.15,3,2
"Hcs",0.00690485364174293,32,0.15,3,2
"I",0.000459618157283081,32,0.15,3,2
"theta",0.000319399508135926,32,0.15,3,2
"Pl",0.00028132852203154,32,0.15,3,2
"Pn",0.000289693101130254,32,0.15,3,2
"Pa",0.000477317790224965,32,0.15,3,2
"Ql",0.00466118438615958,32,0.15,3,2
"Qn",0.00031008067212207,32,0.15,3,2
"Qa",0.000263903733572659,32,0.15,3,2
"Ra",0.00512633192171087,32,0.15,3,2
"E",0.00198626312586868,33,0.15,3,2
"Sl",0.000560210020793052,33,0.15,3,2
"Sn",0.00268453175636806,33,0.15,3,2
"Sa",0.00104796000819391,33,0.15,3,2
"Cll",0.000152793665492957,33,0.15,3,2
"Cnl",0.000297887334426486,33,0.15,3,2
"Cal",0.000213531627201133,33,0.15,3,2
"Cln",0.000166290866039961,33,0.15,3,2
"Cnn",0.000194378686605646,33,0.15,3,2
"Can",0.000183696277534869,33,0.15,3,2
"Cla",0.00016999704127049,33,0.15,3,2
"Cna",0.000220901370504202,33,0.15,3,2
"Caa",0.000164526756127529,33,0.15,3,2
"Cs",0.00648522107808953,33,0.15,3,2
"Nlh",0.000150302577281559,33,0.15,3,2
"Nnh",0.000265277661260677,33,0.15,3,2
"Nah",0.000158949440692437,33,0.15,3,2
"Dl",0.000304886769251095,33,0.15,3,2
"Dn",0.00032341593358922,33,0.15,3,2
"Da",0.000313671435485913,33,0.15,3,2
"Hcn",0.0131359910698789,33,0.15,3,2
"Hcs",0.00461843563282029,33,0.15,3,2
"I",0.000464425238268849,33,0.15,3,2
"theta",0.000312363880438707,33,0.15,3,2
"Pl",0.000261232429609595,33,0.15,3,2
"Pn",0.000277271141076391,33,0.15,3,2
"Pa",0.000740252164839565,33,0.15,3,2
"Ql",0.00583532783546611,33,0.15,3,2
"Qn",0.000336725904088246,33,0.15,3,2
"Qa",0.000343589791917457,33,0.15,3,2
"Ra",0.00411717826572567,33,0.15,3,2
"E",0.000959597668610046,34,0.15,3,2
"Sl",0.000971120674697892,34,0.15,3,2
"Sn",0.00355992347223039,34,0.15,3,2
"Sa",0.000587136115166359,34,0.15,3,2
"Cll",0.000165875584787919,34,0.15,3,2
"Cnl",0.000222997359061795,34,0.15,3,2
"Cal",0.000171498152348146,34,0.15,3,2
"Cln",0.000163893425759733,34,0.15,3,2
"Cnn",0.00020803486805598,34,0.15,3,2
"Can",0.000133842892437751,34,0.15,3,2
"Cla",0.000189374331053662,34,0.15,3,2
"Cna",0.000270361178058713,34,0.15,3,2
"Caa",0.000153179300975974,34,0.15,3,2
"Cs",0.0081878782265142,34,0.15,3,2
"Nlh",0.000133498352940462,34,0.15,3,2
"Nnh",0.000246414703191947,34,0.15,3,2
"Nah",0.000165857397792933,34,0.15,3,2
"Dl",0.000276436559812626,34,0.15,3,2
"Dn",0.000356583686801055,34,0.15,3,2
"Da",0.000319953804625566,34,0.15,3,2
"Hcn",0.0134515558306424,34,0.15,3,2
"Hcs",0.00567871406537415,34,0.15,3,2
"I",0.000520156333242297,34,0.15,3,2
"theta",0.000282761046311124,34,0.15,3,2
"Pl",0.000231120343632941,34,0.15,3,2
"Pn",0.000270525516111878,34,0.15,3,2
"Pa",0.00039234053563335,34,0.15,3,2
"Ql",0.00425017258531106,34,0.15,3,2
"Qn",0.000271621280635215,34,0.15,3,2
"Qa",0.000331386554179448,34,0.15,3,2
"Ra",0.00375470768891451,34,0.15,3,2
"E",0.00131311848350949,35,0.15,3,2
"Sl",0.0010220528341767,35,0.15,3,2
"Sn",0.00370662351771247,35,0.15,3,2
"Sa",0.000645408646867508,35,0.15,3,2
"Cll",0.000168446723183543,35,0.15,3,2
"Cnl",0.000167634977217597,35,0.15,3,2
"Cal",0.000245310483033919,35,0.15,3,2
"Cln",0.000169753691143752,35,0.15,3,2
"Cnn",0.0001768148307506,35,0.15,3,2
"Can",0.000195429139782177,35,0.15,3,2
"Cla",0.000202939266995038,35,0.15,3,2
"Cna",0.000182955625066143,35,0.15,3,2
"Caa",0.000190001754288127,35,0.15,3,2
"Cs",0.00796247891612644,35,0.15,3,2
"Nlh",0.000146717842487449,35,0.15,3,2
"Nnh",0.000194690305465768,35,0.15,3,2
"Nah",0.00021915479255117,35,0.15,3,2
"Dl",0.000288032525301018,35,0.15,3,2
"Dn",0.000303865874459415,35,0.15,3,2
"Da",0.000248205479176362,35,0.15,3,2
"Hcn",0.0136229405880572,35,0.15,3,2
"Hcs",0.00608656694556315,35,0.15,3,2
"I",0.000667229914037384,35,0.15,3,2
"theta",0.00033329665469651,35,0.15,3,2
"Pl",0.000256732521058904,35,0.15,3,2
"Pn",0.000278280536531262,35,0.15,3,2
"Pa",0.000397109808447292,35,0.15,3,2
"Ql",0.00416489286717921,35,0.15,3,2
"Qn",0.000365027121826311,35,0.15,3,2
"Qa",0.000249938444026206,35,0.15,3,2
"Ra",0.00326581291845027,35,0.15,3,2
"E",0.00168685264441401,36,0.15,3,2
"Sl",0.000753549263938716,36,0.15,3,2
"Sn",0.00245749615874322,36,0.15,3,2
"Sa",0.000658573955917303,36,0.15,3,2
"Cll",0.000192614343131684,36,0.15,3,2
"Cnl",0.000184272402319169,36,0.15,3,2
"Cal",0.000231437909462452,36,0.15,3,2
"Cln",0.00016532343232623,36,0.15,3,2
"Cnn",0.000160175406895049,36,0.15,3,2
"Can",0.000246439575947511,36,0.15,3,2
"Cla",0.000180052305137375,36,0.15,3,2
"Cna",0.000240793226884391,36,0.15,3,2
"Caa",0.000190026378907021,36,0.15,3,2
"Cs",0.00857826479021554,36,0.15,3,2
"Nlh",0.000180616730990497,36,0.15,3,2
"Nnh",0.000213156508401242,36,0.15,3,2
"Nah",0.000205829735788879,36,0.15,3,2
"Dl",0.000272297690577598,36,0.15,3,2
"Dn",0.000223819182762255,36,0.15,3,2
"Da",0.00028425157331354,36,0.15,3,2
"Hcn",0.0119969424786216,36,0.15,3,2
"Hcs",0.00599655323068441,36,0.15,3,2
"I",0.000481740597288953,36,0.15,3,2
"theta",0.000211575619556131,36,0.15,3,2
"Pl",0.00031732759312681,36,0.15,3,2
"Pn",0.000261209319247322,36,0.15,3,2
"Pa",0.000443795363477787,36,0.15,3,2
"Ql",0.00509170373834008,36,0.15,3,2
"Qn",0.000312020602606423,36,0.15,3,2
"Qa",0.00021543685450263,36,0.15,3,2
"Ra",0.00427786593919238,36,0.15,3,2
"E",0.000832921667202351,37,0.15,3,2
"Sl",0.000788106028965057,37,0.15,3,2
"Sn",0.002172632965641,37,0.15,3,2
"Sa",0.00105606526150579,37,0.15,3,2
"Cll",0.000169758390531492,37,0.15,3,2
"Cnl",0.000178703112844244,37,0.15,3,2
"Cal",0.000160671644317216,37,0.15,3,2
"Cln",0.000175866710140223,37,0.15,3,2
"Cnn",0.000153321649722118,37,0.15,3,2
"Can",0.000166992286872754,37,0.15,3,2
"Cla",0.000148237862248489,37,0.15,3,2
"Cna",0.000170596117519068,37,0.15,3,2
"Caa",0.0001556053605231,37,0.15,3,2
"Cs",0.00888664590330389,37,0.15,3,2
"Nlh",0.000147028458197241,37,0.15,3,2
"Nnh",0.000182955223837982,37,0.15,3,2
"Nah",0.000130428329766691,37,0.15,3,2
"Dl",0.000279825111514567,37,0.15,3,2
"Dn",0.000306978671926502,37,0.15,3,2
"Da",0.000380561140370956,37,0.15,3,2
"Hcn",0.0150139457208942,37,0.15,3,2
"Hcs",0.00771751937378976,37,0.15,3,2
"I",0.000339643345571424,37,0.15,3,2
"theta",0.000226746310479222,37,0.15,3,2
"Pl",0.000329502813198239,37,0.15,3,2
"Pn",0.000296880394130735,37,0.15,3,2
"Pa",0.00049939534728759,37,0.15,3,2
"Ql",0.00475199353064116,37,0.15,3,2
"Qn",0.000307999582401183,37,0.15,3,2
"Qa",0.000250074080226841,37,0.15,3,2
"Ra",0.00304714807872083,37,0.15,3,2
"E",0.00139267876510824,38,0.15,3,2
"Sl",0.000877896467623065,38,0.15,3,2
"Sn",0.00154802723846581,38,0.15,3,2
"Sa",0.000778241151988883,38,0.15,3,2
"Cll",0.00016607152519062,38,0.15,3,2
"Cnl",0.000240810081804861,38,0.15,3,2
"Cal",0.000150377694434238,38,0.15,3,2
"Cln",0.000141995840456027,38,0.15,3,2
"Cnn",0.000185745112333167,38,0.15,3,2
"Can",0.000163921026621186,38,0.15,3,2
"Cla",0.000155166732297285,38,0.15,3,2
"Cna",0.0002651521499812,38,0.15,3,2
"Caa",0.000172724148403368,38,0.15,3,2
"Cs",0.00926306687013948,38,0.15,3,2
"Nlh",0.000163577990085746,38,0.15,3,2
"Nnh",0.000286323387536904,38,0.15,3,2
"Nah",0.000143877518530155,38,0.15,3,2
"Dl",0.000252148486518009,38,0.15,3,2
"Dn",0.000274939779901056,38,0.15,3,2
"Da",0.000304144927587044,38,0.15,3,2
"Hcn",0.0144679715244496,38,0.15,3,2
"Hcs",0.0064487685445505,38,0.15,3,2
"I",0.000423103295739383,38,0.15,3,2
"theta",0.000248745038162485,38,0.15,3,2
"Pl",0.000331099637615746,38,0.15,3,2
"Pn",0.000292479413805784,38,0.15,3,2
"Pa",0.00042841825370778,38,0.15,3,2
"Ql",0.00607994466022619,38,0.15,3,2
"Qn",0.000266937969885358,38,0.15,3,2
"Qa",0.000317211774225088,38,0.15,3,2
"Ra",0.00366946985536755,38,0.15,3,2
"E",0.00104015539056757,39,0.15,3,2
"Sl",0.00114872847232759,39,0.15,3,2
"Sn",0.00179585889459219,39,0.15,3,2
"Sa",0.000596281681680963,39,0.15,3,2
"Cll",0.000218232851376633,39,0.15,3,2
"Cnl",0.000197992643184494,39,0.15,3,2
"Cal",0.000332471042449147,39,0.15,3,2
"Cln",0.000190978904006582,39,0.15,3,2
"Cnn",0.000182561952076767,39,0.15,3,2
"Can",0.000337593334940835,39,0.15,3,2
"Cla",0.000284738850264523,39,0.15,3,2
"Cna",0.000244133621495154,39,0.15,3,2
"Caa",0.00026371971566918,39,0.15,3,2
"Cs",0.0103155349286663,39,0.15,3,2
"Nlh",0.000239725760658635,39,0.15,3,2
"Nnh",0.000221381855761884,39,0.15,3,2
"Nah",0.000308235023697373,39,0.15,3,2
"Dl",0.000314990495345074,39,0.15,3,2
"Dn",0.000301444318121986,39,0.15,3,2
"Da",0.000343753274837073,39,0.15,3,2
"Hcn",0.0131714022876668,39,0.15,3,2
"Hcs",0.00651685845120788,39,0.15,3,2
"I",0.000397085286556812,39,0.15,3,2
"theta",0.000328766436229005,39,0.15,3,2
"Pl",0.00035322818198262,39,0.15,3,2
"Pn",0.000322601465488571,39,0.15,3,2
"Pa",0.000623273262691292,39,0.15,3,2
"Ql",0.00465390638706699,39,0.15,3,2
"Qn",0.000322582409975405,39,0.15,3,2
"Qa",0.000314138321021435,39,0.15,3,2
"Ra",0.00445874150305049,39,0.15,3,2
"E",0.00167314557661702,40,0.15,3,2
"Sl",0.00140273917472739,40,0.15,3,2
"Sn",0.00234767011559226,40,0.15,3,2
"Sa",0.00138053324194983,40,0.15,3,2
"Cll",0.000182368485053217,40,0.15,3,2
"Cnl",0.000251040079225867,40,0.15,3,2
"Cal",0.000187950174790751,40,0.15,3,2
"Cln",0.000231330435520424,40,0.15,3,2
"Cnn",0.000195601960130921,40,0.15,3,2
"Can",0.000237983122542215,40,0.15,3,2
"Cla",0.000182740110072007,40,0.15,3,2
"Cna",0.000249334856709833,40,0.15,3,2
"Caa",0.000201067107662625,40,0.15,3,2
"Cs",0.00885710202417916,40,0.15,3,2
"Nlh",0.000179657722202689,40,0.15,3,2
"Nnh",0.000194685324877405,40,0.15,3,2
"Nah",0.000230796314006093,40,0.15,3,2
"Dl",0.000429304098755684,40,0.15,3,2
"Dn",0.000265435048398593,40,0.15,3,2
"Da",0.000412486015734074,40,0.15,3,2
"Hcn",0.0130515049445853,40,0.15,3,2
"Hcs",0.00633597973657473,40,0.15,3,2
"I",0.000487881136855568,40,0.15,3,2
"theta",0.000264840143112997,40,0.15,3,2
"Pl",0.000277683884679743,40,0.15,3,2
"Pn",0.000427791940274983,40,0.15,3,2
"Pa",0.000650568336654973,40,0.15,3,2
"Ql",0.00432047347849667,40,0.15,3,2
"Qn",0.000365970064200607,40,0.15,3,2
"Qa",0.000318697666049453,40,0.15,3,2
"Ra",0.00297530388149969,40,0.15,3,2
"E",0.00131356880207605,41,0.15,3,2
"Sl",0.000816320225648972,41,0.15,3,2
"Sn",0.0025412241685909,41,0.15,3,2
"Sa",0.000569512982420543,41,0.15,3,2
"Cll",0.000236022379272818,41,0.15,3,2
"Cnl",0.000207602171564127,41,0.15,3,2
"Cal",0.000199881404434113,41,0.15,3,2
"Cln",0.000240903480474177,41,0.15,3,2
"Cnn",0.000193272842115527,41,0.15,3,2
"Can",0.00020452952903382,41,0.15,3,2
"Cla",0.000269881450317483,41,0.15,3,2
"Cna",0.0001842596583876,41,0.15,3,2
"Caa",0.000218068688028992,41,0.15,3,2
"Cs",0.0103339315097337,41,0.15,3,2
"Nlh",0.000227023124957266,41,0.15,3,2
"Nnh",0.000178690656697757,41,0.15,3,2
"Nah",0.000220425446383451,41,0.15,3,2
"Dl",0.000378290407269659,41,0.15,3,2
"Dn",0.000398850441068497,41,0.15,3,2
"Da",0.000350806421057454,41,0.15,3,2
"Hcn",0.0120292172829462,41,0.15,3,2
"Hcs",0.00814864248615342,41,0.15,3,2
"I",0.000381359032606703,41,0.15,3,2
"theta",0.000338570239861363,41,0.15,3,2
"Pl",0.000310234929569998,41,0.15,3,2
"Pn",0.000302107026198507,41,0.15,3,2
"Pa",0.00055494178089547,41,0.15,3,2
"Ql",0.00476283274204094,41,0.15,3,2
"Qn",0.000306059738675574,41,0.15,3,2
"Qa",0.000300376085894469,41,0.15,3,2
"Ra",0.003526564216023,41,0.15,3,2
"E",0.00138325402620971,42,0.15,3,2
"Sl",0.00125187039340806,42,0.15,3,2
"Sn",0.00215875645817035,42,0.15,3,2
"Sa",0.000572846369704771,42,0.15,3,2
"Cll",0.000208370729800376,42,0.15,3,2
"Cnl",0.000245090625484096,42,0.15,3,2
"Cal",0.000218187963360635,42,0.15,3,2
"Cln",0.00019679065716214,42,0.15,3,2
"Cnn",0.000271747776418188,42,0.15,3,2
"Can",0.000207674018866594,42,0.15,3,2
"Cla",0.000249466467339359,42,0.15,3,2
"Cna",0.000223760030449672,42,0.15,3,2
"Caa",0.000211929683025346,42,0.15,3,2
"Cs",0.0071052017326206,42,0.15,3,2
"Nlh",0.000247194363542827,42,0.15,3,2
"Nnh",0.000275335715156896,42,0.15,3,2
"Nah",0.000214347620411637,42,0.15,3,2
"Dl",0.000287068895976261,42,0.15,3,2
"Dn",0.000277573646668084,42,0.15,3,2
"Da",0.000300133793733979,42,0.15,3,2
"Hcn",0.0135958708710815,42,0.15,3,2
"Hcs",0.00736803084625479,42,0.15,3,2
"I",0.000391386095284203,42,0.15,3,2
"theta",0.000354489376951632,42,0.15,3,2
"Pl",0.000377583897923262,42,0.15,3,2
"Pn",0.000311923528710398,42,0.15,3,2
"Pa",0.000436320387390807,42,0.15,3,2
"Ql",0.00615904055301433,42,0.15,3,2
"Qn",0.000358079190935217,42,0.15,3,2
"Qa",0.000291100344464761,42,0.15,3,2
"Ra",0.00416289541879601,42,0.15,3,2
"E",0.00096242171152217,43,0.15,3,2
"Sl",0.00090541263219526,43,0.15,3,2
"Sn",0.00180556918500251,43,0.15,3,2
"Sa",0.000627850497966668,43,0.15,3,2
"Cll",0.000131817336378704,43,0.15,3,2
"Cnl",0.00020717818016227,43,0.15,3,2
"Cal",0.000175773208731555,43,0.15,3,2
"Cln",0.000196198404250894,43,0.15,3,2
"Cnn",0.000192422093398796,43,0.15,3,2
"Can",0.000213714093821831,43,0.15,3,2
"Cla",0.000171645432806579,43,0.15,3,2
"Cna",0.000265477191732684,43,0.15,3,2
"Caa",0.00016402159033786,43,0.15,3,2
"Cs",0.00980815436571121,43,0.15,3,2
"Nlh",0.000146971370080802,43,0.15,3,2
"Nnh",0.000164638510240229,43,0.15,3,2
"Nah",0.000179940401942387,43,0.15,3,2
"Dl",0.000268748179729456,43,0.15,3,2
"Dn",0.000262239362741891,43,0.15,3,2
"Da",0.000333483979677448,43,0.15,3,2
"Hcn",0.0130116851617679,43,0.15,3,2
"Hcs",0.00726061662751136,43,0.15,3,2
"I",0.000375041520406419,43,0.15,3,2
"theta",0.000280604872292652,43,0.15,3,2
"Pl",0.000293792167160001,43,0.15,3,2
"Pn",0.000273915928519748,43,0.15,3,2
"Pa",0.000440664402892626,43,0.15,3,2
"Ql",0.00527632473421333,43,0.15,3,2
"Qn",0.000302922267199439,43,0.15,3,2
"Qa",0.000233959871571458,43,0.15,3,2
"Ra",0.00387334263947107,43,0.15,3,2
"E",0.00161998298171028,44,0.15,3,2
"Sl",0.00192613314400919,44,0.15,3,2
"Sn",0.00258480347880888,44,0.15,3,2
"Sa",0.00092963444584892,44,0.15,3,2
"Cll",0.000192938274808244,44,0.15,3,2
"Cnl",0.000217063830111502,44,0.15,3,2
"Cal",0.000204415880996827,44,0.15,3,2
"Cln",0.00018934829909862,44,0.15,3,2
"Cnn",0.000201370471292559,44,0.15,3,2
"Can",0.00024971752148968,44,0.15,3,2
"Cla",0.000217751296556736,44,0.15,3,2
"Cna",0.000252514197359423,44,0.15,3,2
"Caa",0.000164344372210801,44,0.15,3,2
"Cs",0.00797227922471071,44,0.15,3,2
"Nlh",0.000185053211027207,44,0.15,3,2
"Nnh",0.000200213391727153,44,0.15,3,2
"Nah",0.000230334809492179,44,0.15,3,2
"Dl",0.000261896829478817,44,0.15,3,2
"Dn",0.00027183718347295,44,0.15,3,2
"Da",0.000432256427846001,44,0.15,3,2
"Hcn",0.0144438289099881,44,0.15,3,2
"Hcs",0.00702090278612429,44,0.15,3,2
"I",0.00037740077026879,44,0.15,3,2
"theta",0.000301566492040635,44,0.15,3,2
"Pl",0.000285840313230088,44,0.15,3,2
"Pn",0.000345106752859038,44,0.15,3,2
"Pa",0.000418118543187227,44,0.15,3,2
"Ql",0.00398056511638027,44,0.15,3,2
"Qn",0.000292906815297531,44,0.15,3,2
"Qa",0.000251606554014395,44,0.15,3,2
"Ra",0.003101769612954,44,0.15,3,2
"E",0.00107496401589839,45,0.15,3,2
"Sl",0.000891531613785137,45,0.15,3,2
"Sn",0.00283996830008063,45,0.15,3,2
"Sa",0.00095190986674733,45,0.15,3,2
"Cll",0.000154333870466382,45,0.15,3,2
"Cnl",0.000168523534980581,45,0.15,3,2
"Cal",0.000298112917348603,45,0.15,3,2
"Cln",0.000169737488474169,45,0.15,3,2
"Cnn",0.000172274060332634,45,0.15,3,2
"Can",0.000287364396112925,45,0.15,3,2
"Cla",0.000190439304195829,45,0.15,3,2
"Cna",0.000197424585214082,45,0.15,3,2
"Caa",0.000223350876785189,45,0.15,3,2
