"vertical","nonsystemic","systemic","R0","R0_vertical","R0_novertical","I.sce","N.sce","K.sce"
0.406453254444057,0.0852774694251446,0.508097578149949,1.69055284222929,0.335789708965065,0.1579171144831,3,2,0.05
0.552536413157591,0.402065695472118,0.0453465879574636,3.55808033067946,1.16991344623312,0.139259405973519,3,2,0.05
0.420030303588917,0.134661518968016,0.445193290414539,1.5684751442774,0.359778236394804,0.252838114322076,3,2,0.05
0.358868986377685,0.244686416162306,0.396334278941839,1.48875101159732,0.111588873157042,0.357876830892738,3,2,0.05
0.462313899525116,0.263771507491152,0.273849118321196,2.02202421846466,0.566476940725457,0.336543634659005,3,2,0.05
0.699052271626903,0.207091467340404,0.093896929160134,1.57809137667953,1.03719395875521,0.104549831419196,3,2,0.05
0.439404019394109,0.444906270096631,0.115607031907971,1.4127712640504,0.187773024783371,0.202155861063376,3,2,0.05
0.456784575520702,0.491067253101214,0.0520624111824415,3.17819474864561,0.468542631182123,0.241368546251753,3,2,0.05
0.423471672841749,0.095633694615868,0.480751601205443,0.767592809200074,0.190199771318904,0.0962621897780436,3,2,0.05
0.371215790804868,0.423890195720925,0.204793721851809,0.988673001703779,0.0628034155490112,0.197920572064162,3,2,0.05
0.389062935126352,0.390395850274117,0.220436056192463,0.736206140424558,0.022075629395601,0.073291085056542,3,2,0.05
0.333069275286199,0.102678485085947,0.564059991150432,0.558434020453946,0.017834086110959,0.125172858270657,3,2,0.05
0.548640359564342,0.42025072105592,0.0310518403796393,3.41932803248586,1.2287511848581,0.26124240687774,3,2,0.05
0.268249150023614,0.613131869052034,0.118441035287332,0.307020979901298,0.00101598752220576,0.129059651276282,3,2,0.05
0.338034773947581,0.304639394630226,0.357193312952445,0.666723295101551,0.0397120642954282,0.17767735634596,3,2,0.05
0.431047930727867,0.1501813520955,0.418674584002545,1.71155497717207,0.445465716780636,0.329083967267433,3,2,0.05
0.484560398070711,0.258487340227269,0.256897970246723,0.928566930317812,0.302778455296114,0.153504550637664,3,2,0.05
0.342987147458283,0.182160356070563,0.474714096295986,1.32448109457888,0.0445094468911988,0.288643959944281,3,2,0.05
0.377466812243183,0.295434123200069,0.327002658214561,1.31558161328583,0.0735756274452191,0.262291962753664,3,2,0.05
0.563655672292824,0.267495273923361,0.168827595787816,2.77386853079099,1.24718557077947,0.328314218545073,3,2,0.05
0.403539270140696,0.217436477863792,0.378883019419672,1.17648280914558,0.127932447491923,0.0832172416248872,3,2,0.05
0.506525675259061,0.486797425039965,0.00659239440865481,3.68431584485954,0.844774898791617,0.179736148564986,3,2,0.05
0.424119027619603,0.392606199643853,0.183191593699045,1.51847172218332,0.20379869157329,0.197479900476345,3,2,0.05
0.35595188764498,0.421448265190246,0.222494668203315,1.34590081465979,0.0510830571238842,0.26228096910866,3,2,0.05
0.365487976116233,0.207245525210745,0.427140699209243,0.771202973377645,0.0445566208532876,0.121337844724328,3,2,0.05
0.51156170064825,0.434261507613931,0.0541081656049705,1.48557383463734,0.392755142232763,0.10113667408341,3,2,0.05
0.365513320544374,0.440993099020665,0.193395880032981,0.320113606450967,0.0228569065190763,0.0959034951400466,3,2,0.05
0.458129093538889,0.159666522560229,0.382116685279956,2.33404006215191,0.737047957800058,0.303565455130737,3,2,0.05
0.475480467964766,0.300484135034888,0.223970909476978,2.13622579889625,0.55331477544727,0.189416479496278,3,2,0.05
0.359667653614532,0.143797002315898,0.496409846641532,1.18846675142291,0.133394109570076,0.31345032040341,3,2,0.05
0.546010905738499,0.37186055048302,0.08208865455761,2.6339750431168,0.930274825328921,0.237539913572024,3,2,0.05
0.396583483068124,0.474425868529844,0.128889222624637,1.48058297040452,0.100624624339512,0.1775804937051,3,2,0.05
0.358979107526676,0.195623746138045,0.445274036650654,1.06343253930251,0.109560974231129,0.263476430622914,3,2,0.05
0.498595405134701,0.477299821940635,0.0240266179516072,3.09190174924357,0.713366664237941,0.194307370607003,3,2,0.05
0.363318926242749,0.323486916974223,0.313105943234163,1.00116677365334,0.100794918768028,0.350630386764727,3,2,0.05
0.344764986316394,0.09719715258041,0.557851698490947,0.949709157507852,0.0672557739391285,0.204071413068075,3,2,0.05
0.418251276817251,0.416386040508028,0.16527461802084,1.72210567445633,0.259618078372146,0.324184619524533,3,2,0.05
0.392683359713813,0.3363978616355,0.27080791665316,1.00731212284759,0.0834847485581798,0.119936012404167,3,2,0.05
0.344017827985396,0.409220431973368,0.246655276264245,0.936371094207749,0.0434681137583704,0.266276801155813,3,2,0.05
0.491952487433253,0.450398227547897,0.0575695267787285,1.54741697961324,0.339934776362067,0.137839868231153,3,2,0.05
0.434476464190733,0.300048735829115,0.265397152805782,1.80369973012612,0.334203957267908,0.260106225705349,3,2,0.05
0.470455378791656,0.432217036950524,0.0972537404331294,1.89298854150905,0.405522710201083,0.240581888689215,3,2,0.05
0.394535808672525,0.193422618748944,0.411933815053928,0.412378249786721,0.0689782180614653,0.100142769744834,3,2,0.05
0.398064093907547,0.394270546292893,0.207574051280411,1.0697262009027,0.0902036179013322,0.147316992927628,3,2,0.05
0.349745607021514,0.0664687752502563,0.58359761764098,0.9916773669699,0.0554449616924057,0.166102463998943,3,2,0.05
0.349215511874515,0.266898106710484,0.383755901457194,1.37543446804258,0.0418679741244173,0.235866360555403,3,2,0.05
0.395882184161115,0.164814331684155,0.439185817990234,2.27774637637712,0.354827917225876,0.34932178368089,3,2,0.05
0.35022068060396,0.208761615466521,0.440899363430498,1.9084817394998,0.124425941709748,0.419547550960593,3,2,0.05
0.478877010799208,0.371676819739205,0.149378284126265,3.45411682375103,0.81960624127643,0.296823524169576,3,2,0.05
0.371233047653409,0.0301581099509049,0.598397663130723,2.02707115844616,0.27950109826687,0.239916133225269,3,2,0.05
0.343802902902897,0.0422132417526553,0.613784119460386,1.25720148256673,0.0762811319176382,0.252180454849124,3,2,0.05
0.445485847793047,0.158283033437506,0.396110000642092,2.52828120793022,0.634858748030452,0.142472526872619,3,2,0.05
0.39739416006306,0.395885726458364,0.206631222519813,0.850109224549585,0.110436333332828,0.230332744827051,3,2,0.05
0.45751184138236,0.467041856142058,0.0753626614430465,1.88184336218242,0.314931445878248,0.172179344503073,3,2,0.05
0.472960026228407,0.466284249161645,0.0606739599387191,1.97320168348425,0.41611581002952,0.245420819559652,3,2,0.05
0.508932979668225,0.165554989017083,0.325458590561386,1.92172832590275,0.784844687387235,0.252078350547262,3,2,0.05
0.357949594536874,0.0906354262106635,0.551218656031866,0.709022847090255,0.0430914929120325,0.0868205822419315,3,2,0.05
0.352197450286908,0.104750241401568,0.542879440830954,0.967144337887131,0.0710020620549331,0.191817027016752,3,2,0.05
0.615979757666931,0.14347278353853,0.240550631183223,5.35475439384253,3.15001201450621,0.251058147564242,3,2,0.05
0.415078431330127,0.354063864930701,0.23076505137692,0.816223047472292,0.105320022162406,0.100596522816108,3,2,0.05
0.360036568644565,0.351814265043786,0.288035762963957,0.955970064754165,0.0433118284516935,0.177627242306627,3,2,0.05
0.47488661271127,0.51895284284784,0.00606089263563661,2.74620195554341,0.507453577733987,0.190944112932818,3,2,0.05
0.427936864062489,0.425131555502366,0.14684482664444,2.57457621460264,0.342551034065329,0.295361454082464,3,2,0.05
0.34217346847721,0.132104433228984,0.52557388156633,0.778738161820024,0.0286482065315152,0.172807827847165,3,2,0.05
0.535707173605855,0.443622342239712,0.0206078457455807,3.06326752717136,0.989965920643748,0.241486635095421,3,2,0.05
0.426213488153005,0.313285589009778,0.260390033669476,1.37206636480143,0.154957277436131,0.0801121407079778,3,2,0.05
0.541787352956881,0.429957558782133,0.0281852413858381,4.18712800420237,1.3511547164632,0.237052207675412,3,2,0.05
0.423921875649947,0.213658154952947,0.362322906260349,1.25632432675255,0.245217224127841,0.185106148051722,3,2,0.05
0.40013012293462,0.262144372053236,0.337624858562174,0.969179558955757,0.108624558280459,0.126080205653105,3,2,0.05
0.582144948739368,0.316558755630794,0.101272156853716,5.8422830488014,2.57745374967114,0.283997709585229,3,2,0.05
0.533398397264212,0.347960239230316,0.118599795465988,2.14429341775135,0.776409265205703,0.217156871401472,3,2,0.05
0.475315051696848,0.395431699028107,0.129180988069453,2.96888377703763,0.680066533103885,0.327417606098751,3,2,0.05
0.484933327132125,0.286329719688959,0.228682006824473,2.38470796927731,0.755290318770577,0.333661068864904,3,2,0.05
0.401609188882459,0.264724575732037,0.333543223822627,1.2619738947112,0.131010388709831,0.145068131539086,3,2,0.05
0.456155439321014,0.497614038500206,0.0461421656124185,1.6671282268702,0.274348243330133,0.146267359216177,3,2,0.05
0.366883404552076,0.337625473544913,0.295391002291785,1.04706084809845,0.0681825207089684,0.216953983709832,3,2,0.05
0.242184376100215,0.404222466943643,0.353471193255296,0.380654283577603,0.00333785170012347,0.209442785595246,3,2,0.05
0.399420531228759,0.299983440595104,0.300491477915183,0.984963274153111,0.0938770343873873,0.0913500194440966,3,2,0.05
0.378572500202153,0.429228279140438,0.192101797768427,1.05703248891881,0.0641099793086057,0.199602545106571,3,2,0.05
0.419247588412917,0.384395840049927,0.196273164995508,1.13232878204697,0.129429160711518,0.0959525829749165,3,2,0.05
0.425183675024227,0.29146143685952,0.283269420121861,3.10629245867554,0.465532676378339,0.304349726162281,3,2,0.05
0.38623738623531,0.209334945986213,0.404325752119737,0.942470030825859,0.118442356392114,0.222872092804835,3,2,0.05
0.395151559426116,0.459251066910138,0.145499893064605,1.03683133496481,0.0867313286860934,0.162460637278753,3,2,0.05
0.398624930217952,0.255394376112164,0.3458774567872,0.92142072389854,0.116278296591493,0.140890996501928,3,2,0.05
0.293066810964986,0.402332165528458,0.304460163852927,0.624719764506225,0.00798003350920748,0.210833339515396,3,2,0.05
0.464118791153141,0.396947402818147,0.138856314638807,1.38063249622637,0.229653791804281,0.100088896614392,3,2,0.05
0.402240017102908,0.178131654788693,0.419525503867399,1.41378660590107,0.34136624656754,0.394179605944904,3,2,0.05
0.500420707305692,0.305164547353925,0.194363819824649,1.43566389127404,0.440324935160077,0.130686663733515,3,2,0.05
0.408412995135797,0.459009009726313,0.132481787755855,0.972914772076519,0.122499789145113,0.213920350566556,3,2,0.05
0.391943621805634,0.248618176709799,0.359310796913956,1.568958121659,0.154858067186659,0.192960127463779,3,2,0.05
0.451796939809995,0.205558865582195,0.342553916513339,1.17386307024837,0.303256934295228,0.137430330664314,3,2,0.05
0.349124476464961,0.287629195705683,0.363127692086398,0.660106497384282,0.0430751202955329,0.173699854932327,3,2,0.05
0.359348823811892,0.143138073491898,0.497355070873029,0.536305781542083,0.0271250360211932,0.0981844411812294,3,2,0.05
0.461989061769613,0.455790818064774,0.0821395982196803,1.43491938193251,0.27076535898128,0.167195073471914,3,2,0.05
0.413202540304854,0.127187081980437,0.459465914666141,1.14384953036616,0.206577153219058,0.0951769640048867,3,2,0.05
0.345811321066308,0.0922257824550068,0.561796531282804,1.25798776778534,0.0618577413066105,0.274907609375177,3,2,0.05
0.447881782730694,0.302534983458566,0.249505215591347,1.97790339742008,0.371853122632532,0.161260939367158,3,2,0.05
0.60319765834495,0.245105493755814,0.151696730918539,2.1611504642074,1.11437551473189,0.268253563502266,3,2,0.05
0.356540960856099,0.087613141873308,0.555684735893426,0.834580195392803,0.0701859660896175,0.176607246122512,3,2,0.05
0.479133606609877,0.299039040035568,0.221766346069564,2.22155265254283,0.606322707927777,0.263900516215632,3,2,0.05
0.3982029837343,0.39787166762478,0.203833314569998,1.76723852936571,0.197395468783846,0.336194221837091,3,2,0.05
0.426762778515933,0.478203507883664,0.0949382994865149,2.06615606306898,0.289266526106205,0.310236285582066,3,2,0.05
0.414211261626814,0.195247720820578,0.390420376766281,0.99875391987044,0.155406315917718,0.0910487390374456,3,2,0.05
0.539351741365018,0.3994504832944,0.0611486441527671,2.79421828518206,0.89053805052377,0.139983172278463,3,2,0.05
0.444948296158943,0.429648010691188,0.125326334045616,2.87520072361505,0.428763614361732,0.198910199917305,3,2,0.05
0.430435649573246,0.0826683092236536,0.486777872084749,1.39347216477908,0.405987280495003,0.228322138193804,3,2,0.05
0.343556398075315,0.110371476268024,0.545887226485005,0.620564168028037,0.0174193504103343,0.114512934897346,3,2,0.05
0.325109496755999,0.249864613546246,0.424914385335925,0.561664945344733,0.0313138425732606,0.177640704294578,3,2,0.05
0.528756279450595,0.359103773370682,0.112096972705983,1.92410395182149,0.680409029565385,0.250450775839183,3,2,0.05
0.417530379616235,0.39401919427574,0.188363070795655,1.35669582060521,0.190244203511199,0.25939682442765,3,2,0.05
0.443952051035393,0.466814039410503,0.0891463295807991,1.9447108774863,0.218245840613956,0.128495721191887,3,2,0.05
0.437181830891858,0.378784958115332,0.183952015877124,2.99066178546394,0.481795757143656,0.336156376645355,3,2,0.05
0.290032204823658,0.0724461432828152,0.637364785690514,0.505470509966137,0.00990231863166631,0.211438678794993,3,2,0.05
0.312189089169274,0.352137899328071,0.335548730937621,0.500642293662271,0.0124764235141745,0.159685410945826,3,2,0.05
0.549371025743586,0.326568688152202,0.124022375890715,3.1394954728104,1.16374524421837,0.192666432778228,3,2,0.05
0.374193350163423,0.152888888676449,0.472790286774964,1.19058376413074,0.143263933110638,0.270429701237194,3,2,0.05
0.36718753295977,0.167775620868459,0.46488180639978,1.23463679868989,0.0975003217410514,0.193068202409224,3,2,0.05
0.528764163373595,0.44356403258037,0.0276046259741949,3.97731563108584,1.1541206897423,0.176968959255198,3,2,0.05
0.407498058144428,0.142893674010448,0.449453109817132,1.71722450246088,0.27356397170979,0.121194280658168,3,2,0.05
0.390253713612033,0.510295701836502,0.0993402411195096,1.22591037421151,0.0828048343660813,0.16757096342348,3,2,0.05
0.352845900773346,0.163794395423866,0.483222873819958,0.830442254948479,0.0485220706060573,0.184480775365989,3,2,0.05
0.530706724513905,0.391776350086937,0.0774589530238257,3.19192306714078,0.978807331112424,0.186616168280949,3,2,0.05
0.455404160957371,0.351877041932757,0.192646537049026,1.65372990554451,0.354514784681053,0.181521390126053,3,2,0.05
0.418693590463642,0.232010602513318,0.349188289507974,1.53015411712784,0.320877635474372,0.242258250032219,3,2,0.05
0.536728717287249,0.408595073497152,0.0546215143525898,2.27629430128701,0.71390336796044,0.152804825968309,3,2,0.05
0.346618717827401,0.101735752199707,0.551498086368734,0.689162959280522,0.0686217573049853,0.208499123762448,3,2,0.05
0.373576765976082,0.388154161731226,0.238174919604437,1.03289315059678,0.0727057292282538,0.189705636040575,3,2,0.05
0.402007321450465,0.274748546622682,0.323162794728264,0.37192255608297,0.0625311117483315,0.100791908942782,3,2,0.05
0.427603563891908,0.477010821596667,0.0952968057939651,2.19305914193925,0.339826928446045,0.354487155253948,3,2,0.05
0.534654990074307,0.290071955707282,0.175222114525225,2.03258248341968,0.720542884834283,0.129252147280054,3,2,0.05
0.48919922831302,0.46273354515882,0.0479891235237579,2.3363389763099,0.480546439297352,0.148378064727306,3,2,0.05
0.436764025683973,0.277362533683377,0.285795749422358,2.52552675088144,0.477388943119263,0.346507326225636,3,2,0.05
0.475158508973337,0.489366942583765,0.0353787408033161,2.21152630643215,0.465167450258347,0.283263175231437,3,2,0.05
0.395147156369803,0.480699997419672,0.124056306716287,1.13728993376224,0.0819104204720983,0.202096854379096,3,2,0.05
0.5061533647537,0.425291794604445,0.0684894511562305,1.92428468187496,0.5367314084305,0.164862487824656,3,2,0.05
0.446480201615273,0.461319143148067,0.0921187855066819,1.63586354902979,0.241151480957941,0.151200640189815,3,2,0.05
0.467652160529017,0.495033690011898,0.0372241556882368,2.8900396788862,0.468783134732437,0.200108172922743,3,2,0.05
0.395428854977566,0.154773553183142,0.449668486817634,1.38255055627023,0.196024623451027,0.19243849846808,3,2,0.05
0.415414760121481,0.335775024017769,0.248716749010686,1.45593405348774,0.230966150604685,0.231254978509292,3,2,0.05
0.432128626262322,0.161081748921219,0.406684008347627,1.16769984181127,0.276409488684583,0.15037494549954,3,2,0.05
0.406577670719225,0.121746717962421,0.471499646513043,1.27034004667996,0.220409043262635,0.11841816366549,3,2,0.05
0.319383348935729,0.567565452176927,0.11290505184969,0.730565423997631,0.0116352067760595,0.189051122924653,3,2,0.05
0.441320768011908,0.241778267818042,0.316828263897685,1.25274739155244,0.306288707808975,0.235186115893088,3,2,0.05
0.430124524077906,0.511383196163647,0.0583842112316147,2.89050266287177,0.41478008255542,0.488205909308495,3,2,0.05
0.473820003842854,0.460765792203372,0.0653329275986109,2.62198104340075,0.495500664962835,0.196625310438174,3,2,0.05
0.446794581034778,0.129712347200303,0.423353428262613,2.52095114831409,0.678059191731168,0.129808968219763,3,2,0.05
0.392552018449813,0.519721386823712,0.0876184747381412,1.13033328821799,0.0931587063362778,0.214005983839971,3,2,0.05
0.395767915015215,0.448418841953795,0.155714652680195,0.786146319039277,0.0336437028606889,0.0860364643146819,3,2,0.05
0.320728383375872,0.254542834804397,0.424604846103972,0.687542976793535,0.0134288409307076,0.197837374643007,3,2,0.05
0.428545114873028,0.166988680852833,0.404327493439114,2.21601137574063,0.463965984502795,0.193928253096873,3,2,0.05
0.481392456927267,0.349340337781912,0.169201948696619,1.44162941271242,0.336988360931678,0.138271261503721,3,2,0.05
0.413410977937705,0.498144250455061,0.0883432814710396,2.17589913249291,0.220057880527846,0.276313114167804,3,2,0.05
0.405319103228746,0.558398288202592,0.0361667662350448,1.17216453202739,0.0961210523672787,0.138555385328199,3,2,0.05
0.392233929649792,0.223401225348778,0.384246532408348,1.5159910205763,0.137099644717312,0.18964508488196,3,2,0.05
0.506739721106344,0.251819251666454,0.241390895444981,2.70698368266915,0.958078431657645,0.271922495689338,3,2,0.05
0.418007917474344,0.332704391263559,0.249211565331519,0.873658048178248,0.138689526432069,0.176911369871912,3,2,0.05
0.44819158068478,0.337149968596685,0.214583818549298,1.86886627088819,0.347918894046183,0.203012410095425,3,3,0.05
0.451942900116445,0.299823227435442,0.248147659833633,2.51586705957136,0.494718528002352,0.195725307921728,3,3,0.05
0.452566497816483,0.360475147414069,0.186877942530066,2.035275943329,0.341454389566059,0.184099794901279,3,3,0.05
0.329545655286519,0.136818035071167,0.533471567388931,1.16544785358814,0.0303650911601673,0.271516740050527,3,3,0.05
0.424596659034003,0.0987484512377028,0.476497043851184,4.01181518891024,1.14339307115826,0.827703004193574,3,3,0.05
0.397208726582871,0.247770054718168,0.354903890418397,2.40104168984834,0.260666576046154,0.299391814288472,3,3,0.05
0.464634179871023,0.363473530078674,0.171824415592354,3.65205053591976,0.706846578173988,0.304697420110381,3,3,0.05
0.391301055718213,0.177743874306017,0.43085083867524,1.59577644255589,0.281405350364846,0.404281964584018,3,3,0.05
0.399952858458339,0.28430348995497,0.315639249824421,2.0431843604712,0.31860076702982,0.367792392872609,3,3,0.05
0.530259671659343,0.39403183495191,0.0756528792284562,3.80702452348238,1.29656014861179,0.631533782509614,3,3,0.05
0.431134556493588,0.507599436594611,0.061171412544344,4.01184978484272,0.426120092978245,0.352756796530454,3,3,0.05
0.393341287873034,0.155781695369246,0.450733097772947,1.42606513457489,0.159391179620788,0.165743804401109,3,3,0.05
0.442602958710793,0.493807749633171,0.0635024666134735,5.27810955098787,0.613484855502396,0.430802483418443,3,3,0.05
0.340679671949564,0.452296860967086,0.206910448094247,1.10487828563436,0.044768355233059,0.278457248749511,3,3,0.05
0.494431538890876,0.258333644777728,0.247175974742457,5.27717881973644,1.69069668742212,0.501997188197808,3,3,0.05
0.336281542685399,0.0325471376072565,0.630944222454307,1.35177729498784,0.0620626039101248,0.296963559072195,3,3,0.05
0.469788800767719,0.436774791218808,0.0933507029708308,2.71830860954346,0.57809984770367,0.324152630715768,3,3,0.05
0.420216131678805,0.462788060467133,0.116908099728478,2.63261567786434,0.344700096854092,0.470530466935368,3,3,0.05
0.361608951044493,0.43198187739873,0.206307690533581,1.18098227530508,0.062802564494168,0.2573561425057,3,3,0.05
0.410895963306724,0.487293970217756,0.101711794220743,4.20104099809432,0.386753054426571,0.43966043959643,3,3,0.05
0.380411044285329,0.371756495669394,0.247731352918204,0.877382551164212,0.0617743702247789,0.160098210544818,3,3,0.05
0.393877113447694,0.327703096769544,0.278316948133302,1.5896087043079,0.141361487861711,0.226915928377685,3,3,0.05
0.341537742268485,0.337830440406211,0.320527347941816,1.25255860110285,0.0588410429247261,0.343852790575751,3,3,0.05
0.534000677835834,0.429556140952085,0.0363877150378017,4.71896498342448,1.49809763630423,0.289408687709287,3,3,0.05
0.423511343148857,0.3945313193737,0.181873622942077,2.49988655756983,0.330756527623733,0.356037607746733,3,3,0.05
0.360426297322479,0.464348830497255,0.175109641575888,1.08220434924712,0.0416550288300367,0.232587667472665,3,3,0.05
0.386828564495186,0.10556726579376,0.507437894893263,2.12473118381569,0.369512354742302,0.37046244324969,3,3,0.05
0.400593925330058,0.500197766025122,0.0991045104814081,3.0491857834313,0.197192227916001,0.33555195522391,3,3,0.05
0.423950173296411,0.437900116327309,0.138060664559154,2.87364761145435,0.45402071004487,0.471667854540858,3,3,0.05
0.415208419676008,0.480198285870818,0.1044905829331,2.52666434565427,0.155832890715354,0.223002789645861,3,3,0.05
0.461431096104027,0.386717263608084,0.151779632171092,2.1371128357461,0.427646304281441,0.252006863264172,3,3,0.05
0.415326130888655,0.253420709113648,0.33116910084295,2.1198251040902,0.388333303048522,0.459202405589698,3,3,0.05
0.380350409336306,0.461894459587751,0.157656372776028,2.15345565398452,0.136650160868934,0.373019526304826,3,3,0.05
0.412660140902056,0.18782634280007,0.39937888972758,1.78759155886224,0.235375360003043,0.203431440224183,3,3,0.05
0.373005479969037,0.542302743298507,0.0845739245574644,1.65777898566588,0.0529219155902126,0.248375643152631,3,3,0.05
0.368304051357722,0.169525357709301,0.462027241078239,2.74537627541728,0.174325723105792,0.343464710973558,3,3,0.05
0.466657390474003,0.375915564755959,0.157359826507715,3.4688551487169,0.917033324282694,0.712933798295678,3,3,0.05
0.351681913215218,0.409077316508811,0.239128464489474,1.96096255817656,0.0580723059579928,0.366491660905971,3,3,0.05
0.349418451793707,0.0649471822827975,0.585443347757161,0.729466464135884,0.043493108040006,0.126654497794678,3,3,0.05
0.527245861585774,0.35850078675922,0.114204225923588,8.01842906237745,2.65340489183308,0.586524169851491,3,3,0.05
0.511252078899253,0.400487048514673,0.0882010728830086,4.88580614366875,1.4586350968535,0.452253412391027,3,3,0.05
0.367577313000801,0.522199565977795,0.110107637231315,1.25075453028206,0.0649407142500841,0.233222806750053,3,3,0.05
0.423800780953415,0.34358376067595,0.232529835047179,3.04754505803368,0.400070751692967,0.324130533162306,3,3,0.05
0.369096835516448,0.313091416053995,0.31770425821623,1.48431294122775,0.0776391972789808,0.250711740969895,3,3,0.05
0.371811268781607,0.232129215305216,0.395957677908059,1.0978794765289,0.136145132533992,0.272756975049531,3,3,0.05
0.367905011480671,0.124723664154303,0.507209784117515,1.9433878317295,0.157870038291973,0.238107872063519,3,3,0.05
0.466008910318613,0.475047625891929,0.0588604002194032,2.89179076720897,0.543025222957018,0.305886960711871,3,3,0.05
0.351094345951447,0.592631385860916,0.0561306317215319,1.8295050517036,0.0581652062312562,0.358265762677043,3,3,0.05
0.41116716967885,0.184965738507038,0.403761103122078,1.72202386721226,0.358738815086804,0.349346401406948,3,3,0.05
0.387368354216623,0.487616758858484,0.124908172606717,2.17905344780544,0.141581147138383,0.332999275585764,3,3,0.05
0.388372975398816,0.451193754209909,0.160322975409563,1.55123051219946,0.117894081432,0.238001033865615,3,3,0.05
0.421470479950112,0.257404726526958,0.321023726106064,1.91399784406499,0.285508190613574,0.237438570683325,3,3,0.05
0.410016801721594,0.310581216730381,0.27931592198747,1.26145677788989,0.151292321853054,0.216439391460251,3,3,0.05
0.332775898804871,0.0707690031725317,0.59629027865166,1.31845264408301,0.063905494866857,0.347552153834919,3,3,0.05
0.425020969814894,0.201762763215385,0.373123105937472,3.10612342228208,0.670164620897782,0.435143276414658,3,3,0.05
0.542883451096552,0.355708716743714,0.1013624705405,5.45256428602193,1.8909209454027,0.264768981522966,3,3,0.05
0.50547677594292,0.451068993409601,0.0433878977146344,4.42504917459492,1.15885584243746,0.453216490678861,3,3,0.05
0.393820615354076,0.519245420115345,0.0868301116752719,3.08041456414816,0.168236220041688,0.396281670731774,3,3,0.05
0.36736072043539,0.0825959288668995,0.549834056375407,2.640550674601,0.21325674146912,0.240270647665026,3,3,0.05
0.376647166579381,0.552983802301989,0.0702479543022892,3.53555911432951,0.181002120042711,0.547987926786287,3,3,0.05
0.435963885536988,0.377059094385269,0.186898915156984,3.14288424224489,0.473984686233375,0.250267989607145,3,3,0.05
0.420401311413432,0.363228706893377,0.216289169213842,2.71906092687329,0.390025706172836,0.407381994876572,3,3,0.05
0.331296224486506,0.096008561991984,0.572503959692166,0.781619305746133,0.0204238472698395,0.183242418889478,3,3,0.05
0.400686707403215,0.289431949657956,0.309800994680406,1.72191585953166,0.287412062698718,0.48723046376801,3,3,0.05
0.384442624964052,0.104521156247743,0.510890906154673,1.61439210805819,0.226163145983132,0.214795123362777,3,3,0.05
0.402284890751764,0.311012193904737,0.286590216007373,2.70975849621748,0.210179219593962,0.278296347930916,3,3,0.05
0.395608242841531,0.403277624454359,0.201022213701322,3.58408362114033,0.270907296006167,0.438237946536872,3,3,0.05
0.354796044069144,0.329509237971693,0.315596549818255,1.14270014978911,0.0569068237960931,0.291487990746214,3,3,0.05
0.572127636167011,0.385342428881444,0.0424933789859215,2.69721258912148,1.02523442004601,0.109878256659504,3,3,0.05
0.484269456102089,0.164458927514332,0.351201033338616,2.61148870950354,0.929651974234973,0.331007854975823,3,3,0.05
0.418484851091042,0.56702331933216,0.0143754524904132,5.33603534183133,0.530816989770712,0.630451088960132,3,3,0.05
0.394837773008217,0.537568560882541,0.0674829584641154,2.23297374169876,0.136338170784006,0.265304716325765,3,3,0.05
0.426798631546964,0.488797077531187,0.0843102161577403,5.62163384784687,0.550738066891362,0.483242246513449,3,3,0.05
0.378110304999485,0.205556970469544,0.416209550606709,2.30956257989783,0.271559422408838,0.456337844521577,3,3,0.05
0.245978012820056,0.267452686314508,0.486415187580303,0.323546245039914,0.000303109065606748,0.158661968462377,3,3,0.05
0.479147049380889,0.31088287700922,0.209907830332587,2.31697919732039,0.667849839742821,0.316008661299156,3,3,0.05
0.370241040874962,0.190377086927856,0.439258634305502,1.02056661215905,0.148077061117775,0.262003392872139,3,3,0.05
0.479027480556864,0.223876693485672,0.297030448549345,1.66543470198307,0.54917326461628,0.235380986744964,3,3,0.05
0.460026244146469,0.425249362005167,0.114652317833792,2.3283386974301,0.436536723296546,0.340629741530837,3,3,0.05
0.349202926486266,0.0557888908720644,0.594784284197237,0.811513002751503,0.0368851024675671,0.0940314013969393,3,3,0.05
0.529599964832778,0.384760700306966,0.0855920573102117,5.24569680378664,1.70732271990776,0.413330639602764,3,3,0.05
0.393705236526997,0.4028596303411,0.203346879738494,2.05263164733526,0.187210013480489,0.374751420859894,3,3,0.05
0.584002653745944,0.393558327278793,0.0223979497368415,6.94314003400773,2.91588809303539,0.475616359944587,3,3,0.05
0.344285166758727,0.110984352699536,0.544537514594857,1.74200575216604,0.0596420323121099,0.294144877722432,3,3,0.05
0.47035534496198,0.43942397303484,0.0901444154571713,2.72145258376946,0.606692504403775,0.382536505243539,3,3,0.05
0.415420730632894,0.259034568339023,0.32544110132886,1.41395694176721,0.193614631861446,0.131901091979864,3,3,0.05
0.451516069886661,0.287103655114934,0.261309435446211,2.72867984598892,0.671201717584989,0.366498684752237,3,3,0.05
0.417724473571155,0.392460797020487,0.189735147369025,2.4428326055279,0.350195715574772,0.502288984982282,3,3,0.05
0.530647015868292,0.392155193841399,0.0771424692325622,4.12257481186235,1.29509623040928,0.361251992072423,3,3,0.05
0.425532222646649,0.439991293597064,0.134392187093656,3.07448952390749,0.34826119529177,0.269600508847958,3,3,0.05
