"variable","importance","ID","K.sce","I.sce","N.sce"
"Qn",0.00723841203279511,48,0.15,2,2
"Qa",0.00539537574772563,48,0.15,2,2
"Ra",0.442966597141218,48,0.15,2,2
"E",0.165220353950905,49,0.15,2,2
"Sl",0.143348693072629,49,0.15,2,2
"Sn",0.0565836102314802,49,0.15,2,2
"Sa",0.0420975862582284,49,0.15,2,2
"Cll",0.00335812410408736,49,0.15,2,2
"Cnl",0.00429570101311173,49,0.15,2,2
"Cal",0.00699921409900008,49,0.15,2,2
"Cln",0.00326200668596968,49,0.15,2,2
"Cnn",0.004362801759009,49,0.15,2,2
"Can",0.00686593087494677,49,0.15,2,2
"Cla",0.00310307251907717,49,0.15,2,2
"Cna",0.0044251746723864,49,0.15,2,2
"Caa",0.00623525515411347,49,0.15,2,2
"Cs",0.0532338913877402,49,0.15,2,2
"Nlh",0.00414994760433125,49,0.15,2,2
"Nnh",0.00504178709502932,49,0.15,2,2
"Nah",0.0061611012463823,49,0.15,2,2
"Dl",0.00390070967017645,49,0.15,2,2
"Dn",0.00564844973319471,49,0.15,2,2
"Da",0.00576590334727171,49,0.15,2,2
"Hcn",0.0506343289385558,49,0.15,2,2
"Hcs",0.0119984539836904,49,0.15,2,2
"I",0.0071845511083947,49,0.15,2,2
"theta",0.00486291238211312,49,0.15,2,2
"Pl",0.00635381872354485,49,0.15,2,2
"Pn",0.00573367023444764,49,0.15,2,2
"Pa",0.00662483397144566,49,0.15,2,2
"Ql",0.019835791400017,49,0.15,2,2
"Qn",0.00529357471584327,49,0.15,2,2
"Qa",0.00763949087792971,49,0.15,2,2
"Ra",0.396674238584333,49,0.15,2,2
"E",0.220324759525299,50,0.15,2,2
"Sl",0.101899910766187,50,0.15,2,2
"Sn",0.0817598064904499,50,0.15,2,2
"Sa",0.0532046597318826,50,0.15,2,2
"Cll",0.00422944160833667,50,0.15,2,2
"Cnl",0.00407049374998537,50,0.15,2,2
"Cal",0.0116390775416414,50,0.15,2,2
"Cln",0.00365632847965289,50,0.15,2,2
"Cnn",0.00415330097317708,50,0.15,2,2
"Can",0.00868903121771957,50,0.15,2,2
"Cla",0.0041580748137839,50,0.15,2,2
"Cna",0.00358307882747941,50,0.15,2,2
"Caa",0.00689311872280164,50,0.15,2,2
"Cs",0.034144050413329,50,0.15,2,2
"Nlh",0.0040332685369242,50,0.15,2,2
"Nnh",0.00405454546606837,50,0.15,2,2
"Nah",0.00651499865144815,50,0.15,2,2
"Dl",0.00313069394147761,50,0.15,2,2
"Dn",0.00551561374125629,50,0.15,2,2
"Da",0.00888301275015082,50,0.15,2,2
"Hcn",0.0556951036113885,50,0.15,2,2
"Hcs",0.00982976460871414,50,0.15,2,2
"I",0.00500114896256627,50,0.15,2,2
"theta",0.00543855822678903,50,0.15,2,2
"Pl",0.0058717163232637,50,0.15,2,2
"Pn",0.00802411597881064,50,0.15,2,2
"Pa",0.00704872101132444,50,0.15,2,2
"Ql",0.017755170593747,50,0.15,2,2
"Qn",0.00540538687198883,50,0.15,2,2
"Qa",0.00443775605239052,50,0.15,2,2
"Ra",0.43882237013988,50,0.15,2,2
"E",0.192060636513582,51,0.15,2,2
"Sl",0.174925104793069,51,0.15,2,2
"Sn",0.0430454912797641,51,0.15,2,2
"Sa",0.0313754825877541,51,0.15,2,2
"Cll",0.00333455162895645,51,0.15,2,2
"Cnl",0.0051500805616439,51,0.15,2,2
"Cal",0.00628939632328255,51,0.15,2,2
"Cln",0.00297661386271066,51,0.15,2,2
"Cnn",0.00529332503586446,51,0.15,2,2
"Can",0.00598849164968867,51,0.15,2,2
"Cla",0.0038377936974857,51,0.15,2,2
"Cna",0.00437337439087077,51,0.15,2,2
"Caa",0.006593373944402,51,0.15,2,2
"Cs",0.0244038243067117,51,0.15,2,2
"Nlh",0.00340791000166581,51,0.15,2,2
"Nnh",0.00523656109383268,51,0.15,2,2
"Nah",0.00641957528023114,51,0.15,2,2
"Dl",0.00420403588334265,51,0.15,2,2
"Dn",0.00579767237587407,51,0.15,2,2
"Da",0.00818044418739637,51,0.15,2,2
"Hcn",0.0594921085271805,51,0.15,2,2
"Hcs",0.0125309908390697,51,0.15,2,2
"I",0.00623262519058097,51,0.15,2,2
"theta",0.00700152972669442,51,0.15,2,2
"Pl",0.00527102925855991,51,0.15,2,2
"Pn",0.00739128743748148,51,0.15,2,2
"Pa",0.00626394463681889,51,0.15,2,2
"Ql",0.0133526278879219,51,0.15,2,2
"Qn",0.00526604468153649,51,0.15,2,2
"Qa",0.00543230041500831,51,0.15,2,2
"Ra",0.377950065033888,51,0.15,2,2
"E",0.190145415702481,52,0.15,2,2
"Sl",0.127017447894425,52,0.15,2,2
"Sn",0.0468799516718716,52,0.15,2,2
"Sa",0.0392547179533809,52,0.15,2,2
"Cll",0.00479377610557998,52,0.15,2,2
"Cnl",0.00393261579182803,52,0.15,2,2
"Cal",0.00594497380243742,52,0.15,2,2
"Cln",0.00593059924896447,52,0.15,2,2
"Cnn",0.0049633789219675,52,0.15,2,2
"Can",0.00347106905293894,52,0.15,2,2
"Cla",0.00492886856605179,52,0.15,2,2
"Cna",0.00380787923109182,52,0.15,2,2
"Caa",0.0036297138418024,52,0.15,2,2
"Cs",0.0508136648617859,52,0.15,2,2
"Nlh",0.00455782752404454,52,0.15,2,2
"Nnh",0.00535690927102325,52,0.15,2,2
"Nah",0.00542924811051316,52,0.15,2,2
"Dl",0.00389163312406879,52,0.15,2,2
"Dn",0.00668970607657559,52,0.15,2,2
"Da",0.00833974238034934,52,0.15,2,2
"Hcn",0.0473597877698623,52,0.15,2,2
"Hcs",0.0108925317646396,52,0.15,2,2
"I",0.00675279898149736,52,0.15,2,2
"theta",0.00743232289733834,52,0.15,2,2
"Pl",0.00459447751980162,52,0.15,2,2
"Pn",0.004061546754068,52,0.15,2,2
"Pa",0.00584058252908029,52,0.15,2,2
"Ql",0.0194885101153806,52,0.15,2,2
"Qn",0.00554781000465479,52,0.15,2,2
"Qa",0.00615205850649603,52,0.15,2,2
"Ra",0.393926086347431,52,0.15,2,2
"E",0.195998476761708,53,0.15,2,2
"Sl",0.104803526999304,53,0.15,2,2
"Sn",0.0693825550381844,53,0.15,2,2
"Sa",0.0396116747707134,53,0.15,2,2
"Cll",0.00285508065762701,53,0.15,2,2
"Cnl",0.00507888025456115,53,0.15,2,2
"Cal",0.00502112576497528,53,0.15,2,2
"Cln",0.00243258152055349,53,0.15,2,2
"Cnn",0.004202410891896,53,0.15,2,2
"Can",0.00728016114645416,53,0.15,2,2
"Cla",0.00364056807755622,53,0.15,2,2
"Cna",0.00479364097420556,53,0.15,2,2
"Caa",0.00606146909267699,53,0.15,2,2
"Cs",0.0521227731532416,53,0.15,2,2
"Nlh",0.00204065952966709,53,0.15,2,2
"Nnh",0.0036732359006819,53,0.15,2,2
"Nah",0.00594196414886908,53,0.15,2,2
"Dl",0.00363069868233885,53,0.15,2,2
"Dn",0.00630754151644052,53,0.15,2,2
"Da",0.00788636264953942,53,0.15,2,2
"Hcn",0.0595227080306483,53,0.15,2,2
"Hcs",0.00907960806419038,53,0.15,2,2
"I",0.00719590151233251,53,0.15,2,2
"theta",0.00454707138738831,53,0.15,2,2
"Pl",0.0070493036975444,53,0.15,2,2
"Pn",0.00627674906785512,53,0.15,2,2
"Pa",0.011036131206904,53,0.15,2,2
"Ql",0.0265016996244846,53,0.15,2,2
"Qn",0.00515909936284507,53,0.15,2,2
"Qa",0.00560278452469833,53,0.15,2,2
"Ra",0.378447818354422,53,0.15,2,2
"E",0.193986679419374,54,0.15,2,2
"Sl",0.120491452752864,54,0.15,2,2
"Sn",0.039777513764713,54,0.15,2,2
"Sa",0.019606001951732,54,0.15,2,2
"Cll",0.00280993863560715,54,0.15,2,2
"Cnl",0.0065402330129467,54,0.15,2,2
"Cal",0.00401670358551903,54,0.15,2,2
"Cln",0.00408414633571931,54,0.15,2,2
"Cnn",0.00474599912869889,54,0.15,2,2
"Can",0.00481801177068956,54,0.15,2,2
"Cla",0.003953288747512,54,0.15,2,2
"Cna",0.00560978605176724,54,0.15,2,2
"Caa",0.00470894029029918,54,0.15,2,2
"Cs",0.0625491256495581,54,0.15,2,2
"Nlh",0.00340883200571957,54,0.15,2,2
"Nnh",0.00564423610394722,54,0.15,2,2
"Nah",0.00439443763809524,54,0.15,2,2
"Dl",0.00351073836905457,54,0.15,2,2
"Dn",0.00678920428949117,54,0.15,2,2
"Da",0.00608559532773009,54,0.15,2,2
"Hcn",0.0627273804774107,54,0.15,2,2
"Hcs",0.0101590733521416,54,0.15,2,2
"I",0.00708345109437499,54,0.15,2,2
"theta",0.00476228980300745,54,0.15,2,2
"Pl",0.00426377847202345,54,0.15,2,2
"Pn",0.0061121338184321,54,0.15,2,2
"Pa",0.00513756082280589,54,0.15,2,2
"Ql",0.0154077501725539,54,0.15,2,2
"Qn",0.00349534098569716,54,0.15,2,2
"Qa",0.00565947691913534,54,0.15,2,2
"Ra",0.33629320855565,54,0.15,2,2
"E",0.240395534802842,55,0.15,2,2
"Sl",0.146518755417696,55,0.15,2,2
"Sn",0.0656168231935296,55,0.15,2,2
"Sa",0.0547898998365281,55,0.15,2,2
"Cll",0.00472472849022285,55,0.15,2,2
"Cnl",0.00462227376162177,55,0.15,2,2
"Cal",0.00687428889480286,55,0.15,2,2
"Cln",0.00450525965925881,55,0.15,2,2
"Cnn",0.00409082315003042,55,0.15,2,2
"Can",0.00602998402252268,55,0.15,2,2
"Cla",0.00385198306567383,55,0.15,2,2
"Cna",0.00287519870419543,55,0.15,2,2
"Caa",0.00569951944862689,55,0.15,2,2
"Cs",0.0466973718073928,55,0.15,2,2
"Nlh",0.0032263623337756,55,0.15,2,2
"Nnh",0.00227757496141358,55,0.15,2,2
"Nah",0.00694114960117883,55,0.15,2,2
"Dl",0.00655870425086584,55,0.15,2,2
"Dn",0.00947462171584546,55,0.15,2,2
"Da",0.00798571199924361,55,0.15,2,2
"Hcn",0.0382619176024252,55,0.15,2,2
"Hcs",0.0166241388833761,55,0.15,2,2
"I",0.00828205032369045,55,0.15,2,2
"theta",0.0073159068442817,55,0.15,2,2
"Pl",0.00512123175099947,55,0.15,2,2
"Pn",0.00573505173211488,55,0.15,2,2
"Pa",0.00787787204920803,55,0.15,2,2
"Ql",0.0211454798972993,55,0.15,2,2
"Qn",0.00583940941118491,55,0.15,2,2
"Qa",0.0057314838329383,55,0.15,2,2
"Ra",0.392036272224318,55,0.15,2,2
"E",0.196337530177194,56,0.15,2,2
"Sl",0.128255364929598,56,0.15,2,2
"Sn",0.0554815501135458,56,0.15,2,2
"Sa",0.0628065078857374,56,0.15,2,2
"Cll",0.00331575408992051,56,0.15,2,2
"Cnl",0.00579815867833475,56,0.15,2,2
"Cal",0.00527561053455386,56,0.15,2,2
"Cln",0.0039379251269816,56,0.15,2,2
"Cnn",0.00520631665612655,56,0.15,2,2
"Can",0.00592193653991677,56,0.15,2,2
"Cla",0.00452086626596819,56,0.15,2,2
"Cna",0.00502836718285779,56,0.15,2,2
"Caa",0.00525128737117522,56,0.15,2,2
"Cs",0.02193733110583,56,0.15,2,2
"Nlh",0.00402365888742113,56,0.15,2,2
"Nnh",0.00424690366850899,56,0.15,2,2
"Nah",0.00651400711858872,56,0.15,2,2
"Dl",0.00423346665035668,56,0.15,2,2
"Dn",0.00621400519647505,56,0.15,2,2
"Da",0.00718708322425564,56,0.15,2,2
"Hcn",0.0481265071155828,56,0.15,2,2
"Hcs",0.0119391901341554,56,0.15,2,2
"I",0.00508920527339019,56,0.15,2,2
"theta",0.00443463569888312,56,0.15,2,2
"Pl",0.00463588772901912,56,0.15,2,2
"Pn",0.00622862981245924,56,0.15,2,2
"Pa",0.00742724615081065,56,0.15,2,2
"Ql",0.018871711400503,56,0.15,2,2
"Qn",0.0103277088674862,56,0.15,2,2
"Qa",0.00619643847779387,56,0.15,2,2
"Ra",0.36381318260806,56,0.15,2,2
"E",0.193630718078855,57,0.15,2,2
"Sl",0.153410367349958,57,0.15,2,2
"Sn",0.0876569979241466,57,0.15,2,2
"Sa",0.0681383738503189,57,0.15,2,2
"Cll",0.00280486303313328,57,0.15,2,2
"Cnl",0.00479948128785667,57,0.15,2,2
"Cal",0.00986320457565869,57,0.15,2,2
"Cln",0.00426163989820027,57,0.15,2,2
"Cnn",0.00479948350033163,57,0.15,2,2
"Can",0.00773727541309574,57,0.15,2,2
"Cla",0.00327620947437537,57,0.15,2,2
"Cna",0.00403245788651566,57,0.15,2,2
"Caa",0.00809012085851302,57,0.15,2,2
"Cs",0.0468942140395398,57,0.15,2,2
"Nlh",0.00387459342592993,57,0.15,2,2
"Nnh",0.00459414910318985,57,0.15,2,2
"Nah",0.00853113558376497,57,0.15,2,2
"Dl",0.0055433121425925,57,0.15,2,2
"Dn",0.0101323579843049,57,0.15,2,2
"Da",0.00629766773805072,57,0.15,2,2
"Hcn",0.0606436986259466,57,0.15,2,2
"Hcs",0.0150180472485563,57,0.15,2,2
"I",0.00648239042425691,57,0.15,2,2
"theta",0.00819604785808245,57,0.15,2,2
"Pl",0.00566543159364594,57,0.15,2,2
"Pn",0.00941588684216521,57,0.15,2,2
"Pa",0.0139996593451934,57,0.15,2,2
"Ql",0.0169804625374606,57,0.15,2,2
"Qn",0.00642515971351592,57,0.15,2,2
"Qa",0.00676132527859584,57,0.15,2,2
"Ra",0.448411734551137,57,0.15,2,2
"E",0.278776613086506,58,0.15,2,2
"Sl",0.135752996127421,58,0.15,2,2
"Sn",0.0651439699972418,58,0.15,2,2
"Sa",0.103817647622376,58,0.15,2,2
"Cll",0.0047889065054378,58,0.15,2,2
"Cnl",0.0048944777867346,58,0.15,2,2
"Cal",0.010030450324217,58,0.15,2,2
"Cln",0.00421465397274918,58,0.15,2,2
"Cnn",0.00496091897137516,58,0.15,2,2
"Can",0.00614126813890436,58,0.15,2,2
"Cla",0.00404536498753022,58,0.15,2,2
"Cna",0.00455095775129806,58,0.15,2,2
"Caa",0.00548858934018739,58,0.15,2,2
"Cs",0.0504334596343013,58,0.15,2,2
"Nlh",0.00542482322916897,58,0.15,2,2
"Nnh",0.00421162152176766,58,0.15,2,2
"Nah",0.00668897643428555,58,0.15,2,2
"Dl",0.00567176163367039,58,0.15,2,2
"Dn",0.0087758068600527,58,0.15,2,2
"Da",0.00629445283179745,58,0.15,2,2
"Hcn",0.0498644443461966,58,0.15,2,2
"Hcs",0.0174928425117466,58,0.15,2,2
"I",0.00404475984775002,58,0.15,2,2
"theta",0.0141741006187866,58,0.15,2,2
"Pl",0.00524372291013894,58,0.15,2,2
"Pn",0.00494168291326714,58,0.15,2,2
"Pa",0.0130139996799464,58,0.15,2,2
"Ql",0.0203610351007143,58,0.15,2,2
"Qn",0.004843151961894,58,0.15,2,2
"Qa",0.00556520597786732,58,0.15,2,2
"Ra",0.478585353153229,58,0.15,2,2
"E",0.215979069235824,59,0.15,2,2
"Sl",0.173483475411517,59,0.15,2,2
"Sn",0.0404375945177061,59,0.15,2,2
"Sa",0.0450566216651272,59,0.15,2,2
"Cll",0.00329841471154837,59,0.15,2,2
"Cnl",0.00489394805615289,59,0.15,2,2
"Cal",0.00524397477437421,59,0.15,2,2
"Cln",0.00413548417986694,59,0.15,2,2
"Cnn",0.00588871510257197,59,0.15,2,2
"Can",0.00478749504638893,59,0.15,2,2
"Cla",0.0032735637569814,59,0.15,2,2
"Cna",0.00539389182648078,59,0.15,2,2
"Caa",0.00511730511300302,59,0.15,2,2
"Cs",0.0441139814524475,59,0.15,2,2
"Nlh",0.0045015845433937,59,0.15,2,2
"Nnh",0.00758383975332928,59,0.15,2,2
"Nah",0.00520145702598798,59,0.15,2,2
"Dl",0.00610810545637793,59,0.15,2,2
"Dn",0.00642834286052264,59,0.15,2,2
"Da",0.00784320507558309,59,0.15,2,2
"Hcn",0.0725813359832588,59,0.15,2,2
"Hcs",0.0130447329199438,59,0.15,2,2
"I",0.00598781220901982,59,0.15,2,2
"theta",0.00619184022295073,59,0.15,2,2
"Pl",0.00669410425523597,59,0.15,2,2
"Pn",0.00876294979772759,59,0.15,2,2
"Pa",0.00674746432415395,59,0.15,2,2
"Ql",0.0146494925653889,59,0.15,2,2
"Qn",0.00532696118582002,59,0.15,2,2
"Qa",0.0053576311382299,59,0.15,2,2
"Ra",0.341492281756203,59,0.15,2,2
"E",0.199726948516471,60,0.15,2,2
"Sl",0.184936988970672,60,0.15,2,2
"Sn",0.0795318266669132,60,0.15,2,2
"Sa",0.0698597608670443,60,0.15,2,2
"Cll",0.00385084659358247,60,0.15,2,2
"Cnl",0.00453395598367593,60,0.15,2,2
"Cal",0.0133007300698685,60,0.15,2,2
"Cln",0.00425070311641125,60,0.15,2,2
"Cnn",0.00396928630746505,60,0.15,2,2
"Can",0.00946324310784443,60,0.15,2,2
"Cla",0.0042853842616597,60,0.15,2,2
"Cna",0.00408711265213366,60,0.15,2,2
"Caa",0.0077292891285728,60,0.15,2,2
"Cs",0.0466855359906814,60,0.15,2,2
"Nlh",0.00346508200102978,60,0.15,2,2
"Nnh",0.00458552835064382,60,0.15,2,2
"Nah",0.00754659373254902,60,0.15,2,2
"Dl",0.00415791813194454,60,0.15,2,2
"Dn",0.00805985469972155,60,0.15,2,2
"Da",0.00558358379345319,60,0.15,2,2
"Hcn",0.0714323660727865,60,0.15,2,2
"Hcs",0.0142820992029522,60,0.15,2,2
"I",0.00779590324046207,60,0.15,2,2
"theta",0.00698661921669448,60,0.15,2,2
"Pl",0.00628803674487443,60,0.15,2,2
"Pn",0.0044633971127624,60,0.15,2,2
"Pa",0.00546598910509815,60,0.15,2,2
"Ql",0.0113279306691847,60,0.15,2,2
"Qn",0.00945803355719371,60,0.15,2,2
"Qa",0.00484032535795835,60,0.15,2,2
"Ra",0.439190241429486,60,0.15,2,2
"E",0.251412780096914,61,0.15,2,2
"Sl",0.174581253288001,61,0.15,2,2
"Sn",0.0488366846623969,61,0.15,2,2
"Sa",0.0432693891942241,61,0.15,2,2
"Cll",0.00260126632103281,61,0.15,2,2
"Cnl",0.00371562449387432,61,0.15,2,2
"Cal",0.00681116614380007,61,0.15,2,2
"Cln",0.00317472457277717,61,0.15,2,2
"Cnn",0.00355255340058794,61,0.15,2,2
"Can",0.0050015285315667,61,0.15,2,2
"Cla",0.00392074715682037,61,0.15,2,2
"Cna",0.00362548656656736,61,0.15,2,2
"Caa",0.00528601019184756,61,0.15,2,2
"Cs",0.0588919286276662,61,0.15,2,2
"Nlh",0.00333171617985812,61,0.15,2,2
"Nnh",0.00322557834768249,61,0.15,2,2
"Nah",0.00526063929168342,61,0.15,2,2
"Dl",0.00758993402791324,61,0.15,2,2
"Dn",0.00653389635020805,61,0.15,2,2
"Da",0.011551286110035,61,0.15,2,2
"Hcn",0.0447535950677107,61,0.15,2,2
"Hcs",0.00967002230056971,61,0.15,2,2
"I",0.00551489965620725,61,0.15,2,2
"theta",0.0112220561695305,61,0.15,2,2
"Pl",0.00661375921326657,61,0.15,2,2
"Pn",0.00503114701433689,61,0.15,2,2
"Pa",0.0095393431391064,61,0.15,2,2
"Ql",0.0165286163153271,61,0.15,2,2
"Qn",0.00872832870441048,61,0.15,2,2
"Qa",0.00528144388024899,61,0.15,2,2
"Ra",0.410002001953656,61,0.15,2,2
"E",0.170365692368655,62,0.15,2,2
"Sl",0.159652709901394,62,0.15,2,2
"Sn",0.0578856435289562,62,0.15,2,2
"Sa",0.0966544229391394,62,0.15,2,2
"Cll",0.0038011742595148,62,0.15,2,2
"Cnl",0.00517351521488113,62,0.15,2,2
"Cal",0.00753694579785365,62,0.15,2,2
"Cln",0.00509163912283131,62,0.15,2,2
"Cnn",0.00810144601055427,62,0.15,2,2
"Can",0.00738597636950489,62,0.15,2,2
"Cla",0.00467525669849456,62,0.15,2,2
"Cna",0.00594107980712891,62,0.15,2,2
"Caa",0.00913228495128044,62,0.15,2,2
"Cs",0.0375852027492123,62,0.15,2,2
"Nlh",0.00437588872661175,62,0.15,2,2
"Nnh",0.00642594029908294,62,0.15,2,2
"Nah",0.0115555741237287,62,0.15,2,2
"Dl",0.00481810552061539,62,0.15,2,2
"Dn",0.0111939689975167,62,0.15,2,2
"Da",0.0085828469239759,62,0.15,2,2
"Hcn",0.0443099180813502,62,0.15,2,2
"Hcs",0.0108736762976622,62,0.15,2,2
"I",0.00630330211595039,62,0.15,2,2
"theta",0.00692590744504828,62,0.15,2,2
"Pl",0.00569536632577065,62,0.15,2,2
"Pn",0.0071862063142173,62,0.15,2,2
"Pa",0.0053115896574756,62,0.15,2,2
"Ql",0.0178076170142563,62,0.15,2,2
"Qn",0.00846300571094712,62,0.15,2,2
"Qa",0.00610324055381384,62,0.15,2,2
"Ra",0.416733668120034,62,0.15,2,2
"E",0.197451778417435,63,0.15,2,2
"Sl",0.12898598413402,63,0.15,2,2
"Sn",0.105944879296736,63,0.15,2,2
"Sa",0.0305206973248469,63,0.15,2,2
"Cll",0.00402653631177106,63,0.15,2,2
"Cnl",0.00594031391951247,63,0.15,2,2
"Cal",0.00511171976864782,63,0.15,2,2
"Cln",0.00606570147175523,63,0.15,2,2
"Cnn",0.00521623508998112,63,0.15,2,2
"Can",0.00604063901541384,63,0.15,2,2
"Cla",0.00471636635385254,63,0.15,2,2
"Cna",0.0052425830946163,63,0.15,2,2
"Caa",0.00366437098435242,63,0.15,2,2
"Cs",0.038043301132462,63,0.15,2,2
"Nlh",0.00330046383331233,63,0.15,2,2
"Nnh",0.00588087795074358,63,0.15,2,2
"Nah",0.00502600392498218,63,0.15,2,2
"Dl",0.00725981558807844,63,0.15,2,2
"Dn",0.00640061279298702,63,0.15,2,2
"Da",0.00814663733299262,63,0.15,2,2
"Hcn",0.0469924988650779,63,0.15,2,2
"Hcs",0.0242451313575927,63,0.15,2,2
"I",0.0053206877155317,63,0.15,2,2
"theta",0.00624551581804951,63,0.15,2,2
"Pl",0.00559535346294043,63,0.15,2,2
"Pn",0.00361097475657649,63,0.15,2,2
"Pa",0.00925044708274014,63,0.15,2,2
"Ql",0.0149499293405348,63,0.15,2,2
"Qn",0.00505304218569105,63,0.15,2,2
"Qa",0.00593381940699526,63,0.15,2,2
"Ra",0.389238977419718,63,0.15,2,2
"E",0.221662107955331,64,0.15,2,2
"Sl",0.175896976718197,64,0.15,2,2
"Sn",0.0267586061842584,64,0.15,2,2
"Sa",0.0946289883844854,64,0.15,2,2
"Cll",0.00561501599484079,64,0.15,2,2
"Cnl",0.0042447063884097,64,0.15,2,2
"Cal",0.00729242825963034,64,0.15,2,2
"Cln",0.00676560779856219,64,0.15,2,2
"Cnn",0.00460324287256242,64,0.15,2,2
"Can",0.00648758795198944,64,0.15,2,2
"Cla",0.00680773512535934,64,0.15,2,2
"Cna",0.00402346624366015,64,0.15,2,2
"Caa",0.00599995384710008,64,0.15,2,2
"Cs",0.0644126481140584,64,0.15,2,2
"Nlh",0.00632792681944662,64,0.15,2,2
"Nnh",0.00433073730872179,64,0.15,2,2
"Nah",0.00679635987212576,64,0.15,2,2
"Dl",0.00502545868393093,64,0.15,2,2
"Dn",0.0100706543760961,64,0.15,2,2
"Da",0.00776768796663746,64,0.15,2,2
"Hcn",0.0595905839902065,64,0.15,2,2
"Hcs",0.012520287288178,64,0.15,2,2
"I",0.00895147987923351,64,0.15,2,2
"theta",0.00708450711615887,64,0.15,2,2
"Pl",0.00656842846167051,64,0.15,2,2
"Pn",0.00776021208093858,64,0.15,2,2
"Pa",0.00691845553226261,64,0.15,2,2
"Ql",0.0214610819377308,64,0.15,2,2
"Qn",0.0121827586268026,64,0.15,2,2
"Qa",0.00524434259637341,64,0.15,2,2
"Ra",0.510610691629767,64,0.15,2,2
"E",0.231803389828432,65,0.15,2,2
"Sl",0.127588773028251,65,0.15,2,2
"Sn",0.0708952020735027,65,0.15,2,2
"Sa",0.0806917969857074,65,0.15,2,2
"Cll",0.00354403340550238,65,0.15,2,2
"Cnl",0.00387221860944806,65,0.15,2,2
"Cal",0.00992506629894498,65,0.15,2,2
"Cln",0.00349391215726595,65,0.15,2,2
"Cnn",0.00373054717093981,65,0.15,2,2
"Can",0.00844143920337176,65,0.15,2,2
"Cla",0.00404150822625669,65,0.15,2,2
"Cna",0.00470413972450827,65,0.15,2,2
"Caa",0.00754929180037901,65,0.15,2,2
"Cs",0.0458851004023678,65,0.15,2,2
"Nlh",0.00267836332550234,65,0.15,2,2
"Nnh",0.00404299623408115,65,0.15,2,2
"Nah",0.0068555333140051,65,0.15,2,2
"Dl",0.00477215399055213,65,0.15,2,2
"Dn",0.00792855884100568,65,0.15,2,2
"Da",0.0067817973865065,65,0.15,2,2
"Hcn",0.058789121460171,65,0.15,2,2
"Hcs",0.0130286935538633,65,0.15,2,2
"I",0.00460430055495298,65,0.15,2,2
"theta",0.00706728134844177,65,0.15,2,2
"Pl",0.00476580950771173,65,0.15,2,2
"Pn",0.00581304949071272,65,0.15,2,2
"Pa",0.00790356993275163,65,0.15,2,2
"Ql",0.0149674426350778,65,0.15,2,2
"Qn",0.00693682439226062,65,0.15,2,2
"Qa",0.00651463426105011,65,0.15,2,2
"Ra",0.405978481547417,65,0.15,2,2
"E",0.212753812899556,66,0.15,2,2
"Sl",0.155072057275426,66,0.15,2,2
"Sn",0.0360483186300222,66,0.15,2,2
"Sa",0.0466527608840316,66,0.15,2,2
"Cll",0.00275978672343282,66,0.15,2,2
"Cnl",0.00578009309580081,66,0.15,2,2
"Cal",0.00777772995158812,66,0.15,2,2
"Cln",0.00355157212405668,66,0.15,2,2
"Cnn",0.00652043714249701,66,0.15,2,2
"Can",0.00729545881995075,66,0.15,2,2
"Cla",0.002639970960166,66,0.15,2,2
"Cna",0.00582239895951793,66,0.15,2,2
"Caa",0.00637368275931762,66,0.15,2,2
"Cs",0.0446112263847119,66,0.15,2,2
"Nlh",0.00354502370637348,66,0.15,2,2
"Nnh",0.00470774075690518,66,0.15,2,2
"Nah",0.0062994181807723,66,0.15,2,2
"Dl",0.00496450385041405,66,0.15,2,2
"Dn",0.00835310701112931,66,0.15,2,2
"Da",0.00747988744491797,66,0.15,2,2
"Hcn",0.065047679833624,66,0.15,2,2
"Hcs",0.00857436336689591,66,0.15,2,2
"I",0.00609255626543908,66,0.15,2,2
"theta",0.00407815051528326,66,0.15,2,2
"Pl",0.00424864089318365,66,0.15,2,2
"Pn",0.00578795039335598,66,0.15,2,2
"Pa",0.00638006865794485,66,0.15,2,2
"Ql",0.0145246654045343,66,0.15,2,2
"Qn",0.00941547650811028,66,0.15,2,2
"Qa",0.00513938154998753,66,0.15,2,2
"Ra",0.361309576527417,66,0.15,2,2
"E",0.182576747491082,67,0.15,2,2
"Sl",0.14353558106334,67,0.15,2,2
"Sn",0.0532771283704799,67,0.15,2,2
"Sa",0.0448146798283343,67,0.15,2,2
"Cll",0.00289191303855103,67,0.15,2,2
"Cnl",0.00424891068201,67,0.15,2,2
"Cal",0.00750584803220245,67,0.15,2,2
"Cln",0.00442738320981314,67,0.15,2,2
"Cnn",0.00314087375098062,67,0.15,2,2
"Can",0.00675946344936442,67,0.15,2,2
"Cla",0.0045252455922762,67,0.15,2,2
"Cna",0.00255494071923245,67,0.15,2,2
"Caa",0.00516257097744193,67,0.15,2,2
"Cs",0.0386123835577882,67,0.15,2,2
"Nlh",0.00550122632294165,67,0.15,2,2
"Nnh",0.00321361345067369,67,0.15,2,2
"Nah",0.00731062808848632,67,0.15,2,2
"Dl",0.00460605671408842,67,0.15,2,2
"Dn",0.00692545916074097,67,0.15,2,2
"Da",0.00633382492619596,67,0.15,2,2
"Hcn",0.0592067108661207,67,0.15,2,2
"Hcs",0.0119573116173068,67,0.15,2,2
"I",0.00448601810587486,67,0.15,2,2
"theta",0.00638602571724444,67,0.15,2,2
"Pl",0.00562153484444855,67,0.15,2,2
